uniqueID,sentenceType,isOrig,p_m1_given_w,p_m2_given_w
1,pun,0,0.214458451892,0.785541548108
2,pun,0,0.549864192418,0.450135807582
3,pun,0,0.962401806113,0.0375981938875
4,pun,0,0.0418536215317,0.958146378468
5,pun,0,0.622756838508,0.377243161492
6,pun,0,0.945758219036,0.0542417809638
7,pun,0,0.0266728571058,0.973327142894
8,pun,0,0.488517693877,0.511482306123
9,pun,0,0.364113888996,0.635886111004
10,pun,0,0.77428184956,0.22571815044
11,pun,0,0.969690694399,0.0303093056005
12,pun,0,0.616023752302,0.383976247698
13,pun,0,0.490053820232,0.509946179768
14,pun,0,0.239012807051,0.760987192949
15,pun,0,0.807316456715,0.192683543285
16,pun,0,0.41270087275,0.58729912725
17,pun,0,0.0103212559222,0.989678744078
18,pun,0,0.426349258461,0.573650741539
19,pun,0,0.932742980233,0.0672570197672
20,pun,0,0.897446589742,0.102553410258
21,pun,0,0.941971938317,0.0580280616829
22,pun,0,0.983331105939,0.0166688940614
23,pun,0,0.977643946558,0.0223560534424
24,pun,0,0.955812855894,0.0441871441064
25,pun,0,0.989415709281,0.0105842907194
26,pun,0,0.538499428744,0.461500571256
27,pun,0,0.991918092208,0.00808190779203
28,pun,0,0.826966763152,0.173033236848
29,pun,0,0.961414882491,0.0385851175089
30,pun,0,0.960038764592,0.0399612354084
31,pun,0,0.258939425683,0.741060574317
32,pun,0,0.936310752641,0.0636892473593
33,pun,0,0.925377788918,0.0746222110823
34,pun,0,0.583327610671,0.416672389329
35,pun,0,0.747217064015,0.252782935985
36,pun,0,0.750429553586,0.249570446414
37,pun,0,0.979983089115,0.0200169108846
38,pun,0,0.0368046208245,0.963195379175
39,pun,0,0.957329540345,0.0426704596547
40,pun,0,0.738665541153,0.261334458847
41,pun,0,0.999609707572,0.000390292427538
42,pun,0,0.847125766735,0.152874233265
43,pun,0,0.739307643312,0.260692356688
44,pun,0,0.995676962621,0.0043230373793
45,pun,0,0.91826122061,0.0817387793896
46,pun,0,0.855106000216,0.144893999784
47,pun,0,0.84366010182,0.15633989818
48,pun,0,0.603694478994,0.396305521006
49,pun,0,0.953939423656,0.0460605763443
50,pun,0,0.742320234315,0.257679765685
51,pun,0,0.670401826455,0.329598173545
52,pun,0,0.901232295123,0.0987677048771
53,pun,0,0.814067998467,0.185932001533
54,pun,0,0.993090820124,0.0069091798761
55,pun,0,0.532073849209,0.467926150791
56,pun,0,0.982603476613,0.0173965233869
57,pun,0,0.925239440078,0.0747605599221
58,pun,0,0.883909369426,0.116090630574
59,pun,0,0.985840454788,0.014159545212
60,pun,0,0.535399103081,0.464600896919
61,pun,0,0.915823069554,0.0841769304462
62,pun,0,0.872500063022,0.127499936978
63,pun,0,0.991225594587,0.00877440541254
64,pun,0,0.572229489505,0.427770510495
65,pun,0,0.206648322548,0.793351677452
66,depunned,0,0.158120841819,0.841879158181
67,depunned,0,0.279017635441,0.720982364559
68,depunned,0,0.300154413309,0.699845586691
69,depunned,0,0.00301379618503,0.996986203815
70,depunned,0,0.158436434952,0.841563565048
71,depunned,0,0.988917562131,0.0110824378688
72,depunned,0,0.0455398695538,0.954460130446
73,depunned,0,0.874896413429,0.125103586571
74,depunned,0,0.212455361021,0.787544638979
75,depunned,0,0.432170590871,0.567829409129
76,depunned,0,0.705102456546,0.294897543454
77,depunned,0,0.164807314048,0.835192685952
78,depunned,0,0.0950612824453,0.904938717555
79,depunned,0,0.0498087593101,0.95019124069
80,depunned,0,0.161285219583,0.838714780417
81,depunned,0,0.434486381058,0.565513618942
82,depunned,0,0.0103212559222,0.989678744078
83,depunned,0,0.131669234356,0.868330765644
84,depunned,0,0.696115028091,0.303884971909
85,depunned,0,0.415295247066,0.584704752934
86,depunned,0,0.704356607563,0.295643392437
87,depunned,0,0.965158803234,0.0348411967659
88,depunned,0,0.918446785961,0.0815532140388
89,depunned,0,0.44752238152,0.55247761848
90,depunned,0,0.585015524163,0.414984475837
91,depunned,0,0.141010003225,0.858989996775
92,depunned,0,0.963799150417,0.0362008495834
93,depunned,0,0.673221961003,0.326778038997
94,depunned,0,0.877818051753,0.122181948247
95,depunned,0,0.975762178569,0.0242378214314
96,depunned,0,0.0428172974097,0.95718270259
97,depunned,0,0.207161737924,0.792838262076
98,depunned,0,0.750465027061,0.249534972939
99,depunned,0,0.112474342083,0.887525657917
100,depunned,0,0.625737484963,0.374262515037
101,depunned,0,0.312985590025,0.687014409975
102,depunned,0,0.801927193362,0.198072806638
103,depunned,0,0.382918529806,0.617081470194
104,depunned,0,0.765775777886,0.234224222114
105,depunned,0,0.170780870281,0.829219129719
106,nonpun,0,0.998850030915,0.00114996908474
107,nonpun,0,0.999141645259,0.00085835474146
108,nonpun,0,0.999899780954,0.000100219045546
109,nonpun,0,0.998452748665,0.00154725133494
110,nonpun,0,0.986844684002,0.0131553159982
111,nonpun,0,0.999597358002,0.00040264199767
112,nonpun,0,0.987568504267,0.0124314957329
113,nonpun,0,0.995156656975,0.00484334302508
114,nonpun,0,0.971756834863,0.0282431651371
115,nonpun,0,0.897315406046,0.102684593954
116,nonpun,0,0.998230837541,0.0017691624592
117,nonpun,0,0.982688882518,0.0173111174817
118,nonpun,0,0.894240994789,0.105759005211
119,nonpun,0,0.977135460547,0.0228645394534
120,nonpun,0,0.995959791451,0.00404020854924
121,nonpun,0,0.983878629494,0.0161213705058
122,nonpun,0,0.248480454497,0.751519545503
123,nonpun,0,0.997592921979,0.00240707802054
124,nonpun,0,0.99220720931,0.00779279069034
125,nonpun,0,0.997683828271,0.00231617172866
126,nonpun,0,0.997930957045,0.00206904295462
127,nonpun,0,0.991378554818,0.00862144518195
128,nonpun,0,0.989771659078,0.0102283409223
129,nonpun,0,0.974923102679,0.0250768973213
130,nonpun,0,0.729843329271,0.270156670729
131,nonpun,0,0.996186010646,0.00381398935379
132,nonpun,0,0.985829049793,0.0141709502066
133,nonpun,0,0.962445021523,0.0375549784771
134,nonpun,0,0.99294070059,0.00705929940972
135,nonpun,0,0.982868276274,0.0171317237258
136,nonpun,0,0.993887970396,0.00611202960416
137,nonpun,0,0.997812971098,0.00218702890215
