uniqueID,sentenceType,isOrig,p_m1_given_w,p_m2_given_w
1,pun,0,0.0151617838434,0.984838216157
2,pun,0,0.362816062655,0.637183937345
3,pun,0,0.00699384999868,0.993006150001
4,pun,0,5.63584207528e-06,0.999994364158
5,pun,0,0.0551453199282,0.944854680072
6,pun,0,0.9414415591,0.0585584408996
7,pun,0,0.000243026766656,0.999756973233
8,pun,0,0.704786201783,0.295213798217
9,pun,0,0.00125915643292,0.998740843567
10,pun,0,0.680111747394,0.319888252606
11,pun,0,0.999871706173,0.000128293827326
12,pun,0,0.0190851372386,0.980914862761
13,pun,0,0.0103427214204,0.98965727858
14,pun,0,0.00263283100959,0.99736716899
15,pun,0,0.194245497868,0.805754502132
16,pun,0,0.0481313977813,0.951868602219
17,pun,0,9.15380449241e-06,0.999990846196
18,pun,0,0.0918212355293,0.908178764471
19,pun,0,0.792667816252,0.207332183748
20,pun,0,0.729111947571,0.270888052429
21,pun,0,0.779701534205,0.220298465795
22,pun,0,0.981244122935,0.0187558770647
23,pun,0,0.961693871851,0.0383061281486
24,pun,0,0.501694681282,0.498305318718
25,pun,0,0.770603144565,0.229396855435
26,pun,0,0.0497486516352,0.950251348365
27,pun,0,0.997924744364,0.00207525563568
28,pun,0,0.128754716302,0.871245283698
29,pun,0,0.469560782997,0.530439217003
30,pun,0,0.689335753859,0.310664246141
31,pun,0,0.830356526594,0.169643473406
32,pun,0,0.41800568549,0.58199431451
33,pun,0,0.00501939497042,0.99498060503
34,pun,0,0.0136063176147,0.986393682385
35,pun,0,0.257512550405,0.742487449595
36,pun,0,0.264503623238,0.735496376762
37,pun,0,0.896222617017,0.103777382983
38,pun,0,0.049384369788,0.950615630212
39,pun,0,0.0757125514651,0.924287448535
40,pun,0,0.807260553992,0.192739446008
41,pun,0,0.515893968213,0.484106031787
42,pun,0,0.154029708885,0.845970291115
43,pun,0,0.815251660128,0.184748339872
44,pun,0,0.591361025859,0.408638974141
45,pun,0,0.77239999107,0.22760000893
46,pun,0,0.187718885824,0.812281114176
47,pun,0,0.992226854453,0.00777314554747
48,pun,0,0.213348248386,0.786651751614
49,pun,0,0.026784860135,0.973215139865
50,pun,0,0.161636976655,0.838363023345
51,pun,0,0.00190175436497,0.998098245635
52,pun,0,0.287439053796,0.712560946204
53,pun,0,0.700160324821,0.299839675179
54,pun,0,0.288675153354,0.711324846646
55,pun,0,0.0693171695572,0.930682830443
56,pun,0,0.139389666655,0.860610333345
57,pun,0,0.810602516769,0.189397483231
58,pun,0,0.0397621487209,0.960237851279
59,pun,0,0.317355267372,0.682644732628
60,pun,0,0.0131446148797,0.98685538512
61,pun,0,0.43068476395,0.56931523605
62,pun,0,0.0534614677818,0.946538532218
63,pun,0,0.87343101778,0.12656898222
64,pun,0,0.550323090232,0.449676909768
65,pun,0,0.112953838633,0.887046161367
66,depunned,0,0.0104803356163,0.989519664384
67,depunned,0,0.15282367292,0.84717632708
68,depunned,0,0.000117995701424,0.999882004299
69,depunned,0,3.90017992921e-07,0.999999609982
70,depunned,0,0.00661201080005,0.9933879892
71,depunned,0,0.987991992152,0.0120080078477
72,depunned,0,0.000423057290167,0.99957694271
73,depunned,0,0.945889390971,0.054110609029
74,depunned,0,0.000593613278681,0.999406386721
75,depunned,0,0.320524142694,0.679475857306
76,depunned,0,0.99828607165,0.00171392834996
77,depunned,0,0.00238738579649,0.997612614204
78,depunned,0,0.00114108820309,0.998858911797
79,depunned,0,0.000440379908085,0.999559620092
80,depunned,0,0.0109433547517,0.989056645248
81,depunned,0,0.0523888314159,0.947611168584
82,depunned,0,9.15380449241e-06,0.999990846196
83,depunned,0,0.0202108958399,0.97978910416
84,depunned,0,0.387066332198,0.612933667802
85,depunned,0,0.179289950445,0.820710049555
86,depunned,0,0.341865921245,0.658134078755
87,depunned,0,0.96088710577,0.0391128942297
88,depunned,0,0.866048847184,0.133951152816
89,depunned,0,0.036332422716,0.963667577284
90,depunned,0,0.0482169549201,0.95178304508
91,depunned,0,0.00731146888842,0.992688531112
92,depunned,0,0.990504357723,0.00949564227658
93,depunned,0,0.0598892162624,0.940110783738
94,depunned,0,0.203344787095,0.796655212905
95,depunned,0,0.788057581756,0.211942418244
96,depunned,0,0.38522997341,0.61477002659
97,depunned,0,0.0126045005304,0.98739549947
98,depunned,0,0.00122195109047,0.99877804891
99,depunned,0,0.00124710525001,0.99875289475
100,depunned,0,0.163996377605,0.836003622395
101,depunned,0,0.051671561438,0.948328438562
102,depunned,0,0.416627368169,0.583372631831
103,depunned,0,0.457596656748,0.542403343252
104,depunned,0,0.0117962241461,0.988203775854
105,depunned,0,0.233824549488,0.766175450512
106,nonpun,0,0.979992301233,0.0200076987665
107,nonpun,0,0.998160370932,0.00183962906807
108,nonpun,0,0.732994784544,0.267005215456
109,nonpun,0,0.0768590070959,0.923140992904
110,nonpun,0,0.726186829511,0.273813170489
111,nonpun,0,0.999563336779,0.000436663220557
112,nonpun,0,0.413380119169,0.586619880831
113,nonpun,0,0.998056708561,0.00194329143908
114,nonpun,0,0.0704205970351,0.929579402965
115,nonpun,0,0.84414285219,0.15585714781
116,nonpun,0,0.999992724677,7.27532329988e-06
117,nonpun,0,0.4077349386,0.5922650614
118,nonpun,0,0.0842100027513,0.915789997249
119,nonpun,0,0.264264183741,0.735735816259
120,nonpun,0,0.934139549396,0.0658604506036
121,nonpun,0,0.814523598199,0.185476401801
122,nonpun,0,0.000290130399609,0.9997098696
123,nonpun,0,0.982572007724,0.0174279922755
124,nonpun,0,0.972299316811,0.0277006831887
125,nonpun,0,0.99250854425,0.00749145575
126,nonpun,0,0.990580200907,0.00941979909256
127,nonpun,0,0.990289180425,0.00971081957462
128,nonpun,0,0.982317684767,0.0176823152328
129,nonpun,0,0.64406742617,0.35593257383
130,nonpun,0,0.0884913864453,0.911508613555
131,nonpun,0,0.921377504113,0.0786224958873
132,nonpun,0,0.996344534962,0.00365546503767
133,nonpun,0,0.442104794728,0.557895205272
134,nonpun,0,0.833255569992,0.166744430008
135,nonpun,0,0.841241567914,0.158758432086
136,nonpun,0,0.999561192112,0.000438807887613
137,nonpun,0,0.957062559614,0.0429374403856
138,nonpun,0,0.0750141724657,0.924985827534
139,nonpun,0,0.750199504384,0.249800495616
140,nonpun,0,0.253737980516,0.746262019484
141,nonpun,0,0.996507708603,0.0034922913968
142,nonpun,0,0.840078821214,0.159921178786
143,nonpun,0,0.308921107615,0.691078892385
144,nonpun,0,0.986373210057,0.0136267899428
145,nonpun,0,0.999056015406,0.000943984594003
146,nonpun,0,0.0533341731549,0.946665826845
147,nonpun,0,0.588119641884,0.411880358116
148,nonpun,0,0.997388136879,0.00261186312056
149,nonpun,0,0.100435047107,0.899564952893
150,nonpun,0,0.879108484146,0.120891515854
151,nonpun,0,0.274427165594,0.725572834406
152,nonpun,0,0.999138193638,0.000861806362355
153,nonpun,0,0.787622048627,0.212377951373
154,nonpun,0,0.262093004983,0.737906995017
155,nonpun,0,0.751515419709,0.248484580291
156,nonpun,0,0.0101715415421,0.989828458458
157,nonpun,0,0.282544703413,0.717455296587
158,nonpun,0,0.754937923338,0.245062076662
159,nonpun,0,0.188876688739,0.811123311261
160,nonpun,0,0.0723136545059,0.927686345494
161,nonpun,0,0.0115700794853,0.988429920515
162,nonpun,0,0.994152562577,0.00584743742285
163,nonpun,0,0.196355472458,0.803644527542
164,nonpun,0,0.150785106382,0.849214893618
165,nonpun,0,0.469054447922,0.530945552078
166,nonpun,0,0.29466146914,0.70533853086
167,nonpun,0,0.0966896429608,0.903310357039
168,nonpun,0,0.788552367134,0.211447632866
169,nonpun,0,0.985964199818,0.0140358001819
170,nonpun,0,0.933782744439,0.0662172555614
171,nonpun,0,0.999958728173,4.12718270823e-05
172,nonpun,0,0.991444393729,0.00855560627093
173,nonpun,0,0.999836225635,0.000163774365448
174,nonpun,0,0.999607903894,0.000392096105877
175,nonpun,0,0.999824350228,0.000175649772429
176,nonpun,0,0.738443735058,0.261556264942
177,nonpun,0,0.999615514536,0.0003844854639
178,nonpun,0,0.297386609913,0.702613390087
179,nonpun,0,0.999939046334,6.09536663402e-05
180,nonpun,0,0.560701299309,0.439298700691
181,nonpun,0,0.021471760648,0.978528239352
182,nonpun,0,0.999711098433,0.000288901566606
183,nonpun,0,0.995117510996,0.00488248900408
184,nonpun,0,0.999887623858,0.000112376141679
185,nonpun,0,0.997244884161,0.0027551158392
186,nonpun,0,0.987582038169,0.0124179618309
187,nonpun,0,0.999964606699,3.53933010837e-05
188,nonpun,0,0.96793667964,0.0320633203597
189,nonpun,0,0.851531049311,0.148468950689
190,nonpun,0,0.720322236029,0.279677763971
191,nonpun,0,0.966428839521,0.0335711604792
192,nonpun,0,0.285401833197,0.714598166803
193,nonpun,0,0.953244335256,0.046755664744
194,nonpun,0,0.987332368977,0.0126676310225
195,nonpun,0,0.998760410713,0.00123958928726
196,nonpun,0,0.967733748218,0.0322662517825
197,nonpun,0,0.120843874502,0.879156125498
198,nonpun,0,0.976356839433,0.0236431605666
199,nonpun,0,0.984174950884,0.0158250491157
200,nonpun,0,0.796034250856,0.203965749144
201,nonpun,0,0.924251915396,0.0757480846037
202,nonpun,0,0.958008615253,0.0419913847469
203,nonpun,0,0.999939603175,6.03968247623e-05
204,nonpun,0,0.999643753786,0.000356246214493
205,nonpun,0,0.999038780936,0.000961219064139
206,nonpun,0,0.776091132263,0.223908867737
207,nonpun,0,0.999750914746,0.000249085254057
208,nonpun,0,0.999999153882,8.46118409291e-07
209,nonpun,0,0.995766303256,0.00423369674365
210,nonpun,0,0.606922706409,0.393077293591
211,nonpun,0,0.999159444635,0.000840555364744
212,nonpun,0,0.994319860639,0.005680139361
213,nonpun,0,0.924824340038,0.0751756599621
214,nonpun,0,0.993494437208,0.00650556279247
215,nonpun,0,0.985958899785,0.0140411002155
216,nonpun,0,0.994793473328,0.00520652667173
217,nonpun,0,0.0547753759718,0.945224624028
218,nonpun,0,0.927940758179,0.0720592418211
219,nonpun,0,0.997749503599,0.00225049640063
220,nonpun,0,0.921694080767,0.0783059192331
221,nonpun,0,0.999998468685,1.53131455194e-06
222,nonpun,0,0.996960839364,0.00303916063587
223,nonpun,0,0.954017697173,0.0459823028272
224,nonpun,0,0.995751381513,0.00424861848653
225,nonpun,0,0.999999993766,6.23389460307e-09
226,nonpun,0,0.99750086253,0.00249913746981
227,nonpun,0,0.935340315838,0.0646596841617
228,nonpun,0,0.996194203584,0.00380579641605
229,nonpun,0,0.991533151406,0.00846684859375
230,nonpun,0,0.999951262907,4.87370926152e-05
231,nonpun,0,0.991585815277,0.0084141847228
232,nonpun,0,0.999920275855,7.97241449337e-05
233,nonpun,0,0.998544515417,0.00145548458295
234,nonpun,0,0.910968111789,0.0890318882107
235,nonpun,0,0.988421158451,0.0115788415485
