uniqueID,sentenceType,isOrig,KL
1,pun,0,1.0595283766
2,pun,0,0.296561618268
3,pun,0,2.75514602977
4,pun,0,4.42311789596
5,pun,0,1.61775985576
6,pun,0,1.13853045332
7,pun,0,1.93258741711
8,pun,0,0.559482614902
9,pun,0,0.78141181994
10,pun,0,0.510900864917
11,pun,0,1.58199105419
12,pun,0,1.597904803
13,pun,0,0.871301659554
14,pun,0,1.76044563307
15,pun,0,1.27962334864
16,pun,0,0.546865186766
17,pun,0,1.70929497419
18,pun,0,1.41911791332
19,pun,0,1.50270110374
20,pun,0,0.840424189999
21,pun,0,0.847497511073
22,pun,0,1.18947255657
23,pun,0,2.61659646553
24,pun,0,1.36130784825
25,pun,0,1.76523847017
26,pun,0,1.98263517479
27,pun,0,2.11397671842
28,pun,0,0.911326265004
29,pun,0,0.991756948117
30,pun,0,1.66266968985
31,pun,0,2.81813373523
32,pun,0,3.60426336032
33,pun,0,3.07630015868
34,pun,0,1.7369649961
35,pun,0,0.829756527508
36,pun,0,0.233473960826
37,pun,0,1.48223150925
38,pun,0,2.32849077396
39,pun,0,4.21794254935
40,pun,0,1.93020667307
41,pun,0,3.87770245591
42,pun,0,2.22604462111
43,pun,0,3.0027519313
44,pun,0,2.34265972737
45,pun,0,1.69109187861
46,pun,0,3.22048856304
47,pun,0,1.6067343698
48,pun,0,0.320232792216
49,pun,0,1.72452786696
50,pun,0,0.38160141363
51,pun,0,3.68049990499
52,pun,0,1.05248440036
53,pun,0,1.4622342493
54,pun,0,1.6369569353
55,pun,0,0.38136724052
56,pun,0,1.7289114387
57,pun,0,1.79598261229
58,pun,0,0.935589240617
59,pun,0,1.50631791542
60,pun,0,2.30029073147
61,pun,0,1.5376041653
62,pun,0,1.51989117549
63,pun,0,1.61283875925
64,pun,0,1.79239173115
65,pun,0,2.73992802871
66,depunned,0,1.03165751489
67,depunned,0,0.661946237712
68,depunned,0,1.55708059458
69,depunned,0,3.05706463553
70,depunned,0,1.10861672444
71,depunned,0,0.989748303997
72,depunned,0,1.82616631402
73,depunned,0,0.402683644975
74,depunned,0,0.700664560363
75,depunned,0,0.466982652167
76,depunned,0,0.719781686264
77,depunned,0,0.890933312671
78,depunned,0,0.836609479754
79,depunned,0,1.68185396436
80,depunned,0,0.764463240216
81,depunned,0,0.442836937063
82,depunned,0,1.70929497419
83,depunned,0,1.36310122655
84,depunned,0,0.4397425368
85,depunned,0,0.539104534194
86,depunned,0,0.258140929578
87,depunned,0,0.696188962472
88,depunned,0,1.78838420816
89,depunned,0,0.451905186825
90,depunned,0,0.298777246441
91,depunned,0,1.17012872168
92,depunned,0,1.15681503407
93,depunned,0,0.931043120746
94,depunned,0,0.549665745707
95,depunned,0,2.38991230235
96,depunned,0,2.29333082996
97,depunned,0,2.90325138996
98,depunned,0,2.09443758328
99,depunned,0,0.98214126949
100,depunned,0,0.71627825322
101,depunned,0,0.944227160197
102,depunned,0,0.372062282474
103,depunned,0,1.13863827135
104,depunned,0,3.21337990839
105,depunned,0,0.879882042159
106,nonpun,0,1.92911183171
107,nonpun,0,2.34614632834
108,nonpun,0,3.36058978966
109,nonpun,0,2.63825905889
110,nonpun,0,1.39597607968
111,nonpun,0,2.30148678884
112,nonpun,0,0.878658150128
113,nonpun,0,2.25040283811
114,nonpun,0,0.588318948432
115,nonpun,0,0.394159126912
116,nonpun,0,2.03552584473
117,nonpun,0,0.983871920271
118,nonpun,0,0.36418166666
119,nonpun,0,0.77394969577
120,nonpun,0,1.96314107648
121,nonpun,0,1.32373340286
122,nonpun,0,0.604082787289
123,nonpun,0,2.18487297736
124,nonpun,0,1.9069213676
125,nonpun,0,1.70480814452
126,nonpun,0,1.75874644689
127,nonpun,0,1.11266957093
128,nonpun,0,1.66933841474
129,nonpun,0,0.730518378714
130,nonpun,0,1.96464436542
131,nonpun,0,1.80008261234
132,nonpun,0,1.57040962083
133,nonpun,0,0.909867012157
134,nonpun,0,1.27301042794
135,nonpun,0,1.32641593243
136,nonpun,0,1.19856554649
137,nonpun,0,2.35657070679
138,nonpun,0,1.80727401553
139,nonpun,0,2.50732943806
140,nonpun,0,0.232081086762
141,nonpun,0,3.12337189928
142,nonpun,0,1.44293640661
143,nonpun,0,1.15021763991
144,nonpun,0,4.3815073457
145,nonpun,0,2.76543500771
146,nonpun,0,2.23117386653
147,nonpun,0,1.72110814666
148,nonpun,0,2.09950819116
149,nonpun,0,1.0499776825
150,nonpun,0,1.66600863395
151,nonpun,0,0.617261017825
