uniqueID,sentenceType,isOrig,p_m1_given_w,p_m2_given_w
1,pun,0,0.425983549009,0.574016450991
2,pun,0,0.768546484665,0.231453515335
3,pun,0,0.985831664402,0.0141683355984
4,pun,0,0.106136959598,0.893863040402
5,pun,0,0.817763244282,0.182236755718
6,pun,0,0.979337087524,0.0206629124757
7,pun,0,0.0693269841048,0.930673015895
8,pun,0,0.721931485179,0.278068514821
9,pun,0,0.608842000498,0.391157999502
10,pun,0,0.903143316404,0.0968566835956
11,pun,0,0.988632029102,0.0113679708979
12,pun,0,0.813468158179,0.186531841821
13,pun,0,0.723163855059,0.276836144941
14,pun,0,0.460557275077,0.539442724923
15,pun,0,0.919284613983,0.0807153860167
16,pun,0,0.656376680216,0.343623319784
17,pun,0,0.0275671832089,0.972432816791
18,pun,0,0.668905313427,0.331094686573
19,pun,0,0.97415890266,0.0258410973405
20,pun,0,0.959657458337,0.0403425416627
21,pun,0,0.977839817404,0.022160182596
22,pun,0,0.993802555642,0.006197444358
23,pun,0,0.991657777593,0.00834222240673
24,pun,0,0.98327736822,0.0167226317799
25,pun,0,0.9960800303,0.00391996969954
26,pun,0,0.760296025822,0.239703974178
27,pun,0,0.997011565141,0.00298843485904
28,pun,0,0.928527073298,0.071472926702
29,pun,0,0.985450458732,0.0145495412679
30,pun,0,0.984918109697,0.0150818903026
31,pun,0,0.487130789936,0.512869210064
32,pun,0,0.975587193183,0.0244128068166
33,pun,0,0.971189001137,0.0288109988635
34,pun,0,0.791905323498,0.208094676502
35,pun,0,0.889321042681,0.110678957319
36,pun,0,0.890991065678,0.109008934322
37,pun,0,0.992541820917,0.00745817908261
38,pun,0,0.0940947152793,0.905905284721
39,pun,0,0.983867269015,0.0161327309854
40,pun,0,0.884835906182,0.115164093818
41,pun,0,0.999856384008,0.000143615991906
42,pun,0,0.937744672279,0.0622553277208
43,pun,0,0.885174694432,0.114825305568
44,pun,0,0.998405285579,0.00159471442074
45,pun,0,0.968291652423,0.031708347577
46,pun,0,0.941322143518,0.0586778564823
47,pun,0,0.936178570488,0.0638214295117
48,pun,0,0.805476775704,0.194523224296
49,pun,0,0.982547105272,0.0174528947282
50,pun,0,0.886759821913,0.113240178087
51,pun,0,0.846836675553,0.153163324447
52,pun,0,0.961245850347,0.0387541496527
53,pun,0,0.922489520901,0.0775104790986
54,pun,0,0.997447105167,0.00255289483311
55,pun,0,0.755556766424,0.244443233576
56,pun,0,0.993529017241,0.00647098275855
57,pun,0,0.971132936337,0.0288670636626
58,pun,0,0.953910440946,0.0460895590542
59,pun,0,0.994743949936,0.00525605006422
60,pun,0,0.75801615035,0.24198384965
61,pun,0,0.967292682542,0.0327073174576
62,pun,0,0.94898372048,0.0510162795203
63,pun,0,0.996754073165,0.00324592683471
64,pun,0,0.784308493772,0.215691506228
65,pun,0,0.414535198086,0.585464801914
66,depunned,0,0.337987187057,0.662012812943
67,depunned,0,0.512662369986,0.487337630014
68,depunned,0,0.538284252145,0.461715747855
