uniqueID,sentenceType,isOrig,p_m1_given_w,p_m2_given_w,entropy
1,pun,0,0.425983549,0.574016451,0.682149938
2,pun,0,0.768546485,0.231453515,0.541026684
3,pun,0,0.985831664,0.014168336,0.074378489
4,pun,0,0.10613696,0.89386304,0.338361707
5,pun,0,0.817763244,0.182236756,0.474768292
6,pun,0,0.979337088,0.020662912,0.100607958
7,pun,0,0.069326984,0.930673016,0.251894575
8,pun,0,0.721931485,0.278068515,0.591119838
9,pun,0,0.608842,0.391158,0.669263257
10,pun,0,0.903143316,0.096856684,0.31812099
11,pun,0,0.988632029,0.011367971,0.062197009
12,pun,0,0.813468158,0.186531842,0.481154839
13,pun,0,0.723163855,0.276836145,0.589940294
14,pun,0,0.460557275,0.539442725,0.690032488
15,pun,0,0.919284614,0.080715386,0.280513125
16,pun,0,0.65637668,0.34362332,0.643409603
17,pun,0,0.027567183,0.972432817,0.126180985
18,pun,0,0.668905313,0.331094687,0.634951168
19,pun,0,0.974158903,0.025841097,0.119973905
20,pun,0,0.959657458,0.040342542,0.16903124
21,pun,0,0.977839817,0.022160183,0.1063311
22,pun,0,0.993802556,0.006197444,0.037683642
23,pun,0,0.991657778,0.008342222,0.048236756
24,pun,0,0.983277368,0.016722632,0.08499418
25,pun,0,0.99608003,0.00391997,0.02563546
26,pun,0,0.760296026,0.239703974,0.550738465
27,pun,0,0.997011565,0.002988435,0.020355753
28,pun,0,0.928527073,0.071472927,0.257432395
29,pun,0,0.985450459,0.014549541,0.075990588
30,pun,0,0.98491811,0.01508189,0.07822496
31,pun,0,0.48713079,0.51286921,0.692815911
32,pun,0,0.975587193,0.024412807,0.114748503
33,pun,0,0.971189001,0.028810999,0.130584475
34,pun,0,0.791905323,0.208094677,0.511421294
35,pun,0,0.889321043,0.110678957,0.347932511
36,pun,0,0.890991066,0.109008934,0.344438246
37,pun,0,0.992541821,0.007458179,0.04396377
38,pun,0,0.094094715,0.905905285,0.311910506
39,pun,0,0.983867269,0.016132731,0.082580143
40,pun,0,0.884835906,0.115164094,0.357177745
41,pun,0,0.999856384,0.000143616,0.001414373
42,pun,0,0.937744672,0.062255328,0.233128562
43,pun,0,0.885174694,0.114825306,0.356486377
44,pun,0,0.998405286,0.001594714,0.011865094
45,pun,0,0.968291652,0.031708348,0.140631305
46,pun,0,0.941322144,0.058677856,0.223313993
47,pun,0,0.93617857,0.06382143,0.237355352
48,pun,0,0.805476776,0.194523224,0.492715614
49,pun,0,0.982547105,0.017452895,0.087953376
50,pun,0,0.886759822,0.113240178,0.353236545
51,pun,0,0.846836676,0.153163324,0.428157177
52,pun,0,0.96124585,0.03875415,0.163964354
53,pun,0,0.922489521,0.077510479,0.272646589
54,pun,0,0.997447105,0.002552895,0.017791762
55,pun,0,0.755556766,0.244443234,0.55614766
56,pun,0,0.993529017,0.006470983,0.039066519
57,pun,0,0.971132936,0.028867064,0.130781641
58,pun,0,0.953910441,0.046089559,0.186836086
59,pun,0,0.99474395,0.00525605,0.032827937
60,pun,0,0.75801615,0.24198385,0.553355903
61,pun,0,0.967292683,0.032707317,0.144030647
62,pun,0,0.94898372,0.05101628,0.201496814
63,pun,0,0.996754073,0.003245927,0.021840964
64,pun,0,0.784308494,0.215691506,0.521400501
65,pun,0,0.414535198,0.585464802,0.678466735
