uniqueID,sentenceType,isOrig,p_m1_given_w,p_m2_given_w
1,pun,0,0.456684019374,0.543315980626
2,pun,0,0.96883617673,0.0311638232697
3,pun,0,0.277738815353,0.722261184647
4,pun,0,0.000307613630122,0.99969238637
5,pun,0,0.761140189113,0.238859810887
6,pun,0,0.998862048574,0.00113795142569
7,pun,0,0.0130981975613,0.986901802439
8,pun,0,0.992386537795,0.00761346220479
9,pun,0,0.0644012696264,0.935598730374
10,pun,0,0.991458880568,0.00854111943239
11,pun,0,0.999997649921,2.35007939146e-06
12,pun,0,0.515101457419,0.484898542581
13,pun,0,0.363298606517,0.636701393483
14,pun,0,0.125971281304,0.874028718696
15,pun,0,0.929389148479,0.0706108515213
16,pun,0,0.734096635066,0.265903364934
17,pun,0,0.000499535705353,0.999500464295
18,pun,0,0.846628947929,0.153371052071
19,pun,0,0.99523215675,0.0047678432504
20,pun,0,0.993241156118,0.00675884388243
21,pun,0,0.99485170405,0.00514829595047
22,pun,0,0.999650030365,0.000349969635188
23,pun,0,0.999270984507,0.000729015493145
24,pun,0,0.98213313073,0.0178668692701
25,pun,0,0.994577278641,0.00542272135935
26,pun,0,0.740824215233,0.259175784767
27,pun,0,0.999961912774,3.80872258735e-05
28,pun,0,0.889729948924,0.110270051076
29,pun,0,0.979729152312,0.0202708476883
30,pun,0,0.991813232818,0.00818676718169
31,pun,0,0.996272028685,0.0037279713151
32,pun,0,0.975133051082,0.0248669489177
33,pun,0,0.215952040684,0.784047959316
34,pun,0,0.42959068693,0.57040931307
35,pun,0,0.949839372891,0.0501606271087
36,pun,0,0.951538447236,0.0484615527639
37,pun,0,0.997883643669,0.00211635633066
38,pun,0,0.739336752009,0.260663247991
39,pun,0,0.817264171675,0.182735828325
40,pun,0,0.99564604516,0.00435395483981
41,pun,0,0.983103323841,0.016896676159
42,pun,0,0.908600147961,0.0913998520391
43,pun,0,0.995866555861,0.00413344413947
44,pun,0,0.987501811795,0.0124981882045
45,pun,0,0.99463197532,0.00536802467951
46,pun,0,0.926566057171,0.0734339428292
47,pun,0,0.999856535125,0.00014346487512
48,pun,0,0.93673926553,0.06326073447
49,pun,0,0.600423892656,0.399576107344
50,pun,0,0.913243858344,0.086756141656
51,pun,0,0.0942276020654,0.905772397935
52,pun,0,0.956567585442,0.0434324145579
53,pun,0,0.99221747463,0.00778252536973
54,pun,0,0.956817312171,0.0431826878289
55,pun,0,0.802623725668,0.197376274332
56,pun,0,0.898405446626,0.101594553374
57,pun,0,0.995738782022,0.00426121797772
58,pun,0,0.69333012367,0.30666987633
59,pun,0,0.962095624611,0.0379043753889
60,pun,0,0.421038586247,0.578961413753
61,pun,0,0.976361175717,0.0236388242829
62,pun,0,0.755127600547,0.244872399453
63,pun,0,0.997352904522,0.00264709547843
64,pun,0,0.985254705774,0.0147452942259
65,pun,0,0.87425127939,0.12574872061
66,depunned,0,0.366393795237,0.633606204763
67,depunned,0,0.907826109259,0.0921738907409
68,depunned,0,0.00640185940171,0.993598140598
69,depunned,0,2.12938157621e-05,0.999978706184
70,depunned,0,0.266542979032,0.733457020968
71,depunned,0,0.999777442136,0.000222557863973
72,depunned,0,0.0225860057311,0.977413994269
73,depunned,0,0.998953331053,0.00104666894659
74,depunned,0,0.0314108027349,0.968589197265
75,depunned,0,0.962624064656,0.0373759353442
76,depunned,0,0.999968555401,3.14445994303e-05
77,depunned,0,0.1155598692,0.8844401308
78,depunned,0,0.0587105546667,0.941289445333
79,depunned,0,0.0234894929108,0.976510507089
80,depunned,0,0.376596606582,0.623403393418
81,depunned,0,0.751148898848,0.248851101152
82,depunned,0,0.000499535705353,0.999500464295
83,depunned,0,0.529686171126,0.470313828874
84,depunned,0,0.971814009068,0.0281859909315
85,depunned,0,0.922644651821,0.0773553481789
86,depunned,0,0.965941049299,0.0340589507014
87,depunned,0,0.999255017625,0.00074498237471
88,depunned,0,0.997175135759,0.0028248642407
89,depunned,0,0.673039385622,0.326960614378
90,depunned,0,0.734460694142,0.265539305858
91,depunned,0,0.286800822861,0.713199177139
92,depunned,0,0.999824444768,0.000175555232293
93,depunned,0,0.776693187311,0.223306812689
94,depunned,0,0.933048019747,0.0669519802534
95,depunned,0,0.995098285817,0.00490171418314
96,depunned,0,0.97160102591,0.0283989740896
97,depunned,0,0.410713465922,0.589286534078
98,depunned,0,0.0626153212187,0.937384678781
99,depunned,0,0.0638235141159,0.936176485884
100,depunned,0,0.914605520687,0.0853944793134
101,depunned,0,0.748420635947,0.251579364053
102,depunned,0,0.974995232534,0.0250047674659
103,depunned,0,0.978751224611,0.0212487753887
104,depunned,0,0.394577871351,0.605422128649
105,depunned,0,0.94338282893,0.0566171710696
106,nonpun,0,0.999626204404,0.000373795596486
107,nonpun,0,0.999966245059,3.37549409322e-05
108,nonpun,0,0.993372449533,0.0066275504667
109,nonpun,0,0.819681436499,0.180318563501
110,nonpun,0,0.993141342762,0.00685865723812
111,nonpun,0,0.999991998804,8.00119569991e-06
112,nonpun,0,0.974667062392,0.0253329376078
113,nonpun,0,0.999964339346,3.56606540412e-05
114,nonpun,0,0.805299779942,0.194700220058
115,nonpun,0,0.996629714586,0.00337028541445
116,nonpun,0,0.999999866747,1.33253146063e-07
117,nonpun,0,0.974084656997,0.0259153430028
118,nonpun,0,0.833900437624,0.166099562376
119,nonpun,0,0.95148164379,0.0485183562105
120,nonpun,0,0.998710341996,0.00128965800376
121,nonpun,0,0.995846640478,0.00415335952151
122,nonpun,0,0.0155980267107,0.984401973289
123,nonpun,0,0.999675238919,0.000324761081392
124,nonpun,0,0.999478461934,0.000521538065667
125,nonpun,0,0.999861772644,0.000138227356104
126,nonpun,0,0.999825860042,0.000174139957695
127,nonpun,0,0.999820428285,0.000179571714562
128,nonpun,0,0.999670416032,0.000329583968121
129,nonpun,0,0.98997960778,0.0100203922203
130,nonpun,0,0.841282841058,0.158717158942
131,nonpun,0,0.998439538475,0.00156046152531
132,nonpun,0,0.999932806698,6.71933016273e-05
133,nonpun,0,0.977409490395,0.0225905096045
134,nonpun,0,0.99634820554,0.0036517944598
135,nonpun,0,0.996555393685,0.00344460631455
136,nonpun,0,0.99999195949,8.04051042848e-06
137,nonpun,0,0.999178965929,0.000821034071325
138,nonpun,0,0.815762661351,0.184237338649
139,nonpun,0,0.993938250305,0.00606174969549
140,nonpun,0,0.948885765159,0.0511142348411
141,nonpun,0,0.999935816409,6.41835905087e-05
142,nonpun,0,0.996525467162,0.00347453283839
143,nonpun,0,0.960639330129,0.0393606698713
144,nonpun,0,0.99974703264,0.000252967360444
145,nonpun,0,0.999982694282,1.73057180612e-05
146,nonpun,0,0.754661630163,0.245338369837
147,nonpun,0,0.987335379819,0.0126646201811
148,nonpun,0,0.999952039085,4.79609147359e-05
149,nonpun,0,0.859071557515,0.140928442485
150,nonpun,0,0.997487633786,0.00251236621442
151,nonpun,0,0.953811025002,0.0461889749977
152,nonpun,0,0.999984202101,1.57978994927e-05
153,nonpun,0,0.99508555976,0.00491444023982
154,nonpun,0,0.950962141389,0.0490378586113
155,nonpun,0,0.993980485315,0.0060195146846
156,nonpun,0,0.359407225845,0.640592774155
157,nonpun,0,0.955558664355,0.0444413356452
158,nonpun,0,0.994089659578,0.00591034042231
159,nonpun,0,0.927079821441,0.0729201785589
160,nonpun,0,0.809739635452,0.190260364548
161,nonpun,0,0.389908860511,0.610091139489
162,nonpun,0,0.999892282111,0.000107717889341
163,nonpun,0,0.930265159721,0.0697348402789
164,nonpun,0,0.906492695717,0.0935073042832
165,nonpun,0,0.979688737631,0.0203112623692
166,nonpun,0,0.957998837256,0.0420011627439
167,nonpun,0,0.8538896862,0.1461103138
168,nonpun,0,0.995112726532,0.00488727346817
169,nonpun,0,0.999739333703,0.000260666297008
170,nonpun,0,0.998702869406,0.00129713059444
171,nonpun,0,0.999999244049,7.55950509139e-07
172,nonpun,0,0.999841971337,0.000158028662638
173,nonpun,0,0.999996999886,3.00011447938e-06
174,nonpun,0,0.999992815744,7.18425601006e-06
175,nonpun,0,0.999996782307,3.21769263793e-06
176,nonpun,0,0.993554428174,0.00644557182646
177,nonpun,0,0.999992955244,7.04475591114e-06
178,nonpun,0,0.958521875283,0.0414781247171
179,nonpun,0,0.999998883528,1.11647214827e-06
180,nonpun,0,0.985853056601,0.014146943399
181,nonpun,0,0.54504974125,0.45495025875
182,nonpun,0,0.999994707082,5.29291789359e-06
183,nonpun,0,0.999910143406,8.98565938009e-05
184,nonpun,0,0.999997941532,2.05846791656e-06
185,nonpun,0,0.999949401442,5.05985584076e-05
186,nonpun,0,0.999769750231,0.000230249768793
187,nonpun,0,0.999999351727,6.48273446023e-07
188,nonpun,0,0.999393654433,0.000606345566824
189,nonpun,0,0.99681673683,0.00318326317042
190,nonpun,0,0.992938845871,0.00706115412877
191,nonpun,0,0.999364168091,0.000635831908887
192,nonpun,0,0.956151579049,0.0438484209511
193,nonpun,0,0.999102442881,0.000897557119314
194,nonpun,0,0.999765062654,0.000234937345829
195,nonpun,0,0.999977268469,2.2731531425e-05
196,nonpun,0,0.999389691288,0.000610308712088
197,nonpun,0,0.88241872794,0.11758127206
198,nonpun,0,0.999556670682,0.000443329318235
199,nonpun,0,0.999705580244,0.00029441975574
200,nonpun,0,0.995328953396,0.00467104660369
