uniqueID,sentenceType,isOrig,KL
1,pun,0,0.828469797973
2,pun,0,0.0655030396377
3,pun,0,2.52408745114
4,pun,0,4.19205931733
5,pun,0,1.38670127713
6,pun,0,0.907471874691
7,pun,0,1.70152883848
8,pun,0,0.328424036272
9,pun,0,0.55035324131
10,pun,0,0.279842286287
11,pun,0,1.35093247556
12,pun,0,1.36684622437
13,pun,0,0.640243080924
14,pun,0,1.52938705444
15,pun,0,1.04856477001
16,pun,0,0.315806608136
17,pun,0,1.47823639556
18,pun,0,1.18805933469
19,pun,0,1.27164252511
20,pun,0,0.609365611369
21,pun,0,0.616438932443
22,pun,0,0.958413977939
23,pun,0,2.3855378869
24,pun,0,1.13024926962
25,pun,0,1.53417989154
26,pun,0,1.75157659616
27,pun,0,1.88291813979
28,pun,0,0.680267686374
29,pun,0,0.760698369487
30,pun,0,1.43161111122
31,pun,0,2.5870751566
32,pun,0,3.37320478169
33,pun,0,2.84524158005
34,pun,0,1.50590641747
35,pun,0,0.598697948878
36,pun,0,0.00241538219579
37,pun,0,1.25117293062
38,pun,0,2.09743219533
39,pun,0,3.98688397072
40,pun,0,1.69914809444
41,pun,0,3.64664387728
42,pun,0,1.99498604248
43,pun,0,2.77169335267
44,pun,0,2.11160114874
45,pun,0,1.46003329998
46,pun,0,2.98942998441
47,pun,0,1.37567579117
48,pun,0,0.0891742135858
49,pun,0,1.49346928833
50,pun,0,0.150542835
51,pun,0,3.44944132636
52,pun,0,0.821425821729
53,pun,0,1.23117567067
54,pun,0,1.40589835667
55,pun,0,0.15030866189
56,pun,0,1.49785286007
57,pun,0,1.56492403366
58,pun,0,0.704530661987
59,pun,0,1.27525933679
60,pun,0,2.06923215284
61,pun,0,1.30654558667
62,pun,0,1.28883259686
63,pun,0,1.38178018062
64,pun,0,1.56133315252
65,pun,0,2.50886945008
66,depunned,0,0.800598936259
67,depunned,0,0.430887659082
68,depunned,0,1.32602201595
69,depunned,0,2.8260060569
70,depunned,0,0.877558145806
71,depunned,0,0.758689725367
72,depunned,0,1.59510773539
73,depunned,0,0.171625066345
74,depunned,0,0.469605981733
75,depunned,0,0.235924073537
76,depunned,0,0.488723107634
77,depunned,0,0.659874734041
78,depunned,0,0.605550901124
79,depunned,0,1.45079538573
80,depunned,0,0.533404661586
81,depunned,0,0.211778358433
82,depunned,0,1.47823639556
83,depunned,0,1.13204264792
84,depunned,0,0.20868395817
85,depunned,0,0.308045955564
86,depunned,0,0.0270823509476
87,depunned,0,0.465130383842
88,depunned,0,1.55732562953
89,depunned,0,0.220846608195
90,depunned,0,0.0677186678107
91,depunned,0,0.939070143051
92,depunned,0,0.925756455438
93,depunned,0,0.699984542116
94,depunned,0,0.318607167077
95,depunned,0,2.15885372372
96,depunned,0,2.06227225133
97,depunned,0,2.67219281133
98,depunned,0,1.86337900465
99,depunned,0,0.75108269086
100,depunned,0,0.48521967459
101,depunned,0,0.713168581567
102,depunned,0,0.141003703844
103,depunned,0,0.90757969272
104,depunned,0,2.98232132976
105,depunned,0,0.648823463529
106,nonpun,0,1.69805325308
107,nonpun,0,2.11508774971
108,nonpun,0,3.12953121103
109,nonpun,0,2.40720048026
110,nonpun,0,1.16491750105
111,nonpun,0,2.07042821021
112,nonpun,0,0.647599571498
113,nonpun,0,2.01934425948
114,nonpun,0,0.357260369802
115,nonpun,0,0.163100548282
116,nonpun,0,1.8044672661
117,nonpun,0,0.752813341641
118,nonpun,0,0.13312308803
119,nonpun,0,0.54289111714
120,nonpun,0,1.73208249785
121,nonpun,0,1.09267482423
122,nonpun,0,0.373024208659
123,nonpun,0,1.95381439873
124,nonpun,0,1.67586278897
125,nonpun,0,1.47374956589
126,nonpun,0,1.52768786826
127,nonpun,0,0.881610992296
128,nonpun,0,1.43827983611
129,nonpun,0,0.499459800084
130,nonpun,0,1.73358578679
131,nonpun,0,1.56902403371
132,nonpun,0,1.3393510422
133,nonpun,0,0.678808433527
134,nonpun,0,1.04195184931
135,nonpun,0,1.0953573538
136,nonpun,0,0.967506967863
137,nonpun,0,2.12551212816
138,nonpun,0,1.5762154369
139,nonpun,0,2.27627085943
140,nonpun,0,0.00102250813177
141,nonpun,0,2.89231332065
142,nonpun,0,1.21187782798
143,nonpun,0,0.919159061279
144,nonpun,0,4.15044876707
145,nonpun,0,2.53437642908
146,nonpun,0,2.0001152879
147,nonpun,0,1.49004956803
148,nonpun,0,1.86844961253
149,nonpun,0,0.818919103866
150,nonpun,0,1.43495005532
151,nonpun,0,0.386202439195
152,nonpun,0,0.983210108415
153,nonpun,0,0.918039947712
154,nonpun,0,2.38484630939
155,nonpun,0,0.880745358516
156,nonpun,0,0.809467509748
157,nonpun,0,0.318233688248
158,nonpun,0,0.652135017375
159,nonpun,0,1.28072037731
160,nonpun,0,0.151065807369
161,nonpun,0,0.0386935535146
162,nonpun,0,2.01327421087
163,nonpun,0,0.911188714297
164,nonpun,0,0.912886897757
165,nonpun,0,1.37430324413
166,nonpun,0,0.42695970968
167,nonpun,0,0.946160504645
168,nonpun,0,1.12535527345
169,nonpun,0,1.26230135679
170,nonpun,0,0.909802468364
171,nonpun,0,3.35504640837
172,nonpun,0,2.25678657334
173,nonpun,0,0.206454807197
174,nonpun,0,0.00276018464487
175,nonpun,0,2.35877091762
176,nonpun,0,0.341248895289
177,nonpun,0,1.40040920705
178,nonpun,0,0.271984076779
179,nonpun,0,1.63396114854
180,nonpun,0,0.0729453916762
181,nonpun,0,0.903808629957
182,nonpun,0,1.88246636256
183,nonpun,0,0.396091333795
184,nonpun,0,2.21484148921
185,nonpun,0,1.22958915731
186,nonpun,0,0.682288555005
187,nonpun,0,1.98507627457
188,nonpun,0,1.09205222032
189,nonpun,0,0.200749755516
190,nonpun,0,0.113493443661
191,nonpun,0,1.06297996313
192,nonpun,0,0.146385994396
193,nonpun,0,1.52306110454
194,nonpun,0,0.548413792231
195,nonpun,0,1.6803438354
196,nonpun,0,0.360003495077
197,nonpun,0,0.0387539487048
198,nonpun,0,0.229866035078
199,nonpun,0,0.377199627063
200,nonpun,0,0.0030701504281
201,nonpun,0,2.24366264065
202,nonpun,0,0.168562628606
203,nonpun,0,1.02128963706
204,nonpun,0,0.964923929512
205,nonpun,0,1.76809349296
206,nonpun,0,0.0182395432339
207,nonpun,0,3.30744940711
208,nonpun,0,2.60904098611
209,nonpun,0,0.0755612159766
210,nonpun,0,0.825845409219
211,nonpun,0,0.0206815863467
212,nonpun,0,0.536896235455
213,nonpun,0,1.17994399947
214,nonpun,0,0.131169950017
215,nonpun,0,1.34316632822
216,nonpun,0,0.818513812174
217,nonpun,0,0.212900799243
218,nonpun,0,0.776005919263
219,nonpun,0,0.0295245358019
220,nonpun,0,0.452955696477
221,nonpun,0,3.08403057407
222,nonpun,0,1.09336564232
223,nonpun,0,1.19943764488
224,nonpun,0,0.0871658642685
225,nonpun,0,0.510426663098
226,nonpun,0,1.09291037908
