uniqueID,sentenceType,isOrig,KL
1,pun,0,1.11707369062
2,pun,0,0.68656036433
3,pun,0,2.05447366711
4,pun,0,3.1050983006
5,pun,0,1.41381601122
6,pun,0,1.13375937258
7,pun,0,1.46801133121
8,pun,0,0.848031573668
9,pun,0,1.034037521
10,pun,0,0.769660135838
11,pun,0,1.36964614343
12,pun,0,1.49690602641
13,pun,0,1.13748305116
14,pun,0,1.49200435183
15,pun,0,1.30140675774
16,pun,0,0.835475439597
17,pun,0,1.5313315267
18,pun,0,1.29062405573
19,pun,0,1.34198171701
20,pun,0,0.953273070683
21,pun,0,0.997125916744
22,pun,0,1.10897640004
23,pun,0,1.92350765705
24,pun,0,1.18933226366
25,pun,0,1.55342459962
26,pun,0,1.67762490746
27,pun,0,1.78019601842
28,pun,0,1.03695303087
29,pun,0,1.04059311368
30,pun,0,1.38036865776
31,pun,0,2.13870869704
32,pun,0,2.52485407373
33,pun,0,2.26310871382
34,pun,0,1.52216444713
35,pun,0,1.04586568418
36,pun,0,0.641971245557
37,pun,0,1.40723126088
38,pun,0,1.89589740657
39,pun,0,3.03398302283
40,pun,0,1.74727885357
41,pun,0,2.73829498369
42,pun,0,1.79940137742
43,pun,0,2.25950761204
44,pun,0,1.7880028922
45,pun,0,1.45496418201
46,pun,0,2.37251557482
47,pun,0,1.3371794776
48,pun,0,0.719869178871
49,pun,0,1.47072675464
50,pun,0,0.72730744483
51,pun,0,2.66478389173
52,pun,0,1.11636004602
53,pun,0,1.20303231508
54,pun,0,1.39578823851
55,pun,0,0.749932516403
56,pun,0,1.39107880295
57,pun,0,1.57118480705
58,pun,0,1.02303112231
59,pun,0,1.4129415735
60,pun,0,1.75725306553
61,pun,0,1.3563932782
62,pun,0,1.39774029347
63,pun,0,1.37066583861
64,pun,0,1.47298550739
65,pun,0,2.13936330811
66,depunned,0,1.09777256925
67,depunned,0,0.942061737487
68,depunned,0,1.52118716187
69,depunned,0,2.33701941363
70,depunned,0,1.09071314845
71,depunned,0,1.08314726814
72,depunned,0,1.42041911388
73,depunned,0,0.744345204223
74,depunned,0,1.00266595983
75,depunned,0,0.780721575147
76,depunned,0,0.967110699103
77,depunned,0,1.10611980329
78,depunned,0,1.08725484174
79,depunned,0,1.49215651722
80,depunned,0,1.05514201946
81,depunned,0,0.786913852988
82,depunned,0,1.5313315267
83,depunned,0,1.29816125597
84,depunned,0,0.801203179947
85,depunned,0,0.878288318215
86,depunned,0,0.665688283999
87,depunned,0,0.846461941357
88,depunned,0,1.49379932766
89,depunned,0,0.80369709971
90,depunned,0,0.699105140909
91,depunned,0,1.2629249383
92,depunned,0,1.28160562017
93,depunned,0,1.05603151699
94,depunned,0,0.835943251227
95,depunned,0,1.87305385145
96,depunned,0,1.90048010639
97,depunned,0,2.13540165697
98,depunned,0,1.79238933177
99,depunned,0,1.16576737843
100,depunned,0,0.97142526611
101,depunned,0,1.02280125797
102,depunned,0,0.753279868998
103,depunned,0,1.21383063768
104,depunned,0,2.48891736202
105,depunned,0,1.08361563534
106,nonpun,0,1.62137254676
107,nonpun,0,1.70834618039
108,nonpun,0,2.19765970742
109,nonpun,0,2.09376232266
110,nonpun,0,1.37648364697
111,nonpun,0,1.63689701967
112,nonpun,0,1.06687145423
113,nonpun,0,1.76315268941
114,nonpun,0,0.806202160008
115,nonpun,0,0.710440339597
116,nonpun,0,1.70570779422
117,nonpun,0,1.15558420748
118,nonpun,0,0.753926857826
119,nonpun,0,1.02555677905
120,nonpun,0,1.55739923554
121,nonpun,0,1.20709031027
122,nonpun,0,0.898000823079
123,nonpun,0,1.7249039585
124,nonpun,0,1.57243782897
125,nonpun,0,1.42803274398
126,nonpun,0,1.58844755189
127,nonpun,0,1.19067778589
128,nonpun,0,1.4496653702
129,nonpun,0,1.01504558567
130,nonpun,0,1.62456293749
131,nonpun,0,1.53868129984
132,nonpun,0,1.41991230118
133,nonpun,0,1.05955028592
134,nonpun,0,1.21811211158
135,nonpun,0,1.23587511576
