uniqueID,sentenceType,isOrig,KL
1,pun,0,2.75652495812
2,pun,0,1.99355819979
3,pun,0,4.45214261129
4,pun,0,6.12011447748
5,pun,0,3.31475643729
6,pun,0,2.83552703484
7,pun,0,3.62958399863
8,pun,0,2.25647919642
9,pun,0,2.47840840146
10,pun,0,2.20789744644
11,pun,0,3.27898763571
12,pun,0,3.29490138452
13,pun,0,2.56829824108
14,pun,0,3.45744221459
15,pun,0,2.97661993016
16,pun,0,2.24386176829
17,pun,0,3.40629155571
18,pun,0,3.11611449484
19,pun,0,3.19969768526
20,pun,0,2.53742077152
21,pun,0,2.54449409259
22,pun,0,2.88646913809
23,pun,0,4.31359304705
24,pun,0,3.05830442977
25,pun,0,3.46223505169
26,pun,0,3.67963175631
27,pun,0,3.81097329994
28,pun,0,2.60832284653
29,pun,0,2.68875352964
30,pun,0,3.35966627137
31,pun,0,4.51513031676
32,pun,0,5.30125994184
33,pun,0,4.77329674021
34,pun,0,3.43396157762
35,pun,0,2.52675310903
36,pun,0,1.93047054235
37,pun,0,3.17922809077
38,pun,0,4.02548735549
39,pun,0,5.91493913087
40,pun,0,3.62720325459
41,pun,0,5.57469903743
42,pun,0,3.92304120263
43,pun,0,4.69974851283
44,pun,0,4.03965630889
45,pun,0,3.38808846013
46,pun,0,4.91748514456
47,pun,0,3.30373095132
48,pun,0,2.01722937374
49,pun,0,3.42152444849
50,pun,0,2.07859799515
51,pun,0,5.37749648651
52,pun,0,2.74948098188
53,pun,0,3.15923083082
54,pun,0,3.33395351682
55,pun,0,2.07836382204
56,pun,0,3.42590802022
57,pun,0,3.49297919381
58,pun,0,2.63258582214
59,pun,0,3.20331449695
60,pun,0,3.99728731299
61,pun,0,3.23460074682
62,pun,0,3.21688775701
63,pun,0,3.30983534077
64,pun,0,3.48938831268
65,pun,0,4.43692461023
66,depunned,0,2.72865409641
67,depunned,0,2.35894281923
68,depunned,0,3.2540771761
69,depunned,0,4.75406121706
70,depunned,0,2.80561330596
71,depunned,0,2.68674488552
72,depunned,0,3.52316289554
73,depunned,0,2.0996802265
74,depunned,0,2.39766114188
75,depunned,0,2.16397923369
76,depunned,0,2.41677826779
77,depunned,0,2.58792989419
78,depunned,0,2.53360606128
79,depunned,0,3.37885054589
80,depunned,0,2.46145982174
81,depunned,0,2.13983351858
82,depunned,0,3.40629155571
83,depunned,0,3.06009780808
84,depunned,0,2.13673911832
