uniqueID,sentenceType,isOrig,p_m1_given_w,p_m2_given_w,entropy
1,pun,0,0.999601060061,0.0003989399393,0.00352124344762
2,pun,0,0.999989209543,1.07904571423e-05,0.000134199221561
3,pun,0,0.999128388121,0.000871611879163,0.0070118825754
4,pun,0,0.478423820213,0.521576179787,0.692215828317
5,pun,0,0.99989473673,0.000105263270044,0.0010693688634
6,pun,0,0.999999617825,3.82174926297e-07,6.02972179797e-06
7,pun,0,0.975347225502,0.0246527744981,0.115632282732
8,pun,0,0.99999742638,2.57361962126e-06,3.56966084482e-05
9,pun,0,0.99515015394,0.00484984606046,0.0306819665103
10,pun,0,0.999997110099,2.88990108007e-06,3.97485283939e-05
11,pun,0,0.999999999212,7.88365660538e-10,1.73133447957e-08
12,pun,0,0.999684306878,0.000315693121596,0.0028603634426
13,pun,0,0.99941242818,0.000587571820077,0.00495864681485
14,pun,0,0.997677858741,0.00232214125926,0.0164038464106
15,pun,0,0.999974513692,2.54863080193e-05,0.000295064072461
16,pun,0,0.999878504001,0.000121495999011,0.00121685149756
17,pun,0,0.598367634096,0.401632365904,0.673667985644
18,pun,0,0.999939232966,6.07670335609e-05,0.000650719691884
19,pun,0,0.999998392907,1.60709302339e-06,2.30474540883e-05
20,pun,0,0.999997717237,2.28276319464e-06,3.19361373704e-05
21,pun,0,0.999998264005,1.73599530821e-06,2.47621134324e-05
22,pun,0,0.999999882557,1.1744282114e-07,1.99151481773e-06
23,pun,0,0.999999755264,2.44735809457e-07,3.9703701855e-06
24,pun,0,0.999993897334,6.10266587376e-06,7.93760434331e-05
25,pun,0,0.999998170965,1.82903537958e-06,2.59937403867e-05
26,pun,0,0.999882652881,0.000117347118865,0.00117937556899
27,pun,0,0.999999987223,1.27773273708e-08,2.4501283599e-07
28,pun,0,0.999958425651,4.15743487795e-05,0.00046097664573
29,pun,0,0.99999305924,6.9407597205e-06,8.93837689472e-05
30,pun,0,0.999997230984,2.76901611838e-06,3.82041627584e-05
31,pun,0,0.999998744727,1.2552731064e-06,1.83121208613e-05
32,pun,0,0.999991445413,8.55458715178e-06,0.000108378395112
33,pun,0,0.998783531594,0.00121646840639,0.00938042495432
34,pun,0,0.999554771977,0.000445228023166,0.00388091970986
35,pun,0,0.99998228467,1.77153297402e-05,0.00021154001639
36,pun,0,0.999982915286,1.70847138576e-05,0.000204629048732
37,pun,0,0.999999288536,7.11463661778e-07,1.07829013795e-05
38,pun,0,0.999881742065,0.000118257934735,0.00118761516049
39,pun,0,0.999924998005,7.50019952005e-05,0.000787367821045
40,pun,0,0.999998533026,1.46697412879e-06,2.11718223974e-05
41,pun,0,0.99999423441,5.7655900139e-06,7.53193627582e-05
42,pun,0,0.999966255564,3.37444364033e-05,0.000381200036697
43,pun,0,0.999998607631,1.3923693837e-06,2.01677784781e-05
44,pun,0,0.999995754279,4.24572107929e-06,5.67635788033e-05
45,pun,0,0.999998189513,1.81048714503e-06,2.57485919367e-05
46,pun,0,0.999973413996,2.65860035767e-05,0.000306672538696
47,pun,0,0.999999951866,4.81340072422e-08,8.59157222318e-07
48,pun,0,0.999977345744,2.2654256365e-05,0.000264944959799
49,pun,0,0.999776802798,0.000223197202287,0.00209969269551
50,pun,0,0.99996813281,3.18671902973e-05,0.000361817454723
51,pun,0,0.996785696471,0.0032143035285,0.0216596990779
52,pun,0,0.99998476874,1.52312604219e-05,0.000184178731704
53,pun,0,0.999997368783,2.6312170563e-06,3.64372588892e-05
54,pun,0,0.999984860267,1.51397329854e-05,0.000183163220511
55,pun,0,0.999917511905,8.24880947624e-05,0.000858108417212
56,pun,0,0.999962066255,3.79337448995e-05,0.000424086010442
57,pun,0,0.999998564405,1.43559471071e-06,2.07499863818e-05
58,pun,0,0.999851642073,0.000148357927326,0.00145625301794
59,pun,0,0.999986783712,1.32162884852e-05,0.000161688785749
60,pun,0,0.999538924997,0.000461075002872,0.00400292373238
61,pun,0,0.999991878131,8.12186914611e-06,0.00010331786028
62,pun,0,0.99989122818,0.000108771820077,0.00110144562605
63,pun,0,0.999999109642,8.90357676645e-07,1.32945021918e-05
64,pun,0,0.999994979501,5.02049905201e-06,6.6280521579e-05
65,pun,0,0.999951750759,4.82492412879e-05,0.000527803580786
66,depunned,0,0.999420219523,0.000579780477259,0.00490063568745
67,depunned,0,0.999965940787,3.40592126127e-05,0.000384439717037
68,depunned,0,0.950511297659,0.0494887023409,0.197006997811
69,depunned,0,0.059688458363,0.940311541637,0.226109442842
70,depunned,0,0.999077745352,0.0009222546481,0.00736718032229
71,depunned,0,0.999999925324,7.46764601668e-08,1.30012470509e-06
