uniqueID,sentenceType,isOrig,KL
1,pun,0,3.29500554335
2,pun,0,2.53203878502
3,pun,0,4.99062319652
4,pun,0,6.65859506271
5,pun,0,3.85323702251
6,pun,0,3.37400762007
7,pun,0,4.16806458386
8,pun,0,2.79495978165
9,pun,0,3.01688898669
10,pun,0,2.74637803167
11,pun,0,3.81746822094
12,pun,0,3.83338196975
13,pun,0,3.1067788263
14,pun,0,3.99592279982
15,pun,0,3.51510051538
16,pun,0,2.78234235351
17,pun,0,3.94477214094
18,pun,0,3.65459508007
19,pun,0,3.73817827049
20,pun,0,3.07590135675
21,pun,0,3.08297467782
22,pun,0,3.42494972332
23,pun,0,4.85207363228
24,pun,0,3.59678501499
25,pun,0,4.00071563692
26,pun,0,4.21811234154
27,pun,0,4.34945388517
28,pun,0,3.14680343175
29,pun,0,3.22723411487
30,pun,0,3.8981468566
31,pun,0,5.05361090198
32,pun,0,5.83974052707
33,pun,0,5.31177732543
34,pun,0,3.97244216285
35,pun,0,3.06523369426
36,pun,0,2.46895112757
37,pun,0,3.717708676
38,pun,0,4.56396794071
39,pun,0,6.4534197161
40,pun,0,4.16568383982
41,pun,0,6.11317962266
42,pun,0,4.46152178785
43,pun,0,5.23822909805
44,pun,0,4.57813689412
45,pun,0,3.92656904536
46,pun,0,5.45596572979
47,pun,0,3.84221153655
48,pun,0,2.55570995896
49,pun,0,3.96000503371
50,pun,0,2.61707858038
51,pun,0,5.91597707174
52,pun,0,3.28796156711
53,pun,0,3.69771141605
54,pun,0,3.87243410205
55,pun,0,2.61684440727
56,pun,0,3.96438860545
57,pun,0,4.03145977904
58,pun,0,3.17106640737
59,pun,0,3.74179508217
60,pun,0,4.53576789822
61,pun,0,3.77308133205
62,pun,0,3.75536834224
63,pun,0,3.848315926
64,pun,0,4.0278688979
65,pun,0,4.97540519546
66,depunned,0,3.26713468164
67,depunned,0,2.89742340446
68,depunned,0,3.79255776133
69,depunned,0,5.29254180228
70,depunned,0,3.34409389118
71,depunned,0,3.22522547075
72,depunned,0,4.06164348077
73,depunned,0,2.63816081172
74,depunned,0,2.93614172711
75,depunned,0,2.70245981892
76,depunned,0,2.95525885301
77,depunned,0,3.12641047942
78,depunned,0,3.0720866465
79,depunned,0,3.91733113111
80,depunned,0,2.99994040696
81,depunned,0,2.67831410381
82,depunned,0,3.94477214094
83,depunned,0,3.5985783933
84,depunned,0,2.67521970355
85,depunned,0,2.77458170094
86,depunned,0,2.49361809633
87,depunned,0,2.93166612922
88,depunned,0,4.0238613749
89,depunned,0,2.68738235357
90,depunned,0,2.53425441319
91,depunned,0,3.40560588843
92,depunned,0,3.39229220082
93,depunned,0,3.1665202875
94,depunned,0,2.78514291246
95,depunned,0,4.6253894691
96,depunned,0,4.52880799671
97,depunned,0,5.13872855671
98,depunned,0,4.32991475003
99,depunned,0,3.21761843624
100,depunned,0,2.95175541997
101,depunned,0,3.17970432695
102,depunned,0,2.60753944922
103,depunned,0,3.3741154381
104,depunned,0,5.44885707514
105,depunned,0,3.11535920891
106,nonpun,0,4.16458899846
107,nonpun,0,4.58162349509
108,nonpun,0,5.59606695641
109,nonpun,0,4.87373622564
110,nonpun,0,3.63145324642
111,nonpun,0,4.53696395559
112,nonpun,0,3.11413531688
113,nonpun,0,4.48588000486
114,nonpun,0,2.82379611518
115,nonpun,0,2.62963629366
116,nonpun,0,4.27100301147
117,nonpun,0,3.21934908702
118,nonpun,0,2.59965883341
119,nonpun,0,3.00942686252
120,nonpun,0,4.19861824323
121,nonpun,0,3.55921056961
122,nonpun,0,2.83955995404
123,nonpun,0,4.4203501441
124,nonpun,0,4.14239853435
125,nonpun,0,3.94028531126
126,nonpun,0,3.99422361364
127,nonpun,0,3.34814673767
128,nonpun,0,3.90481558149
129,nonpun,0,2.96599554546
130,nonpun,0,4.20012153217
131,nonpun,0,4.03555977909
132,nonpun,0,3.80588678758
133,nonpun,0,3.14534417891
134,nonpun,0,3.50848759469
135,nonpun,0,3.56189309918
136,nonpun,0,3.43404271324
137,nonpun,0,4.59204787354
138,nonpun,0,4.04275118228
139,nonpun,0,4.74280660481
140,nonpun,0,2.46755825351
141,nonpun,0,5.35884906603
142,nonpun,0,3.67841357336
143,nonpun,0,3.38569480666
144,nonpun,0,6.61698451245
145,nonpun,0,5.00091217446
146,nonpun,0,4.46665103328
147,nonpun,0,3.95658531341
148,nonpun,0,4.33498535791
149,nonpun,0,3.28545484925
150,nonpun,0,3.9014858007
151,nonpun,0,2.85273818457
152,nonpun,0,3.44974585379
153,nonpun,0,3.38457569309
154,nonpun,0,4.85138205476
155,nonpun,0,3.34728110389
156,nonpun,0,3.27600325513
157,nonpun,0,2.78476943363
158,nonpun,0,3.11867076275
159,nonpun,0,3.74725612269
160,nonpun,0,2.61760155275
161,nonpun,0,2.50522929889
162,nonpun,0,4.47980995625
163,nonpun,0,3.37772445968
164,nonpun,0,3.37942264314
165,nonpun,0,3.84083898951
166,nonpun,0,2.89349545506
167,nonpun,0,3.41269625002
168,nonpun,0,3.59189101883
169,nonpun,0,3.72883710216
170,nonpun,0,3.37633821374
171,nonpun,0,5.82158215375
172,nonpun,0,4.72332231871
173,nonpun,0,2.67299055258
174,nonpun,0,2.46929593002
175,nonpun,0,4.825306663
176,nonpun,0,2.80778464067
177,nonpun,0,3.86694495243
178,nonpun,0,2.73851982216
179,nonpun,0,4.10049689392
180,nonpun,0,2.53948113705
181,nonpun,0,3.37034437534
182,nonpun,0,4.34900210794
183,nonpun,0,2.86262707917
184,nonpun,0,4.68137723459
185,nonpun,0,3.69612490269
186,nonpun,0,3.14882430038
187,nonpun,0,4.45161201995
188,nonpun,0,3.5585879657
189,nonpun,0,2.66728550089
190,nonpun,0,2.58002918904
191,nonpun,0,3.52951570851
192,nonpun,0,2.61292173977
193,nonpun,0,3.98959684992
194,nonpun,0,3.01494953761
195,nonpun,0,4.14687958078
196,nonpun,0,2.82653924046
197,nonpun,0,2.50528969408
198,nonpun,0,2.69640178046
199,nonpun,0,2.84373537244
200,nonpun,0,2.46960589581
201,nonpun,0,4.71019838603
202,nonpun,0,2.63509837398
203,nonpun,0,3.48782538244
204,nonpun,0,3.43145967489
205,nonpun,0,4.23462923834
206,nonpun,0,2.48477528861
207,nonpun,0,5.77398515248
208,nonpun,0,5.07557673149
209,nonpun,0,2.54209696136
210,nonpun,0,3.2923811546
211,nonpun,0,2.48721733173
212,nonpun,0,3.00343198083
213,nonpun,0,3.64647974484
214,nonpun,0,2.5977056954
215,nonpun,0,3.8097020736
216,nonpun,0,3.28504955755
217,nonpun,0,2.67943654462
218,nonpun,0,3.24254166464
219,nonpun,0,2.49606028118
220,nonpun,0,2.91949144186
221,nonpun,0,5.55056631945
222,nonpun,0,3.5599013877
223,nonpun,0,3.66597339025
224,nonpun,0,2.55370160965
225,nonpun,0,2.97696240848
226,nonpun,0,3.55944612446
227,nonpun,0,3.0617005289
228,nonpun,0,2.90536904794
229,nonpun,0,2.53825181653
230,nonpun,0,4.94092696951
231,nonpun,0,3.26739668127
232,nonpun,0,4.06229664546
233,nonpun,0,4.85016787346
234,nonpun,0,3.38628750981
235,nonpun,0,4.08302229158
