uniqueID,sentenceType,isOrig,KL
1,pun,0,0.00045396982693
2,pun,0,0.000453958596426
3,pun,0,0.000454001836895
4,pun,0,0.000454034840529
5,pun,0,0.000453981765534
6,pun,0,0.000453973195741
7,pun,0,0.000453999441757
8,pun,0,0.000453961264249
9,pun,0,0.000453963554039
10,pun,0,0.000453968851418
11,pun,0,0.000453985397892
12,pun,0,0.000453974851872
13,pun,0,0.000453962330535
14,pun,0,0.000453986120573
15,pun,0,0.000453971934217
16,pun,0,0.000453961451914
17,pun,0,0.000453980629203
18,pun,0,0.000453979388938
19,pun,0,0.000453985715972
20,pun,0,0.000453973943705
21,pun,0,0.000453966305649
22,pun,0,0.000453980213918
23,pun,0,0.00045400410838
24,pun,0,0.000453994062907
25,pun,0,0.000453981257951
26,pun,0,0.000453983939873
27,pun,0,0.000453986675847
28,pun,0,0.000453968016981
29,pun,0,0.000453970940905
30,pun,0,0.000453985762163
31,pun,0,0.000453995352607
32,pun,0,0.000454035780123
33,pun,0,0.000454011845866
34,pun,0,0.000453983173264
35,pun,0,0.000453963179054
36,pun,0,0.00045395810872
37,pun,0,0.000453977408028
38,pun,0,0.0004539914524
39,pun,0,0.000454023133875
40,pun,0,0.000453978706723
41,pun,0,0.000454031031438
42,pun,0,0.000454008083104
43,pun,0,0.000454003755571
44,pun,0,0.000454001551646
45,pun,0,0.00045399152839
46,pun,0,0.000454026725203
47,pun,0,0.000453990056876
48,pun,0,0.000453958558235
49,pun,0,0.000453995801375
50,pun,0,0.000453959787517
51,pun,0,0.000454015749124
52,pun,0,0.000453971254572
53,pun,0,0.000453993013128
54,pun,0,0.000453988622902
55,pun,0,0.000453959150273
56,pun,0,0.000453993971191
57,pun,0,0.000453982831871
58,pun,0,0.000453970292151
59,pun,0,0.00045397770041
60,pun,0,0.000453995379358
61,pun,0,0.000453987374352
62,pun,0,0.000453975472722
63,pun,0,0.000453987579489
64,pun,0,0.00045398405702
65,pun,0,0.000453994266399
66,depunned,0,0.000453969622011
67,depunned,0,0.000453961575412
68,depunned,0,0.000453970454865
69,depunned,0,0.000454004432018
70,depunned,0,0.000453976269872
71,depunned,0,0.00045396686742
72,depunned,0,0.000453997569948
73,depunned,0,0.000453959774825
74,depunned,0,0.000453961280059
75,depunned,0,0.000453960992757
76,depunned,0,0.000453962733109
77,depunned,0,0.000453964059017
78,depunned,0,0.000453962435293
79,depunned,0,0.00045398401776
80,depunned,0,0.000453961710133
81,depunned,0,0.000453959795867
82,depunned,0,0.000453980629203
83,depunned,0,0.000453977525714
84,depunned,0,0.000453959495602
85,depunned,0,0.000453960189013
86,depunned,0,0.000453958214231
87,depunned,0,0.000453969636095
88,depunned,0,0.000453985594763
89,depunned,0,0.000453959637897
90,depunned,0,0.000453958456549
91,depunned,0,0.000453966954077
92,depunned,0,0.00045396573918
93,depunned,0,0.000453968112987
94,depunned,0,0.000453961590735
95,depunned,0,0.000454013795165
96,depunned,0,0.000453983452539
97,depunned,0,0.000454016760301
98,depunned,0,0.000453980533662
99,depunned,0,0.000453964255478
100,depunned,0,0.000453962250144
101,depunned,0,0.000453970241727
102,depunned,0,0.000453958957588
103,depunned,0,0.00045396885663
104,depunned,0,0.000454003620613
105,depunned,0,0.0004539641592
106,nonpun,0,0.00045398293132
107,nonpun,0,0.000454019546137
108,nonpun,0,0.000454028340756
109,nonpun,0,0.000453996129483
110,nonpun,0,0.000453973542556
111,nonpun,0,0.000454000571388
112,nonpun,0,0.000453964038416
113,nonpun,0,0.000453995361599
114,nonpun,0,0.000453965250215
115,nonpun,0,0.000453966870099
116,nonpun,0,0.000453988656362
117,nonpun,0,0.000453964226541
118,nonpun,0,0.000453958831319
119,nonpun,0,0.000453962357224
120,nonpun,0,0.000453990063749
121,nonpun,0,0.000453980430635
122,nonpun,0,0.000453961105838
