uniqueID,sentenceType,isOrig,KL
1,pun,0,2.14729591935e-07
2,pun,0,2.03499087432e-07
3,pun,0,2.46739556716e-07
4,pun,0,2.79743190762e-07
5,pun,0,2.26668195857e-07
6,pun,0,2.18098402727e-07
7,pun,0,2.44344419079e-07
8,pun,0,2.0616691119e-07
9,pun,0,2.08456700396e-07
10,pun,0,2.13754079569e-07
11,pun,0,2.30300554067e-07
12,pun,0,2.19754533687e-07
13,pun,0,2.07233197573e-07
14,pun,0,2.31023235145e-07
15,pun,0,2.16836879008e-07
16,pun,0,2.06354575537e-07
17,pun,0,2.25531864693e-07
18,pun,0,2.24291599978e-07
19,pun,0,2.3061863406e-07
20,pun,0,2.18846367125e-07
21,pun,0,2.11208311091e-07
22,pun,0,2.25116580272e-07
23,pun,0,2.49011042217e-07
24,pun,0,2.38965568993e-07
25,pun,0,2.26160613184e-07
26,pun,0,2.28842534887e-07
27,pun,0,2.31578508565e-07
28,pun,0,2.12919643056e-07
29,pun,0,2.1584356699e-07
30,pun,0,2.30664824957e-07
31,pun,0,2.40255269192e-07
32,pun,0,2.8068278475e-07
33,pun,0,2.56748528255e-07
34,pun,0,2.28075925673e-07
35,pun,0,2.0808171621e-07
36,pun,0,2.03011381715e-07
37,pun,0,2.22310689483e-07
38,pun,0,2.36355062251e-07
39,pun,0,2.68036537258e-07
40,pun,0,2.23609384629e-07
41,pun,0,2.75934099875e-07
42,pun,0,2.52985766536e-07
43,pun,0,2.48658233114e-07
44,pun,0,2.46454307896e-07
45,pun,0,2.36431052378e-07
46,pun,0,2.71627865169e-07
47,pun,0,2.34959537961e-07
48,pun,0,2.03460896589e-07
49,pun,0,2.40704036422e-07
50,pun,0,2.04690178799e-07
51,pun,0,2.60651785728e-07
52,pun,0,2.16157233339e-07
53,pun,0,2.37915789888e-07
54,pun,0,2.33525564433e-07
55,pun,0,2.04052935374e-07
56,pun,0,2.3887385274e-07
57,pun,0,2.27734533348e-07
58,pun,0,2.1519481355e-07
59,pun,0,2.22603072515e-07
60,pun,0,2.40282020306e-07
61,pun,0,2.32277014556e-07
62,pun,0,2.20375383781e-07
63,pun,0,2.32482150811e-07
64,pun,0,2.28959681772e-07
65,pun,0,2.3916906115e-07
66,depunned,0,2.14524673158e-07
67,depunned,0,2.06478074116e-07
68,depunned,0,2.15357526928e-07
69,depunned,0,2.49334679819e-07
70,depunned,0,2.21172534164e-07
71,depunned,0,2.11770082061e-07
72,depunned,0,2.42472609551e-07
73,depunned,0,2.04677486732e-07
74,depunned,0,2.06182721093e-07
75,depunned,0,2.05895419418e-07
76,depunned,0,2.07635770768e-07
77,depunned,0,2.08961678678e-07
78,depunned,0,2.07337954713e-07
79,depunned,0,2.28920422154e-07
80,depunned,0,2.06612795287e-07
81,depunned,0,2.04698529016e-07
82,depunned,0,2.25531864693e-07
83,depunned,0,2.22428375587e-07
84,depunned,0,2.04398264169e-07
85,depunned,0,2.05091674815e-07
86,depunned,0,2.03116892815e-07
87,depunned,0,2.14538756932e-07
88,depunned,0,2.30497424602e-07
89,depunned,0,2.0454055913e-07
90,depunned,0,2.03359210627e-07
91,depunned,0,2.11856738855e-07
92,depunned,0,2.10641842351e-07
93,depunned,0,2.13015648454e-07
94,depunned,0,2.06493397047e-07
95,depunned,0,2.58697827457e-07
96,depunned,0,2.28355200738e-07
97,depunned,0,2.61662963348e-07
98,depunned,0,2.25436323881e-07
99,depunned,0,2.09158139626e-07
100,depunned,0,2.07152806095e-07
101,depunned,0,2.151443888e-07
102,depunned,0,2.03860249717e-07
103,depunned,0,2.13759292091e-07
104,depunned,0,2.4852327456e-07
105,depunned,0,2.09061862169e-07
106,nonpun,0,2.27833981656e-07
107,nonpun,0,2.64448799168e-07
108,nonpun,0,2.73243417988e-07
109,nonpun,0,2.4103214543e-07
110,nonpun,0,2.18445217799e-07
111,nonpun,0,2.45474050194e-07
112,nonpun,0,2.08941077958e-07
113,nonpun,0,2.40264261427e-07
114,nonpun,0,2.10152876705e-07
115,nonpun,0,2.117727612e-07
116,nonpun,0,2.33559024487e-07
117,nonpun,0,2.091292029e-07
118,nonpun,0,2.03733980788e-07
119,nonpun,0,2.07259886316e-07
120,nonpun,0,2.34966411564e-07
121,nonpun,0,2.25333297376e-07
122,nonpun,0,2.0600849966e-07
123,nonpun,0,2.33493176633e-07
124,nonpun,0,2.33529929377e-07
125,nonpun,0,2.32252616885e-07
126,nonpun,0,2.19962566897e-07
127,nonpun,0,2.12516618616e-07
128,nonpun,0,2.28924428108e-07
129,nonpun,0,2.06619133907e-07
130,nonpun,0,2.32514990037e-07
131,nonpun,0,2.27405039271e-07
132,nonpun,0,2.26696065163e-07
133,nonpun,0,2.10541684051e-07
134,nonpun,0,2.19764125432e-07
135,nonpun,0,2.18691793145e-07
136,nonpun,0,2.13772587212e-07
137,nonpun,0,2.40346813943e-07
138,nonpun,0,2.1712834174e-07
139,nonpun,0,2.40149279334e-07
140,nonpun,0,2.02988461174e-07
141,nonpun,0,2.52108740889e-07
142,nonpun,0,2.29120840123e-07
143,nonpun,0,2.13734079035e-07
144,nonpun,0,2.83684170462e-07
145,nonpun,0,2.5362437768e-07
146,nonpun,0,2.38756286906e-07
147,nonpun,0,2.49411947742e-07
148,nonpun,0,2.30884618563e-07
149,nonpun,0,2.12527782349e-07
150,nonpun,0,2.36250241865e-07
151,nonpun,0,2.05946207974e-07
152,nonpun,0,2.21417082408e-07
153,nonpun,0,2.18885422617e-07
154,nonpun,0,2.5786325233e-07
155,nonpun,0,2.24609776048e-07
156,nonpun,0,2.13938385341e-07
157,nonpun,0,2.08398649178e-07
158,nonpun,0,2.19620682345e-07
159,nonpun,0,2.31955832247e-07
160,nonpun,0,2.06536996065e-07
161,nonpun,0,2.03546886652e-07
162,nonpun,0,2.41496579256e-07
163,nonpun,0,2.18690002793e-07
164,nonpun,0,2.12184174745e-07
165,nonpun,0,2.2714736785e-07
166,nonpun,0,2.06688178724e-07
167,nonpun,0,2.22170273536e-07
168,nonpun,0,2.19819278074e-07
169,nonpun,0,2.30629849796e-07
170,nonpun,0,2.23224958041e-07
171,nonpun,0,2.69515195371e-07
172,nonpun,0,2.51061587339e-07
173,nonpun,0,2.04244031145e-07
174,nonpun,0,2.02991338559e-07
175,nonpun,0,2.44271765223e-07
176,nonpun,0,2.11205490601e-07
177,nonpun,0,2.23298276811e-07
178,nonpun,0,2.0564906182e-07
179,nonpun,0,2.1981450915e-07
180,nonpun,0,2.03952472124e-07
181,nonpun,0,2.0960858991e-07
182,nonpun,0,2.44693330846e-07
183,nonpun,0,2.06096082875e-07
184,nonpun,0,2.35467288716e-07
185,nonpun,0,2.16382856443e-07
186,nonpun,0,2.08910817872e-07
187,nonpun,0,2.41408710602e-07
188,nonpun,0,2.22180809976e-07
189,nonpun,0,2.04692844751e-07
190,nonpun,0,2.03635115157e-07
191,nonpun,0,2.16843003482e-07
192,nonpun,0,2.03904641899e-07
193,nonpun,0,2.34772540545e-07
194,nonpun,0,2.083456591e-07
195,nonpun,0,2.21497462427e-07
