uniqueID,sentenceType,isOrig,maxPm1,maxPm2,numWordsM1,numWordsM2
1,pun,0,2.36111812701e-08,5.88902198332e-08,4,4
2,pun,0,0.00021283707118,3.62422668058e-08,4,4
3,pun,0,2.72819063743e-07,2.54417551828e-06,7,7
4,pun,0,3.64572209556e-06,0.281366649674,6,6
5,pun,0,0.141831763785,0.000808183590182,5,5
6,pun,0,894.625508671,0.420677124859,6,6
7,pun,0,3.38141329246,1.61722715791,4,4
8,pun,0,675.719634961,4.05631238979e-06,4,4
9,pun,0,2.52481919787e-05,5.60252417296e-07,6,6
10,pun,0,0.00557291321463,5.23665059973e-07,6,6
11,pun,0,85.8948680573,1.09154930966e-07,5,5
12,pun,0,0.000184917282213,0.00585210883387,6,6
13,pun,0,6.53662737897e-11,1.82946864683e-11,7,7
14,pun,0,3.87604132042e-09,8.41926427108e-08,4,4
15,pun,0,0.000302174651947,2.01571085758e-08,6,6
16,pun,0,0.0100763139931,0.000602380472154,6,6
17,pun,0,5.25771534571,22.648448843,8,8
18,pun,0,0.113842277602,0.000386809662011,4,4
19,pun,0,2802.33204563,601.061653888,7,7
20,pun,0,2.55570446123,0.000148457059572,9,9
21,pun,0,0.311991916643,5.63430115491e-05,3,3
22,pun,0,55138.7931965,0.00412445312068,4,4
23,pun,0,0.298879504887,0.1685440578,7,7
24,pun,0,5.94479605637e-05,1.26338677279e-06,3,3
25,pun,0,78.3342761086,9.98419357712,7,7
26,pun,0,0.00165621571272,0.000249582606165,4,4
27,pun,0,2.93062069926e-05,3.50306063413e-10,8,8
28,pun,0,13.3181316637,0.0775499502651,5,5
29,pun,0,4.52004915496e-07,1.76610817639e-12,6,6
30,pun,0,395.829557784,5929.63803495,5,5
31,pun,0,2.04959013251e-05,1.04602185222e-11,8,8
32,pun,0,122.727052394,3.88171949091e-05,6,6
33,pun,0,7.57329241394e-09,2.98704801306e-08,6,6
34,pun,0,4.32970489741,3307.41700865,6,6
35,pun,0,0.0170045034344,0.131001481681,6,6
36,pun,0,1.97083203382,0.0639348209329,2,2
37,pun,0,0.668928389445,8.13438055327e-06,5,5
38,pun,0,1.80412508398e-10,1.67694315875e-09,9,9
39,pun,0,876.725031841,4801.63303708,6,6
40,pun,0,2.87254013389e-08,3.16920201628e-09,7,7
41,pun,0,2.5290185247e-05,4.36044804627e-08,5,5
42,pun,0,7744.18577311,0.0568170202363,4,4
43,pun,0,3.25571777536e-14,9.5876807204e-15,9,9
44,pun,0,2093.51349551,313.862088531,3,3
45,pun,0,42923431032.9,280481.99911,6,6
46,pun,0,134210.7388,2.33083632257,5,5
47,pun,0,23154.4443969,0.0376949760393,7,7
48,pun,0,0.00687462715508,0.000213015886731,3,3
49,pun,0,1229077.94356,2743746.72679,4,4
50,pun,0,4290910.70592,10741.6766204,6,6
51,pun,0,2.14452489392,0.00234493585019,7,7
52,pun,0,4.88013038293e-07,6.88800755159e-07,5,5
53,pun,0,3.75962727843,0.0119961303244,4,4
54,pun,0,0.0592619189092,0.00570936770844,5,5
55,pun,0,1.2985739523e-06,4.44008132273,3,3
56,pun,0,64848557.4218,4698766.13108,6,6
57,pun,0,6054995.29382,887.969762307,7,7
58,pun,0,11892.2779067,60014.0162303,4,4
59,pun,0,1.19548774721e-05,3.35913787222e-10,5,5
60,pun,0,270479.73895,143.066780223,4,4
61,pun,0,34.8009805507,8.58849021118,4,4
62,pun,0,1.02520907464,0.337375076105,5,5
63,pun,0,705.922724087,0.00350378080864,6,6
64,pun,0,2.54128066869,5.8928331167,4,4
65,pun,0,2.68419036767e+17,4.22952010399e+14,9,9
66,depunned,0,7.5710349146e-09,2.74482939315e-08,4,4
67,depunned,0,0.000405419506593,2.17910212971e-07,4,4
68,depunned,0,2.26239185063e-07,0.000125917799037,7,7
69,depunned,0,8.96649523746e-07,0.999972901961,6,6
70,depunned,0,0.00255658500474,0.000127739659501,5,5
71,depunned,0,34414048.6688,6.87073995334e-07,6,6
72,depunned,0,4.29988114943e-06,1.18115239577e-06,4,4
73,depunned,0,1478613147.49,1.21222218234,4,4
74,depunned,0,0.00121601418612,5.72739963985e-05,6,6
75,depunned,0,9.31303549816,0.00394419014842,6,6
76,depunned,0,0.391484479942,6.65682071305e-09,5,5
77,depunned,0,0.000153530684473,0.0395032999986,6,6
78,depunned,0,1.53920534446e-06,3.94096649195e-06,6,6
79,depunned,0,1.42463919722e-10,1.8541281858e-08,4,4
80,depunned,0,6.19354117874e-08,9.00177476378e-11,6,6
81,depunned,0,14.6071859433,0.798690800101,6,6
82,depunned,0,5.25771534571,22.648448843,8,8
83,depunned,0,9.82615636765e-05,1.63642550547e-06,4,4
84,depunned,0,505.246093135,656.07724697,7,7
85,depunned,0,178224.272847,127.554340909,9,9
86,depunned,0,0.110471400615,0.000135932110468,3,3
87,depunned,0,78504.3523248,0.0125051852324,4,4
