uniqueID,sentenceType,isOrig,p_m1_given_w,p_m2_given_w, entropy
1,pun,0,0.286191276201,0.713808723799,0.598706093309
2,pun,0,0.999829747251,0.000170252749013,0.00164773016761
3,pun,0,0.0968475642388,0.903152435761,0.318100629679
4,pun,0,1.29570255113e-05,0.999987042974,0.000158773653439
5,pun,0,0.994334100614,0.00566589938552,0.0349611563424
6,pun,0,0.999529993947,0.000470006052799,0.0040714415068
7,pun,0,0.676466596474,0.323533403526,0.629504205159
8,pun,0,0.999999993997,6.00295175037e-09,1.19644918484e-07
9,pun,0,0.978291895137,0.0217081048629,0.104614312582
10,pun,0,0.999906042704,9.39572962387e-05,0.0009651879006
11,pun,0,0.999999998729,1.27079688573e-09,2.73013195307e-08
12,pun,0,0.0306305254702,0.96936947453,0.136927151867
13,pun,0,0.781323494114,0.218676505886,0.525227748227
14,pun,0,0.0440115730473,0.955988426953,0.180489997037
15,pun,0,0.999933297635,6.67023654007e-05,0.000708061403213
16,pun,0,0.943590438502,0.056409561498,0.21697181942
17,pun,0,0.188406952319,0.811593047681,0.48390476663
18,pun,0,0.99661373761,0.00338626238969,0.0226416795211
19,pun,0,0.823393439914,0.176606560086,0.466208650528
20,pun,0,0.999941914866,5.80851341288e-05,0.000624622657502
21,pun,0,0.999819441353,0.000180558646959,0.00173685946297
22,pun,0,0.999999925199,7.480128913e-08,1.30217305665e-06
23,pun,0,0.639418995416,0.360581004584,0.653751751606
24,pun,0,0.979190269559,0.0208097304411,0.101173929288
25,pun,0,0.886952371201,0.113047628799,0.352840081944
26,pun,0,0.869040389168,0.130959610832,0.388206824426
27,pun,0,0.999988046837,1.19531632407e-05,0.000147436395168
28,pun,0,0.994210824615,0.00578917538503,0.0355968592262
29,pun,0,0.999996092739,3.90726121597e-06,5.25631032912e-05
30,pun,0,0.0625771220832,0.937422877917,0.234000458444
31,pun,0,0.999999489644,5.10356339926e-07,7.90447880952e-06
32,pun,0,0.999999683711,3.16288722613e-07,5.05005874557e-06
33,pun,0,0.202257729371,0.797742270629,0.503516416522
34,pun,0,0.00130737803096,0.998692621969,0.00998716233103
35,pun,0,0.114890647302,0.885109352698,0.356619808438
36,pun,0,0.968578797721,0.0314212022786,0.139648221651
37,pun,0,0.999987839832,1.21601680631e-05,0.00014978090966
38,pun,0,0.0971340662365,0.902865933763,0.318739849099
