uniqueID,sentenceType,isOrig,maxPm1,maxPm2,numWordsM1,numWordsM2,numWords
118,nonpun,0,5.53809901953e-30,2.77453514706e-27,0,0,4
119,nonpun,0,1.03879950615e-34,4.76100256386e-35,2,0,5
120,nonpun,0,5.36182971189e-20,4.3109471803e-23,3,1,4
121,nonpun,0,7.16077156788e-13,1.3672169165e-13,2,0,3
122,nonpun,0,6.5397655896e-19,4.04941861797e-18,0,2,4
123,nonpun,0,1.96784635654e-25,2.37365569446e-29,3,0,4
124,nonpun,0,4.72687062312e-14,1.84539653025e-20,2,0,3
125,nonpun,0,6.96669924926e-27,2.08579998945e-31,4,1,5
126,nonpun,0,5.0033758224e-36,6.2503406579e-38,4,0,6
127,nonpun,0,2.93832387599e-17,9.26748862338e-24,4,1,5
128,nonpun,0,2.11419955927e-22,4.65346199082e-24,2,0,4
129,nonpun,0,2.51392584188e-32,7.29145814642e-32,1,0,7
130,nonpun,0,1.75931551537e-18,2.98923399536e-16,1,1,5
131,nonpun,0,1.59814592423e-20,1.40252623449e-24,3,0,5
132,nonpun,0,1.80335549368e-25,5.61896654338e-31,2,0,5
133,nonpun,0,1.2601512343e-28,6.31184869826e-35,2,0,5
134,nonpun,0,8.46208708625e-32,4.68588367694e-32,3,1,6
135,nonpun,0,4.70165112288e-31,2.21141596454e-32,4,1,6
136,nonpun,0,8.82557648335e-40,3.13395225055e-42,4,0,6
137,nonpun,0,4.66519422065e-21,3.30749925483e-26,3,0,5
138,nonpun,0,3.63157124181e-33,1.95421760306e-29,4,1,7
139,nonpun,0,1.59247642858e-24,3.43453025181e-22,4,2,6
140,nonpun,0,1.73179001532e-20,1.89376004481e-19,1,1,3
141,nonpun,0,9.08418712919e-24,3.27572308237e-27,4,0,5
142,nonpun,0,2.8136797338e-10,5.19252405891e-12,1,0,2
143,nonpun,0,9.84975950749e-34,1.46142124787e-27,0,1,6
144,nonpun,0,1.59781514229e-29,1.44204049269e-32,4,0,7
145,nonpun,0,4.61827514584e-21,5.14700857584e-26,3,0,4
146,nonpun,0,4.82708296292e-24,9.43040346198e-24,2,0,4
147,nonpun,0,6.19061621033e-15,4.69544992868e-14,1,0,3
148,nonpun,0,3.01666429517e-26,2.8370431784e-28,2,0,4
149,nonpun,0,3.91353785108e-13,6.07638894579e-13,1,0,2
150,nonpun,0,3.55699579579e-23,1.36913251424e-23,1,1,4
151,nonpun,0,3.55021786521e-16,5.17824e-19,1,0,2
152,nonpun,0,1.19491496175e-15,4.85181498365e-20,2,0,3
153,nonpun,0,2.97953641954e-16,1.22794379015e-13,1,0,2
154,nonpun,0,3.8935255928e-29,2.98272213434e-32,3,1,6
155,nonpun,0,3.92065144389e-26,9.60390116854e-23,2,1,3
156,nonpun,0,4.72942871626e-27,5.89299643496e-23,1,1,5
157,nonpun,0,9.02158558507e-13,3.47395655562e-12,1,0,2
158,nonpun,0,1.03975034591e-18,2.03452029736e-20,2,2,3
159,nonpun,0,2.77495946754e-14,1.00858252155e-15,2,1,3
160,nonpun,0,1.32182098935e-20,1.73708810565e-19,1,1,3
161,nonpun,0,2.09834907864e-10,2.19218795071e-08,1,1,2
162,nonpun,0,1.78926513578e-18,1.86547400787e-20,3,0,4
163,nonpun,0,5.1754587752e-19,1.47695764078e-16,2,0,3
164,nonpun,0,5.2564879714e-23,8.34015885952e-23,2,0,4
165,nonpun,0,3.21319736885e-18,1.256742e-20,2,0,3
166,nonpun,0,2.8773853034e-20,1.61373531051e-21,1,1,3
167,nonpun,0,1.54919323783e-19,2.25971560188e-16,1,0,3
168,nonpun,0,1.3536930473e-18,9.89904317197e-18,2,0,3
169,nonpun,0,4.30009026408e-21,3.43752034756e-23,2,0,4
170,nonpun,0,3.27403985975e-17,2.497072914e-22,1,0,3
171,nonpun,0,1.77624400014e-23,6.1750909811e-28,5,0,6
172,nonpun,0,9.36570865094e-16,3.3582796024e-22,2,0,4
173,nonpun,0,2.40563798111e-17,8.28976426117e-23,1,0,4
174,nonpun,0,6.88169400105e-20,1.78266553334e-29,0,0,5
175,nonpun,0,8.25779053745e-28,4.1105884993e-38,3,0,6
176,nonpun,0,5.73547159832e-19,6.67876310739e-20,2,1,4
177,nonpun,0,2.09131866029e-14,9.73577931342e-25,3,1,4
178,nonpun,0,3.08711127407e-17,3.74460492e-14,1,0,2
179,nonpun,0,5.05469599756e-30,6.19315871898e-35,3,0,5
180,nonpun,0,2.00636135805e-18,9.43146820386e-19,2,2,3
181,nonpun,0,5.53560209263e-35,6.02457205985e-35,3,0,6
182,nonpun,0,1.22898078398e-14,1.03215666953e-19,3,0,4
183,nonpun,0,7.38909067898e-15,4.60640813856e-23,2,0,3
184,nonpun,0,1.14329775816e-18,8.02199618769e-29,3,0,4
185,nonpun,0,1.89204432968e-20,4.16081842583e-27,3,0,5
186,nonpun,0,1.99852286445e-17,4.88797814736e-24,3,0,4
187,nonpun,0,1.2142053718e-10,2.82570183201e-20,2,0,3
188,nonpun,0,3.2251041564e-26,3.38017320994e-32,1,0,5
189,nonpun,0,2.05332125309e-23,6.58475601838e-24,1,0,4
190,nonpun,0,2.33077677049e-12,1.47814739707e-15,0,0,4
191,nonpun,0,1.08430933058e-15,1.45505712196e-20,2,0,3
192,nonpun,0,1.55704017159e-25,7.18706808182e-25,0,1,5
193,nonpun,0,2.83461644138e-15,2.46264912249e-16,2,0,3
194,nonpun,0,1.76110114871e-17,2.33972278837e-21,3,0,4
195,nonpun,0,4.33178343358e-17,6.0653755086e-22,3,0,5
196,nonpun,0,2.14833587881e-14,2.6352935467e-20,1,0,3
197,nonpun,0,8.8828276276e-30,1.55209861241e-30,0,0,5
198,nonpun,0,6.98489541282e-23,8.20061208303e-28,1,0,5
199,nonpun,0,3.97953340756e-14,2.29284726345e-21,2,1,3
200,nonpun,0,1.08178918337e-17,2.40722668288e-20,1,1,3
201,nonpun,0,4.33590075686e-30,6.78170487161e-33,4,0,6
202,nonpun,0,5.52472997616e-17,1.04340504791e-23,2,1,4
203,nonpun,0,2.0735109436e-11,1.59140051158e-19,2,0,3
204,nonpun,0,1.09075810276e-20,5.05599621613e-28,4,0,6
205,nonpun,0,2.16486197321e-27,8.8317471392e-34,4,0,6
206,nonpun,0,1.70774941962e-22,8.2749706434e-25,0,0,5
207,nonpun,0,9.15710049363e-20,1.24999736144e-24,4,0,5
208,nonpun,0,8.84035413007e-20,2.90412578567e-31,3,0,4
209,nonpun,0,5.3776172197e-21,2.10738052073e-26,0,0,4
210,nonpun,0,1.51655625981e-30,1.46866507648e-35,1,0,6
211,nonpun,0,4.76837919935e-12,1.982784375e-20,0,0,2
212,nonpun,0,5.10894263527e-16,2.43970309981e-25,2,0,6
213,nonpun,0,4.56869973727e-24,9.65265388747e-31,3,2,4
214,nonpun,0,2.26937634301e-10,7.67816290582e-16,1,0,3
215,nonpun,0,8.42458122573e-16,2.82787194466e-20,3,0,4
216,nonpun,0,4.44199389031e-26,4.58241735839e-28,2,0,6
217,nonpun,0,2.04525487345e-15,6.16206871194e-17,1,0,3
218,nonpun,0,1.1882928948e-09,4.145103e-17,1,0,2
219,nonpun,0,2.15947345554e-10,1.06331398821e-18,0,0,3
220,nonpun,0,1.4045794745e-13,2.36227957613e-21,2,1,3
221,nonpun,0,9.20828334387e-26,6.9784374007e-34,4,0,6
222,nonpun,0,8.23748398061e-17,1.19190862617e-18,3,0,4
223,nonpun,0,4.53876459719e-19,2.7822435984e-25,2,0,5
224,nonpun,0,3.54226984941e-25,2.7495074685e-34,1,0,6
225,nonpun,0,6.19357435672e-19,1.55428245063e-33,2,1,4
226,nonpun,0,2.3085746848e-19,6.56009173926e-24,4,2,5
227,nonpun,0,2.49545232956e-16,6.6375578107e-20,3,0,4
228,nonpun,0,1.54726056405e-11,5.3888274e-18,1,0,2
229,nonpun,0,7.11995653708e-16,9.42696864352e-19,0,0,3
230,nonpun,0,4.54157391873e-14,1.02949087971e-20,4,0,5
231,nonpun,0,1.74395669635e-20,3.50529524243e-25,3,0,5
232,nonpun,0,1.23129875533e-30,2.84754477801e-37,4,0,7
233,nonpun,0,3.12799024002e-17,3.394335728e-23,2,0,3
234,nonpun,0,3.86900334006e-21,1.62846656766e-27,3,1,4
235,nonpun,0,9.83838643221e-21,1.09475879557e-22,4,0,5
