uniqueID,sentenceType,isOrig,KL,minKL
1,pun,0,6.29743551846e-30,1.37785588868e-30
2,pun,0,5.25169772456e-30,4.19671822359e-31
3,pun,0,8.55017471849e-30,1.63580414452e-30
4,pun,0,1.14161441255e-29,5.1298775629e-30
5,pun,0,7.01424749523e-30,4.8632105669e-31
6,pun,0,6.28484962119e-30,-4.41413434457e-31
7,pun,0,6.93694517935e-30,2.19713183424e-30
8,pun,0,5.65508021573e-30,6.77843376771e-31
9,pun,0,6.25068404047e-30,1.76536662972e-30
10,pun,0,5.4140417422e-30,2.28096938933e-31
11,pun,0,6.84600103204e-30,2.49385184403e-31
12,pun,0,7.37488349759e-30,1.79292521116e-30
13,pun,0,6.58887757834e-30,1.32330614391e-30
14,pun,0,7.17942571821e-30,2.00390255604e-30
15,pun,0,6.87486309674e-30,1.05102304582e-30
16,pun,0,5.62222705912e-30,8.31794769233e-31
17,pun,0,7.41839474784e-30,3.67215740501e-30
18,pun,0,6.68190585467e-30,1.41593874369e-30
19,pun,0,6.83314767806e-30,3.15565474001e-31
20,pun,0,5.88109333069e-30,3.79327157045e-31
21,pun,0,5.99733546331e-30,-3.00599410469e-31
22,pun,0,6.16228727419e-30,-3.55708503907e-31
23,pun,0,8.16829970615e-30,1.56056487581e-31
24,pun,0,6.34379085492e-30,7.63612541553e-32
25,pun,0,7.44732400593e-30,-1.18650359679e-31
26,pun,0,7.73279484346e-30,2.05117965913e-30
27,pun,0,8.02888677197e-30,-1.25150362568e-31
28,pun,0,6.11446334557e-30,5.19205790597e-31
29,pun,0,6.0481135223e-30,-1.04987946787e-31
30,pun,0,6.80807518885e-30,3.90734554413e-31
31,pun,0,8.85013586041e-30,3.31449757371e-30
32,pun,0,9.80196731934e-30,1.8652545719e-30
33,pun,0,9.1233088332e-30,1.81129396662e-30
34,pun,0,7.33966509294e-30,1.94431105374e-30
35,pun,0,6.21210664694e-30,2.2491282152e-31
36,pun,0,5.13087567854e-30,-2.41091143721e-32
37,pun,0,7.1407104938e-30,-3.9777837157e-31
38,pun,0,8.3541037583e-30,3.36763192098e-30
39,pun,0,1.1306375812e-29,2.24980342227e-30
40,pun,0,8.16196707506e-30,1.53568570137e-30
41,pun,0,1.04379135745e-29,-3.53233226442e-31
42,pun,0,8.0705049038e-30,1.57869080598e-30
43,pun,0,9.26178443362e-30,9.89229107065e-31
44,pun,0,7.88694237164e-30,-3.31504820525e-31
45,pun,0,7.13851842744e-30,4.91945954455e-31
46,pun,0,9.60017104051e-30,1.73887024714e-30
47,pun,0,6.72199762946e-30,1.42276127183e-31
48,pun,0,5.38566016934e-30,5.45308792882e-31
49,pun,0,7.18891622977e-30,3.19514065514e-31
50,pun,0,5.33672386302e-30,2.64054747273e-31
51,pun,0,1.02401463031e-29,3.11822727455e-30
52,pun,0,6.31092774081e-30,6.06386947635e-31
53,pun,0,6.31056472429e-30,5.39248526303e-31
54,pun,0,6.91416243218e-30,-4.86306997242e-31
55,pun,0,5.4305935025e-30,5.90010021018e-31
56,pun,0,6.82817588123e-30,4.17353577341e-31
57,pun,0,7.47934812699e-30,6.08652134507e-31
58,pun,0,6.0314103727e-30,3.1837513787e-31
59,pun,0,7.12043988142e-30,-5.47678151808e-31
60,pun,0,7.76282294852e-30,1.37512337455e-30
61,pun,0,6.85302890113e-30,5.75707173519e-31
62,pun,0,6.99719593421e-30,6.79185867919e-31
63,pun,0,6.82996429219e-30,-1.92340482333e-31
64,pun,0,7.04105854446e-30,1.2574869279e-30
65,pun,0,8.90356177909e-30,3.39453010222e-30
66,depunned,0,6.24663047124e-30,1.52166667732e-30
67,depunned,0,5.95628730878e-30,1.40532256946e-30
68,depunned,0,7.4647053784e-30,2.36144557815e-30
69,depunned,0,9.49465321358e-30,4.10937027693e-30
70,depunned,0,6.1621260199e-30,1.17525398028e-30
71,depunned,0,6.19756191137e-30,-8.07478349827e-31
72,depunned,0,6.8440758317e-30,2.09719922466e-30
73,depunned,0,5.38045173259e-30,-2.69489923488e-31
74,depunned,0,6.19290168651e-30,1.90615411495e-30
75,depunned,0,5.47478488073e-30,5.91854762899e-31
76,depunned,0,6.00779603826e-30,8.24658902997e-31
77,depunned,0,6.45272268213e-30,2.26835035808e-30
78,depunned,0,6.39268130486e-30,2.45935862252e-30
79,depunned,0,7.27525128898e-30,2.84881716553e-30
80,depunned,0,6.35741300611e-30,2.24781187881e-30
81,depunned,0,5.5236479017e-30,8.20033578067e-31
82,depunned,0,7.41839474784e-30,3.67215740501e-30
83,depunned,0,6.77592136788e-30,2.12172373506e-30
84,depunned,0,5.59754220926e-30,2.38164164645e-31
85,depunned,0,5.82777018633e-30,1.12919519395e-30
86,depunned,0,5.21138116143e-30,1.67462227699e-31
87,depunned,0,5.55177184751e-30,-3.25976256299e-31
88,depunned,0,7.16701401543e-30,1.32397700861e-31
89,depunned,0,5.58681753832e-30,8.79532116556e-31
90,depunned,0,5.31357864004e-30,5.49093081418e-31
91,depunned,0,6.79493901445e-30,2.22038581389e-30
92,depunned,0,6.86624471031e-30,-2.10178757831e-31
93,depunned,0,6.18133811601e-30,1.14291928234e-30
94,depunned,0,5.62504735234e-30,-9.75590433703e-32
95,depunned,0,5.72619677832e-30,4.36679311298e-31
96,depunned,0,8.36539347923e-30,3.7575717564e-30
97,depunned,0,8.80484785422e-30,3.04807990449e-30
98,depunned,0,8.07476213251e-30,1.69177725477e-30
99,depunned,0,6.57794525569e-30,2.36152239347e-30
100,depunned,0,6.02318987219e-30,3.36313047276e-31
101,depunned,0,6.01670743824e-30,1.06724568417e-30
102,depunned,0,5.46412390845e-30,-3.49447601012e-33
103,depunned,0,6.62772664561e-30,1.17241458754e-30
104,depunned,0,1.00100646446e-29,2.25538198501e-30
105,depunned,0,6.34749963072e-30,2.05622829635e-30
106,nonpun,0,7.53411357298e-30,-1.00347887826e-30
107,nonpun,0,7.59206937936e-30,-1.04843339583e-30
108,nonpun,0,8.58586823359e-30,-6.10820258862e-31
109,nonpun,0,8.90061011537e-30,-7.3076046194e-31
110,nonpun,0,7.08049323948e-30,-7.17185565187e-31
111,nonpun,0,7.26790467657e-30,-7.14490915887e-31
112,nonpun,0,6.24153729042e-30,-1.01960045547e-30
113,nonpun,0,7.85586941572e-30,-2.38371593221e-31
114,nonpun,0,5.47306989625e-30,-3.64589520439e-31
115,nonpun,0,5.27950818958e-30,-1.86925327028e-31
116,nonpun,0,7.8098980113e-30,-9.49756283862e-31
117,nonpun,0,6.50669035503e-30,-7.84256561247e-31
118,nonpun,0,5.48242189017e-30,-5.50356266048e-31
119,nonpun,0,6.19070419916e-30,-9.48421715428e-31
120,nonpun,0,7.2534951342e-30,-4.4822283986e-31
121,nonpun,0,6.41860872887e-30,-3.6120855524e-31
122,nonpun,0,5.82277102527e-30,1.36545012811e-30
123,nonpun,0,7.70883332797e-30,-5.82534538399e-31
124,nonpun,0,7.37628106846e-30,-3.82875064464e-31
125,nonpun,0,6.98386851303e-30,-7.97580116556e-31
126,nonpun,0,7.54383577306e-30,-1.12153465985e-30
127,nonpun,0,6.52778035226e-30,-7.79296292478e-31
128,nonpun,0,7.09934043665e-30,-4.2946500164e-31
129,nonpun,0,6.20889606486e-30,-1.00890883102e-30
