uniqueID,sentenceType,isOrig,KL,minKL
1,pun,0,1.14073716525e-35,3.60259389309e-36
2,pun,0,4.9821365809e-36,1.91749138237e-36
3,pun,0,2.52486796742e-35,9.38966661947e-36
4,pun,0,4.28578043092e-35,1.1999808629e-35
5,pun,0,1.58116166552e-35,2.32699843128e-36
6,pun,0,1.1330041227e-35,-3.37319928983e-36
7,pun,0,1.5336654811e-35,2.49807166613e-36
8,pun,0,7.46060426629e-36,3.50375223627e-36
9,pun,0,1.11201206439e-35,9.34394602353e-37
10,pun,0,5.97961269958e-36,7.40414617036e-37
11,pun,0,1.47778746576e-35,8.71214117832e-37
12,pun,0,1.8027440836e-35,7.67238901785e-36
13,pun,0,1.31980535571e-35,5.72844101341e-36
14,pun,0,1.68265067334e-35,5.1751653066e-36
15,pun,0,1.49552093121e-35,5.79664736885e-36
16,pun,0,7.25874749561e-36,2.80908521196e-36
17,pun,0,1.82947831973e-35,-4.06183315013e-36
18,pun,0,1.37696390417e-35,5.73087213411e-36
19,pun,0,1.46989009214e-35,1.27783987073e-36
20,pun,0,8.84927683925e-36,1.66960519136e-36
21,pun,0,9.56349318642e-36,-2.50800802412e-36
22,pun,0,1.05769921406e-35,-2.8466099968e-36
23,pun,0,2.29023585059e-35,2.97782785901e-37
24,pun,0,1.16921886834e-35,-1.91881651815e-37
25,pun,0,1.84725307022e-35,-1.39007441857e-36
26,pun,0,2.02265241487e-35,8.28470216106e-36
27,pun,0,2.20457758335e-35,-1.43001181663e-36
28,pun,0,1.02831517676e-35,2.52904921959e-36
29,pun,0,9.87548436378e-36,-1.30612965251e-36
30,pun,0,1.45448502234e-35,1.73969466318e-36
31,pun,0,2.70917046279e-35,7.38778910335e-36
32,pun,0,3.29399592361e-35,1.07994587699e-35
33,pun,0,2.87701373819e-35,1.04679133523e-35
34,pun,0,1.78110514791e-35,6.52585289688e-36
35,pun,0,1.0883092946e-35,7.20850723491e-37
36,pun,0,4.23978027321e-36,-8.09192931265e-37
37,pun,0,1.65886321733e-35,-3.1050961974e-36
38,pun,0,2.40439780585e-35,4.013593821e-36
39,pun,0,4.21833644813e-35,1.31622085668e-35
40,pun,0,2.28634494757e-35,8.77451764426e-36
41,pun,0,3.68473480734e-35,-2.83140136642e-36
42,pun,0,2.23014864732e-35,9.0387501393e-36
43,pun,0,2.96209608766e-35,5.41697228699e-36
44,pun,0,2.11736392956e-35,-2.69789742637e-36
45,pun,0,1.6575163652e-35,2.36155899762e-36
46,pun,0,3.17000800469e-35,1.00229266404e-35
47,pun,0,1.40159714197e-35,2.13113325312e-37
48,pun,0,5.80523028899e-36,2.68943160869e-36
49,pun,0,1.68848184517e-35,1.30210085548e-36
50,pun,0,5.5045552312e-36,9.6134702724e-37
51,pun,0,3.56322239608e-35,1.7134234833e-35
52,pun,0,1.14902707318e-35,3.06470876164e-36
53,pun,0,1.14880402812e-35,2.65219604391e-36
54,pun,0,1.51966727744e-35,-3.64903487287e-36
55,pun,0,6.08131022967e-36,2.96408544682e-36
56,pun,0,1.46683531459e-35,1.90324759269e-36
57,pun,0,1.86692937024e-35,3.07862655081e-36
58,pun,0,9.77285666568e-36,1.29510304218e-36
59,pun,0,1.64640852262e-35,-4.0261122789e-36
60,pun,0,2.04110232027e-35,7.78798861234e-36
61,pun,0,1.48210553778e-35,2.87620571452e-36
62,pun,0,1.57068482433e-35,3.51200078696e-36
63,pun,0,1.46793415226e-35,-1.84284218051e-36
64,pun,0,1.59763494351e-35,7.06520530364e-36
65,pun,0,2.74199648174e-35,7.22431244256e-36
66,depunned,0,1.10952146538e-35,2.40683287025e-36
67,depunned,0,9.31128460831e-36,1.33774572956e-36
68,depunned,0,1.85793255456e-35,4.73116386558e-36
69,depunned,0,3.10517561112e-35,-1.37550442146e-36
70,depunned,0,1.05760013599e-35,4.01605274888e-36
71,depunned,0,1.07937270021e-35,-5.62237986497e-36
72,depunned,0,1.4766045818e-35,2.54146984732e-36
73,depunned,0,5.77322854758e-36,-2.3168647299e-36
74,depunned,0,1.07650935909e-35,-2.85660656617e-37
75,depunned,0,6.35283144171e-36,2.97541993267e-36
76,depunned,0,9.62776518028e-36,4.40581800616e-36
77,depunned,0,1.23614889619e-35,-9.14675917026e-37
78,depunned,0,1.19925819899e-35,-2.45717822688e-36
79,depunned,0,1.74152793891e-35,5.72603181151e-37
80,depunned,0,1.17758860731e-35,-1.37408602776e-36
81,depunned,0,6.65305621876e-36,2.27565719117e-36
82,depunned,0,1.82947831973e-35,-4.06183315013e-36
83,depunned,0,1.43472903195e-35,1.97203054907e-36
84,depunned,0,7.10707853616e-36,8.02269789619e-37
85,depunned,0,8.5216481169e-36,2.24469446984e-36
86,depunned,0,4.73442305569e-36,3.67862075233e-37
87,depunned,0,6.82585571407e-36,-2.66392875376e-36
88,depunned,0,1.67502465958e-35,1.52418176272e-37
89,depunned,0,7.04118388045e-36,2.29821319767e-36
90,depunned,0,5.36234606621e-36,2.64966298514e-36
91,depunned,0,1.44641387784e-35,1.4826782445e-36
92,depunned,0,1.49022561158e-35,-1.95244433318e-36
93,depunned,0,1.06940445582e-35,4.3327671977e-36
