uniqueID,sentenceType,isOrig,KL,minKL
1,pun,0,5.14438742073e-30,1.37768821437e-30
2,pun,0,4.09864962683e-30,4.19504148047e-31
3,pun,0,7.39712662077e-30,1.63563647021e-30
4,pun,0,1.02630960278e-29,5.12970988859e-30
5,pun,0,5.86119939751e-30,4.86153382378e-31
6,pun,0,5.13180152347e-30,-4.41581108769e-31
7,pun,0,5.78389708162e-30,2.19696415993e-30
8,pun,0,4.50203211801e-30,6.77675702459e-31
9,pun,0,5.09763594274e-30,1.76519895541e-30
10,pun,0,4.26099364448e-30,2.27929264621e-31
11,pun,0,5.69295293431e-30,2.49217510091e-31
12,pun,0,6.22183539986e-30,1.79275753685e-30
13,pun,0,5.43582948062e-30,1.3231384696e-30
14,pun,0,6.02637762049e-30,2.00373488172e-30
15,pun,0,5.72181499901e-30,1.05085537151e-30
16,pun,0,4.4691789614e-30,8.31627094922e-31
17,pun,0,6.26534665012e-30,2.5192769816e-30
18,pun,0,5.52885775694e-30,1.41577106938e-30
19,pun,0,5.68009958034e-30,3.15397799689e-31
20,pun,0,4.72804523297e-30,3.79159482734e-31
21,pun,0,4.84428736558e-30,-3.00767084781e-31
22,pun,0,5.00923917646e-30,-3.55876178219e-31
23,pun,0,7.01525160842e-30,1.55888813269e-31
24,pun,0,5.19074275719e-30,7.61935798433e-32
25,pun,0,6.29427590821e-30,-1.18818033991e-31
26,pun,0,6.57974674573e-30,2.05101198482e-30
27,pun,0,6.87583867425e-30,-1.2531803688e-31
28,pun,0,4.96141524785e-30,5.19038116285e-31
29,pun,0,4.89506542458e-30,-1.05155621099e-31
30,pun,0,5.65502709113e-30,3.90566880101e-31
31,pun,0,7.69708776268e-30,3.31432989939e-30
32,pun,0,8.64891922162e-30,1.86508689759e-30
33,pun,0,7.97026073547e-30,1.81112629231e-30
34,pun,0,6.18661699522e-30,1.94414337943e-30
35,pun,0,5.05905854922e-30,2.24745147208e-31
36,pun,0,3.97782758082e-30,-2.42767886841e-32
37,pun,0,5.98766239607e-30,-3.97946045882e-31
