uniqueID,sentenceType,isOrig,KL,minKL
1,pun,0,0.000719132730762,0.000126036785979
2,pun,0,0.000599719602636,5.28620553838e-05
3,pun,0,0.000976374474518,0.000218324081691
4,pun,0,0.0013036306589,0.00043852976465
5,pun,0,0.000800985537605,0.000147979071958
6,pun,0,0.000717697080454,0.000103078731403
7,pun,0,0.000792164156122,0.000179425609255
8,pun,0,0.000645781798749,8.10810859874e-05
9,pun,0,0.000713789640508,0.00011822580808
10,pun,0,0.000618258586108,6.14233197359e-05
11,pun,0,0.000781775428485,0.00012020028046
12,pun,0,0.000842162333356,0.000172878701363
13,pun,0,0.000752405783922,0.000132292931598
14,pun,0,0.00081984834091,0.000191728543309
15,pun,0,0.000785065617873,0.000127617046666
16,pun,0,0.000642030251044,7.74108200343e-05
17,pun,0,0.000847131923646,0.000203817870398
18,pun,0,0.000763036474713,0.00015834853307
19,pun,0,0.000780305995387,0.000115319490094
20,pun,0,0.000671590465144,8.19658355859e-05
21,pun,0,0.00068486455996,8.2389568442e-05
22,pun,0,0.000703703089742,8.82325101327e-05
23,pun,0,0.000932769548939,0.000171018216429
24,pun,0,0.000724429375768,9.07513904903e-05
25,pun,0,0.000850436194638,0.000141908512491
26,pun,0,0.000883034844061,0.00019942352448
27,pun,0,0.000916844607215,0.000172010246676
28,pun,0,0.000698238716342,0.000100179577671
29,pun,0,0.000690664241785,8.90690279776e-05
30,pun,0,0.000777446380297,0.000127938249958
31,pun,0,0.00101062407719,0.000282999428491
32,pun,0,0.00111931291505,0.000323451084152
33,pun,0,0.00104181898162,0.000243794981878
34,pun,0,0.000838143497826,0.000171831831718
35,pun,0,0.000709386753571,0.000107470979666
36,pun,0,0.000585923189657,4.55409399827e-05
37,pun,0,0.000815422293634,0.000124302228187
38,pun,0,0.000953979319498,0.000284338726519
39,pun,0,0.0012910944518,0.000378755677657
40,pun,0,0.000932033696832,0.00019588510704
41,pun,0,0.00119192841755,0.000239081612002
42,pun,0,0.000921596494588,0.000180468882138
43,pun,0,0.00105762605642,0.000250174254545
44,pun,0,0.000900639818026,0.000148559473879
45,pun,0,0.000815175358642,0.000120026107411
46,pun,0,0.00109626430307,0.00027476239427
47,pun,0,0.00076761627411,0.000130572025845
48,pun,0,0.000615015125364,6.15888992611e-05
49,pun,0,0.000820929830396,0.000119336818922
50,pun,0,0.000609429120975,5.69604120393e-05
51,pun,0,0.00116934666146,0.000320640789781
52,pun,0,0.000720672966885,0.00010669315031
53,pun,0,0.000720636877634,0.00010433685407
54,pun,0,0.000789558579261,0.000114528396654
55,pun,0,0.000620147127076,6.48493458106e-05
56,pun,0,0.000779741444351,0.000121400112407
57,pun,0,0.000854093579143,0.000161841809606
58,pun,0,0.000688756251872,8.85715221873e-05
59,pun,0,0.000813108810734,0.000126086405226
60,pun,0,0.000886468222468,0.000187999593004
61,pun,0,0.000782576755277,0.000118819604918
62,pun,0,0.000799038357671,0.00014675745399
63,pun,0,0.000779944524877,0.000119671419529
64,pun,0,0.000804050841307,0.000151971151417
65,pun,0,0.00101672404914,0.000273831126252
