uniqueID,sentenceType,isOrig,p_m1_given_w,p_m2_given_w, entropy
1,pun,0,0.766033032724,0.233966967276,0.544025420702
2,pun,0,0.999979148341,2.08516588699e-05,0.000245592227409
3,pun,0,0.466860377622,0.533139622378,0.690949100426
4,pun,0,0.00010579944817,0.999894200552,0.00107427832369
5,pun,0,0.999302707207,0.000697292792666,0.00576518643038
6,pun,0,0.999942420989,5.75790109917e-05,0.000619683952264
7,pun,0,0.944673151759,0.0553268482411,0.213910679461
8,pun,0,0.999999999265,7.35100034197e-10,1.61949995882e-08
9,pun,0,0.99729007955,0.00270992044957,0.0187241406414
10,pun,0,0.999988493376,1.15066236455e-05,0.000142366644204
11,pun,0,0.999999999844,1.55617247836e-10,3.67001823516e-09
12,pun,0,0.20511139594,0.79488860406,0.507407192541
13,pun,0,0.966862661863,0.0331373381367,0.145484174988
14,pun,0,0.27323058448,0.72676941552,0.586445642855
15,pun,0,0.999991831388,8.1686115664e-06,0.000103865591234
16,pun,0,0.99273253356,0.00726746643998,0.0430285247093
17,pun,0,0.654664214968,0.345335785032,0.644511395027
18,pun,0,0.999584094501,0.000415905499152,0.00365366513984
19,pun,0,0.974406987629,0.0255930123709,0.119072227825
20,pun,0,0.999992886739,7.1132606388e-06,9.14306247062e-05
21,pun,0,0.999977885929,2.21140709288e-05,0.0002591611086
22,pun,0,0.99999999084,9.15989929684e-09,1.78695260269e-07
23,pun,0,0.935405044112,0.0645949558875,0.239427837087
24,pun,0,0.997404313755,0.00259568624478,0.0180467821527
25,pun,0,0.984632022983,0.0153679770175,0.0794177970384
26,pun,0,0.981880851131,0.0181191488688,0.0906260243143
27,pun,0,0.999998536243,1.46375703074e-06,2.11286058178e-05
28,pun,0,0.999287458368,0.000712541632406,0.00587584336466
29,pun,0,0.999999521529,4.78470893337e-07,7.44150001282e-06
30,pun,0,0.352804406843,0.647195593157,0.649165412946
31,pun,0,0.999999937504,6.24964425132e-08,1.09919719097e-06
32,pun,0,0.999999961268,3.87315980182e-08,6.99748678477e-07
33,pun,0,0.674312911852,0.325687088148,0.631082136935
34,pun,0,0.0105771747214,0.989422825279,0.058637208079
35,pun,0,0.514563275423,0.485436724577,0.692722942582
36,pun,0,0.996043168198,0.00395683180156,0.0258394197672
37,pun,0,0.999998510893,1.48910663834e-06,2.14689469399e-05
38,pun,0,0.467674668997,0.532325331003,0.691055868242
39,pun,0,0.598563212007,0.401436787993,0.673589935368
40,pun,0,0.986669782541,0.0133302174588,0.0707971436122
41,pun,0,0.999788909344,0.000211090655571,0.00199757563814
42,pun,0,0.999999101571,8.98429262292e-07,1.34069161541e-05
43,pun,0,0.965193311683,0.0348066883165,0.151072752509
44,pun,0,0.981972153325,0.0180278466747,0.0902612655783
45,pun,0,0.999999199812,8.0018757797e-07,1.20335562875e-05
46,pun,0,0.999997873305,2.12669482668e-06,2.99033293018e-05
47,pun,0,0.999999800643,1.99356595628e-07,3.27506415894e-06
48,pun,0,0.996219931589,0.00378006841056,0.024858186316
49,pun,0,0.785319513321,0.214680486679,0.520092297577
50,pun,0,0.999693541924,0.000306458076485,0.00278578860454
51,pun,0,0.999866117654,0.000133882346092,0.00132790966845
52,pun,0,0.852631358907,0.147368641093,0.418117444772
53,pun,0,0.999609421519,0.000390578480941,0.0034557158822
54,pun,0,0.988339954505,0.0116600454951,0.0634975106371
55,pun,0,2.38832342046e-06,0.999997611677,3.3304973639e-05
56,pun,0,0.99120514576,0.00879485424022,0.0503872862906
57,pun,0,0.999982041992,1.79580078103e-05,0.000214193517635
58,pun,0,0.618057432443,0.381942567557,0.665007103897
59,pun,0,0.999996559173,3.44082665358e-06,4.67257277731e-05
60,pun,0,0.999935232442,6.47675581323e-05,0.000689429499451
61,pun,0,0.97066564188,0.0293343581197,0.13242066309
62,pun,0,0.961263138518,0.0387368614819,0.163908837594
63,pun,0,0.999999392199,6.07800553494e-07,9.30750438728e-06
64,pun,0,0.778842076602,0.221157923398,0.528369604325
65,pun,0,0.999807080745,0.00019291925504,0.00184298510708
66,depunned,0,0.692541012671,0.307458987329,0.617052435401
67,depunned,0,0.999934184839,6.58151610401e-05,0.000699524825738
68,depunned,0,0.0144601666474,0.985539833353,0.0756135468057
69,depunned,0,7.32233716836e-06,0.999992677663,9.39058792847e-05
70,depunned,0,0.993918678592,0.00608132140792,0.037092937383
71,depunned,0,1.0,2.44483374287e-15,8.46984311891e-14
72,depunned,0,0.967456626172,0.0325433738285,0.143474960599
73,depunned,0,0.9999999999,1.00394345157e-10,2.41166446361e-09
74,depunned,0,0.994265404852,0.00573459514816,0.0353157319408
75,depunned,0,0.999948140819,5.18591806594e-05,0.000563551260539
76,depunned,0,0.999999997918,2.0822549248e-09,4.37061444687e-08
77,depunned,0,0.030761731301,0.969238268699,0.137380132438
78,depunned,0,0.761303691202,0.238696308798,0.54957252514
79,depunned,0,0.0590410692221,0.940958930778,0.224320797593
80,depunned,0,0.999822051877,0.000177948123215,0.0017143396761
81,depunned,0,0.993348868815,0.00665113118503,0.0399708732376
82,depunned,0,0.654664214968,0.345335785032,0.644511395027
83,depunned,0,0.997964789309,0.00203521069149,0.0146456562525
84,depunned,0,0.86280282774,0.13719717226,0.39984273188
85,depunned,0,0.999912366145,8.76338554719e-05,0.000906335565477
86,depunned,0,0.999849343334,0.000150656666298,0.00147650036986
87,depunned,0,0.999999980494,1.95064380889e-08,3.65794894856e-07
88,depunned,0,0.788552647506,0.211447352494,0.5158680018
89,depunned,0,0.93502013849,0.0649798615095,0.240455405794
90,depunned,0,0.491409758006,0.508590241994,0.692999588784
91,depunned,0,0.884041439905,0.115958560095,0.358794606138
92,depunned,0,0.999993252221,6.74777889481e-06,8.7088816819e-05
93,depunned,0,0.998348589176,0.00165141082431,0.0122291911753
94,depunned,0,0.99999834061,1.65939035878e-06,2.37443152897e-05
95,depunned,0,0.0440527855716,0.955947214428,0.180616841091
96,depunned,0,0.999999511825,4.88174594097e-07,7.58261702722e-06
97,depunned,0,0.999997820818,2.17918166155e-06,3.05882142449e-05
98,depunned,0,0.334274990616,0.665725009384,0.637164881206
99,depunned,0,0.000966768345581,0.999033231654,0.0076771732799
100,depunned,0,0.374822855021,0.625177144979,0.661472681015
101,depunned,0,0.999996827113,3.17288693503e-06,4.33443867205e-05
102,depunned,0,0.999981993468,1.80065315681e-05,0.000214723693386
103,depunned,0,0.99999863834,1.36165958297e-06,1.97533309176e-05
104,depunned,0,0.178499284364,0.821500715636,0.469110234576
105,depunned,0,0.843585878783,0.156414121217,0.433675545012
106,nonpun,0,0.999999998004,1.99606497926e-09,4.19814145056e-08
107,nonpun,0,0.999999999936,6.38180390857e-11,1.56194558633e-09
108,nonpun,0,0.999989971518,1.00284822748e-05,0.000125457078148
109,nonpun,0,0.999961846895,3.8153104718e-05,0.000426318379518
110,nonpun,0,0.999996298318,3.70168235156e-06,4.9997591868e-05
111,nonpun,0,0.999999999691,3.08940310044e-10,7.0740758896e-09
112,nonpun,0,0.999999999993,6.76032518107e-12,1.80635596516e-10
113,nonpun,0,0.999999999986,1.39611387098e-11,3.62916245912e-10
114,nonpun,0,0.999999989611,1.03892820037e-08,2.01370166197e-07
115,nonpun,0,0.999999955256,4.47440096402e-08,8.01915932705e-07
116,nonpun,0,1.0,4.58470293576e-16,1.66366347056e-14
117,nonpun,0,0.999999868896,1.31103780549e-07,2.20874164691e-06
118,nonpun,0,0.999950733904,4.92660964467e-05,0.000537899546636
119,nonpun,0,0.999999980237,1.97627139693e-08,3.70342761835e-07
120,nonpun,0,0.999999999897,1.03197614682e-10,2.47616225158e-09
121,nonpun,0,0.999999968571,3.14287622327e-08,5.74377675198e-07
122,nonpun,0,0.999993138371,6.86162901811e-06,8.84433943475e-05
123,nonpun,0,0.999999999991,9.48789669347e-12,2.5030020041e-10
124,nonpun,0,1.0,4.04042109601e-14,1.28647161574e-12
125,nonpun,0,0.999999999998,2.37939114464e-12,6.60618745026e-11
