uniqueID,sentenceType,isOrig,KL,minKL
1,pun,0,2.82760473137e-38,8.92993745414e-39
2,pun,0,1.23494818944e-38,4.75298593778e-39
3,pun,0,6.25852197004e-38,2.32746565712e-38
4,pun,0,1.06233875718e-37,2.97445517588e-38
5,pun,0,3.91930792008e-38,5.76805242664e-39
6,pun,0,2.80843643533e-38,-8.36132508199e-39
7,pun,0,3.80157664956e-38,6.19210057988e-39
8,pun,0,1.84929890643e-38,8.68493348215e-39
9,pun,0,2.75640232509e-38,2.31613265445e-39
10,pun,0,1.48219779947e-38,1.83530434361e-39
11,pun,0,3.66306889741e-38,2.15952389092e-39
12,pun,0,4.46855582118e-38,1.90179509782e-38
13,pun,0,3.27147039825e-38,1.41993856309e-38
14,pun,0,4.1708740191e-38,1.28279522684e-38
15,pun,0,3.7070257635e-38,1.43684522829e-38
16,pun,0,1.79926361546e-38,6.96302608359e-39
17,pun,0,4.53482336719e-38,-1.00682777621e-38
18,pun,0,3.41315227466e-38,1.42054117766e-38
19,pun,0,3.64349326535e-38,3.167448361e-39
