uniqueID,sentenceType,isOrig,KL,minKL
1,pun,0,3.82674687201e-39,1.20853561464e-39
2,pun,0,1.67132063e-39,6.4324669811e-40
3,pun,0,8.46998843458e-39,3.1498822393e-39
4,pun,0,1.43771916597e-38,4.02548733702e-39
5,pun,0,5.30420647455e-39,7.80621008884e-40
6,pun,0,3.80080540427e-39,-1.1315822982e-39
7,pun,0,5.14487452614e-39,8.38009685808e-40
8,pun,0,2.50275391291e-39,1.1753779327e-39
9,pun,0,3.7303848938e-39,3.13454468803e-40
10,pun,0,2.00593659004e-39,2.48381433168e-40
11,pun,0,4.95742466747e-39,2.92259777434e-40
12,pun,0,6.04753267719e-39,2.57379978222e-39
13,pun,0,4.42745372948e-39,1.92167787614e-39
14,pun,0,5.64466416719e-39,1.73607455358e-39
15,pun,0,5.01691381668e-39,1.94455855938e-39
16,pun,0,2.43503851016e-39,9.42343107206e-40
17,pun,0,6.13721604827e-39,-1.36259322264e-39
18,pun,0,4.61919929821e-39,1.92249342628e-39
19,pun,0,4.93093193037e-39,4.28667521073e-40
