uniqueID,sentenceType,isOrig,KL,minKL
1,pun,0,1.73734039208e-43,5.48674320202e-44
2,pun,0,7.58778392125e-44,2.92033549141e-44
3,pun,0,3.84536880019e-43,1.43004432424e-43
4,pun,0,6.52723491531e-43,1.8275684236e-43
5,pun,0,2.4081060139e-43,3.54401389744e-44
6,pun,0,1.72556298395e-43,-5.1373756859e-44
7,pun,0,2.33576942124e-43,3.8045580876e-44
8,pun,0,1.13624851859e-43,5.33620755888e-44
9,pun,0,1.69359212166e-43,1.42308108674e-44
10,pun,0,9.10693802959e-44,1.12764996202e-44
11,pun,0,2.25066731706e-43,1.32685733679e-44
12,pun,0,2.74557558781e-43,1.16850329335e-43
13,pun,0,2.01006088345e-43,8.72440406031e-44
14,pun,0,2.56267356723e-43,7.88176627951e-44
15,pun,0,2.27767534902e-43,8.82828220148e-44
16,pun,0,1.1055057733e-43,4.27823108793e-44
