uniqueID,sentenceType,isOrig,KL,minKL
1,pun,0,3.14344985311e-30,1.3644755147e-30
2,pun,0,2.09771205921e-30,4.06291448376e-31
3,pun,0,5.39618905314e-30,1.62242377054e-30
4,pun,0,8.26215846018e-30,3.14566127126e-30
5,pun,0,3.86026182988e-30,4.72940682707e-31
6,pun,0,3.13086395584e-30,-4.54793808439e-31
7,pun,0,3.782959514e-30,1.59920805374e-30
8,pun,0,2.50109455038e-30,6.64463002789e-31
9,pun,0,3.09669837512e-30,1.34471211938e-30
10,pun,0,2.26005607685e-30,2.14716564951e-31
11,pun,0,3.69201536668e-30,2.3600481042e-31
12,pun,0,4.22089783224e-30,1.77954483718e-30
13,pun,0,3.43489191299e-30,1.30992576993e-30
14,pun,0,4.02544005286e-30,1.99052218205e-30
15,pun,0,3.72087743139e-30,1.03764267184e-30
16,pun,0,2.46824139377e-30,8.18414395251e-31
17,pun,0,4.26440908249e-30,5.31552113645e-31
18,pun,0,3.52792018932e-30,1.40255836971e-30
19,pun,0,3.67916201271e-30,3.02185100019e-31
20,pun,0,2.72710766534e-30,3.65946783064e-31
21,pun,0,2.84334979796e-30,-3.13979784452e-31
22,pun,0,3.00830160884e-30,-3.69088877889e-31
23,pun,0,5.0143140408e-30,1.42676113599e-31
24,pun,0,3.18980518957e-30,6.29808801731e-32
25,pun,0,4.29333834058e-30,-1.32030733661e-31
26,pun,0,4.57880917811e-30,2.03779928514e-30
27,pun,0,4.87490110662e-30,-1.3853073655e-31
28,pun,0,2.96047768022e-30,5.05825416615e-31
29,pun,0,2.89412785695e-30,-1.1836832077e-31
30,pun,0,3.6540895235e-30,3.7735418043e-31
31,pun,0,5.69615019506e-30,2.39503299534e-30
32,pun,0,6.64798165399e-30,1.85187419792e-30
33,pun,0,5.96932316785e-30,1.79791359264e-30
34,pun,0,4.18567942759e-30,1.93093067976e-30
35,pun,0,3.05812098159e-30,2.11532447538e-31
36,pun,0,1.97689001319e-30,-3.74894883543e-32
37,pun,0,3.98672482845e-30,-4.11158745553e-31
38,pun,0,5.20011809295e-30,1.84586654595e-30
39,pun,0,8.15239014667e-30,2.23642304829e-30
40,pun,0,5.00798140971e-30,1.52230532738e-30
41,pun,0,7.2839279092e-30,-3.66613600424e-31
42,pun,0,4.91651923845e-30,1.565310432e-30
43,pun,0,6.10779876827e-30,9.75848733083e-31
44,pun,0,4.73295670629e-30,-3.44885194507e-31
45,pun,0,3.98453276209e-30,4.78565580472e-31
46,pun,0,6.44618537516e-30,1.72548987316e-30
47,pun,0,3.56801196411e-30,1.28895753201e-31
48,pun,0,2.23167450399e-30,5.319284189e-31
49,pun,0,4.03493056442e-30,3.06133691532e-31
50,pun,0,2.18273819767e-30,2.50674373291e-31
51,pun,0,7.08616063771e-30,3.10484690057e-30
52,pun,0,3.15694207546e-30,5.93006573653e-31
53,pun,0,3.15657905894e-30,5.25868152321e-31
54,pun,0,3.76017676683e-30,-4.99687371224e-31
55,pun,0,2.27660783715e-30,5.76629647036e-31
56,pun,0,3.67419021588e-30,4.03973203359e-31
57,pun,0,4.32536246164e-30,5.95271760525e-31
58,pun,0,2.87742470735e-30,3.04994763888e-31
59,pun,0,3.96645421607e-30,-5.6105852579e-31
60,pun,0,4.60883728317e-30,1.36174300057e-30
61,pun,0,3.69904323578e-30,5.62326799537e-31
62,pun,0,3.84321026886e-30,6.65805493937e-31
63,pun,0,3.67597862684e-30,-2.05720856316e-31
64,pun,0,3.88707287911e-30,1.24410655392e-30
65,pun,0,5.74957611374e-30,2.36842638551e-30
66,depunned,0,3.09264480589e-30,1.50828630334e-30
67,depunned,0,2.80230164343e-30,1.39194219547e-30
68,depunned,0,4.31071971305e-30,1.96265450888e-30
69,depunned,0,6.34066754823e-30,9.68764985562e-31
70,depunned,0,3.00814035455e-30,1.1618736063e-30
71,depunned,0,3.04357624602e-30,-8.20858723809e-31
72,depunned,0,3.69009016635e-30,1.60627131567e-30
73,depunned,0,2.22646606724e-30,-2.8287029747e-31
74,depunned,0,3.03891602116e-30,1.14614228019e-30
75,depunned,0,2.32079921538e-30,5.78474388916e-31
76,depunned,0,2.85381037291e-30,8.11278529015e-31
77,depunned,0,3.29873701678e-30,1.04376703268e-30
78,depunned,0,3.23869563951e-30,7.92717390978e-31
79,depunned,0,4.12126562363e-30,1.28582883209e-30
80,depunned,0,3.20342734076e-30,9.68995835933e-31
81,depunned,0,2.36966223635e-30,8.06653204085e-31
82,depunned,0,4.26440908249e-30,5.31552113645e-31
83,depunned,0,3.62193570253e-30,1.51359234146e-30
84,depunned,0,2.44355654391e-30,2.24783790662e-31
85,depunned,0,2.67378452098e-30,1.11581481996e-30
86,depunned,0,2.05739549608e-30,1.54081853717e-31
87,depunned,0,2.39778618216e-30,-3.39356630281e-31
88,depunned,0,4.01302835008e-30,1.19017326879e-31
89,depunned,0,2.43283187297e-30,8.66151742574e-31
90,depunned,0,2.15959297469e-30,5.35712707436e-31
91,depunned,0,3.6409533491e-30,1.4339479092e-30
92,depunned,0,3.71225904496e-30,-2.23559131813e-31
93,depunned,0,3.02735245066e-30,1.12953890836e-30
94,depunned,0,2.47106168699e-30,-1.10939417352e-31
95,depunned,0,2.57221111297e-30,4.23298937316e-31
96,depunned,0,5.21140781388e-30,1.46721643146e-30
97,depunned,0,5.65086218887e-30,2.61616265836e-30
98,depunned,0,4.92077646716e-30,1.67839688078e-30
99,depunned,0,3.42395959034e-30,1.07581757085e-30
100,depunned,0,2.86920420684e-30,3.22932673294e-31
101,depunned,0,2.86272177289e-30,1.05386531019e-30
102,depunned,0,2.3101382431e-30,-1.68748499923e-32
103,depunned,0,3.47374098026e-30,1.15903421356e-30
104,depunned,0,6.85607897924e-30,2.24200161103e-30
105,depunned,0,3.19351396537e-30,1.150666043e-30
106,nonpun,0,4.38012790763e-30,-1.01685925224e-30
107,nonpun,0,4.43808371401e-30,-1.06181376981e-30
108,nonpun,0,5.43188256824e-30,-6.24200632845e-31
109,nonpun,0,5.74662445002e-30,-7.44140835922e-31
