uniqueID,sentenceType,isOrig,KL,minKL
1,pun,0,1.09030739299e-27,3.22676330406e-28
2,pun,0,7.68832119788e-28,-5.80541685653e-29
3,pun,0,2.00659859578e-27,-1.18921812633e-28
4,pun,0,2.95133376993e-27,1.33552713546e-27
5,pun,0,1.43205215438e-27,4.81705599786e-28
6,pun,0,1.18674023288e-27,7.45531085128e-29
7,pun,0,1.93803733795e-27,6.38759651374e-28
8,pun,0,8.45199068353e-28,1.1104235298e-29
9,pun,0,9.10744712927e-28,-3.68689108805e-29
10,pun,0,1.0623831779e-27,-1.60982909718e-28
11,pun,0,1.53602908953e-27,-2.13389159987e-28
12,pun,0,1.23414729178e-27,5.0806964683e-29
13,pun,0,8.75721710538e-28,-2.76686047049e-30
14,pun,0,1.55671596519e-27,6.53054253117e-28
15,pun,0,1.15062888228e-27,-1.05287073973e-28
16,pun,0,8.50570996191e-28,3.23280263554e-29
17,pun,0,1.39952446123e-27,6.6733236357e-28
18,pun,0,1.36402165822e-27,4.34171764685e-28
19,pun,0,1.54513418706e-27,-1.43367668537e-28
20,pun,0,1.20815085712e-27,-2.07349341156e-28
21,pun,0,9.89510080732e-28,-1.82051056702e-28
22,pun,0,1.38763687297e-27,-3.09365740954e-28
23,pun,0,2.07162029375e-27,4.67044512901e-29
24,pun,0,1.78406675802e-27,-2.06202838989e-28
25,pun,0,1.41752250786e-27,-2.48001906029e-28
26,pun,0,1.49429301443e-27,1.38491126125e-28
27,pun,0,1.57261077238e-27,-2.16749881693e-28
28,pun,0,1.03849727305e-27,-1.18956288538e-28
29,pun,0,1.12219514267e-27,-2.34910526646e-28
30,pun,0,1.54645640943e-27,-1.68664439523e-28
31,pun,0,1.82098465471e-27,4.8110813854e-28
32,pun,0,2.97822982569e-27,1.06706405002e-27
33,pun,0,2.2931072698e-27,4.75960747449e-29
34,pun,0,1.47234868304e-27,3.83987243743e-29
35,pun,0,9.0001071685e-28,-1.10435550317e-29
36,pun,0,7.5487145067e-28,-1.26961517037e-28
37,pun,0,1.30731772804e-27,-1.99483674074e-28
38,pun,0,1.70934051129e-27,7.44842268674e-28
39,pun,0,2.61622862878e-27,6.12803675733e-28
40,pun,0,1.34449311335e-27,5.76235813739e-29
41,pun,0,2.84229783293e-27,-3.12001517039e-28
42,pun,0,2.18539752625e-27,-4.83334501388e-29
43,pun,0,2.06152106328e-27,7.23075318468e-28
44,pun,0,1.99843329718e-27,-2.70436714628e-28
45,pun,0,1.71151574391e-27,-1.23002525478e-28
46,pun,0,2.71903106297e-27,5.49990512911e-28
47,pun,0,1.66939337346e-27,4.45304236693e-28
48,pun,0,7.67738897242e-28,-9.09874183055e-29
49,pun,0,1.83383071385e-27,-1.70011473077e-28
50,pun,0,8.0292732591e-28,-1.27787942056e-28
51,pun,0,2.40483874134e-27,3.95567760616e-28
52,pun,0,1.13117390021e-27,-1.9853598143e-28
53,pun,0,1.75401663129e-27,1.40455289793e-28
54,pun,0,1.62834560985e-27,-3.09349519406e-28
55,pun,0,7.84686117764e-28,-5.60264129875e-29
56,pun,0,1.7814413585e-27,-2.89600091243e-28
57,pun,0,1.46257626417e-27,-5.82602805944e-29
58,pun,0,1.10362444921e-27,-1.57759824038e-28
59,pun,0,1.31568724358e-27,-2.15210010688e-28
60,pun,0,1.82175041314e-27,5.09377599207e-28
61,pun,0,1.59260563651e-27,-1.3847813148e-28
