uniqueID,sentenceType,isOrig,KL,minKL
1,pun,0,3.33527561575e-34,9.87074382421e-35
2,pun,0,2.35187529519e-34,-1.77589048789e-35
3,pun,0,6.13823166766e-34,-3.63784584428e-35
4,pun,0,9.02819848797e-34,4.0854084983e-34
5,pun,0,4.38068077103e-34,1.47354860773e-34
6,pun,0,3.6302659107e-34,2.28059688947e-35
7,pun,0,5.92850118898e-34,1.95398059598e-34
8,pun,0,2.58548356295e-34,3.39681134506e-36
9,pun,0,2.78598921069e-34,-1.12782853927e-35
10,pun,0,3.24985479381e-34,-4.92450456439e-35
11,pun,0,4.69874862844e-34,-6.527623921e-35
12,pun,0,3.77528520397e-34,1.55419683942e-35
13,pun,0,2.67885303367e-34,-8.46389038428e-37
14,pun,0,4.76203026113e-34,1.99770811442e-34
15,pun,0,3.51980045125e-34,-3.22075602473e-35
16,pun,0,2.60191641486e-34,9.88921827936e-36
17,pun,0,4.28117780288e-34,2.04138518562e-34
18,pun,0,4.17257390463e-34,1.32814150314e-34
19,pun,0,4.72660133308e-34,-4.38565024904e-35
