uniqueID,sentenceType,isOrig,KL,minKL
1,pun,0,8.58015419417e-36,3.66659588753e-36
2,pun,0,4.68305212739e-36,1.34273861646e-36
3,pun,0,1.69753318799e-35,5.87484199251e-36
4,pun,0,2.76558058617e-35,8.75976408106e-36
5,pun,0,1.12514638212e-35,1.59111719699e-36
6,pun,0,8.5332509202e-36,-1.86622748728e-36
7,pun,0,1.09633849005e-35,2.99666929254e-36
8,pun,0,6.18631876768e-36,2.30485445865e-36
9,pun,0,8.40592765043e-36,2.04825121147e-36
10,pun,0,5.2880519757e-36,6.28805469448e-37
11,pun,0,1.06244676054e-35,7.08139376957e-37
12,pun,0,1.25954291234e-35,6.13505140944e-36
13,pun,0,9.66625767113e-36,4.71027032726e-36
14,pun,0,1.18670257698e-35,4.62040866441e-36
15,pun,0,1.07320265104e-35,3.69556565606e-36
16,pun,0,6.06388644739e-36,2.87857790372e-36
17,pun,0,1.27575804621e-35,-9.82114103314e-37
18,pun,0,1.00129417922e-35,4.95746189311e-36
19,pun,0,1.05765676131e-35,9.54770363117e-37
20,pun,0,7.02859125948e-36,1.19238804149e-36
21,pun,0,7.46178537171e-36,-1.34146245812e-36
22,pun,0,8.07650356098e-36,-1.54683493599e-36
23,pun,0,1.55522161538e-35,3.603356929e-37
24,pun,0,8.75290445584e-36,6.33391984546e-38
25,pun,0,1.28653897736e-35,-6.63401450831e-37
26,pun,0,1.39292405758e-35,6.50643810414e-36
27,pun,0,1.50326725004e-35,-6.87624707219e-37
28,pun,0,7.8982803657e-36,1.71366719492e-36
29,pun,0,7.65101758634e-36,-6.12486376492e-37
30,pun,0,1.04831311416e-35,1.23489945508e-36
31,pun,0,1.80931830209e-35,5.96243283555e-36
32,pun,0,2.16403287466e-35,6.72992415555e-36
33,pun,0,1.91112039464e-35,6.52883169472e-36
34,pun,0,1.2464182344e-35,5.43964209961e-36
35,pun,0,8.26216308447e-36,6.1693936819e-37
36,pun,0,4.23279026634e-36,-3.11079019118e-37
37,pun,0,1.1722747556e-35,-1.70361474176e-36
38,pun,0,1.62446434141e-35,3.91587994495e-36
39,pun,0,2.72467374279e-35,8.1630043486e-36
40,pun,0,1.5528616634e-35,5.50173527875e-36
41,pun,0,2.40102798758e-35,-1.53761043537e-36
42,pun,0,1.51877688434e-35,5.66200038829e-36
