uniqueID,sentenceType,isOrig,KL,minKL
1,pun,0,1.91713476999e-35,5.13416615421e-36
2,pun,0,1.52742456331e-35,1.56334646402e-36
3,pun,0,2.75665253856e-35,6.09544984007e-36
4,pun,0,3.82469993674e-35,1.91166496282e-35
5,pun,0,2.18426573269e-35,1.81172504455e-36
6,pun,0,1.91244444259e-35,-1.64561963972e-36
7,pun,0,2.15545784062e-35,8.18732345553e-36
8,pun,0,1.67775122734e-35,2.52546230621e-36
9,pun,0,1.89971211561e-35,6.57828428652e-36
10,pun,0,1.58792454814e-35,8.49413317009e-37
11,pun,0,2.12156611111e-35,9.28747224517e-37
12,pun,0,2.31866226291e-35,6.68098556147e-36
13,pun,0,2.02574511768e-35,4.93087817483e-36
14,pun,0,2.24582192755e-35,7.46722495298e-36
15,pun,0,2.13232200161e-35,3.91617350363e-36
16,pun,0,1.66550799531e-35,3.09918575128e-36
17,pun,0,2.33487739678e-35,9.38847155482e-36
18,pun,0,2.06041352979e-35,5.27608774663e-36
19,pun,0,2.11677611188e-35,1.17537821068e-36
