uniqueID,sentenceType,isOrig,KL,minKL
1,pun,0,7.68622655934e-38,2.42740867109e-38
2,pun,0,3.35693722243e-38,1.29199553056e-38
3,pun,0,1.70124265442e-37,6.32670760211e-38
4,pun,0,2.88773613932e-37,8.08540745415e-38
5,pun,0,1.06537834993e-37,1.56791920969e-38
6,pun,0,7.63412172853e-38,-2.27284380322e-38
7,pun,0,1.0333756726e-37,1.68318744863e-38
8,pun,0,5.02691561274e-38,2.36080968659e-38
9,pun,0,7.49267835222e-38,6.29590130688e-39
10,pun,0,4.02903134449e-38,4.98887444694e-39
11,pun,0,9.95725362023e-38,5.87019455081e-39
12,pun,0,1.21467940882e-37,5.16961505586e-38
13,pun,0,8.89277853591e-38,3.85979319357e-38
14,pun,0,1.13376110549e-37,3.48699895474e-38
15,pun,0,1.00767407705e-37,3.90575027437e-38
16,pun,0,4.89090559051e-38,1.89274672741e-38
17,pun,0,1.23269279543e-37,-2.73684164847e-38
18,pun,0,9.27790980597e-38,3.86143126982e-38
19,pun,0,9.90404153531e-38,8.61001732229e-39
