uniqueID,sentenceType,isOrig,p_m1_given_w,p_m2_given_w, entropy
1,pun,m1,0.956331741541,0.0436682584595,0.179431769926
2,pun,m1,0.997317291886,0.00268270811356,0.0185632293688
3,pun,m1,0.999999795542,2.04457896444e-07,3.35370317902e-06
4,pun,m1,0.999999922647,7.73534705013e-08,1.344007295e-06
5,pun,m1,0.855181310093,0.144818689907,0.413615286986
6,pun,m1,0.000125459720648,0.999874540279,0.00125252248779
7,pun,m1,0.911385985098,0.088614014902,0.299319377451
8,pun,m1,0.0412088576381,0.958791142362,0.171767115523
9,pun,m1,0.993714783316,0.0062852166837,0.0381286746181
10,pun,m1,0.999999999355,6.45285634891e-10,1.43003864989e-08
11,pun,m1,0.91032539687,0.0896746031296,0.301784326412
12,pun,m1,0.995706543077,0.00429345692251,0.0276864138691
13,pun,m1,0.219386931165,0.780613068835,0.526130924947
14,pun,m1,0.936792906856,0.0632070931437,0.235702250867
15,pun,m1,0.999999827181,1.72819319865e-07,2.86379224957e-06
16,pun,m1,0.927822529708,0.0721774702921,0.259235313828
17,pun,m1,0.445259116895,0.554740883105,0.68714202169
18,pun,m1,0.992255210909,0.00774478909125,0.0453600881773
19,pun,m1,0.999920006175,7.99938253724e-05,0.000834617265783
20,pun,m1,0.339231094486,0.660768905514,0.640524149492
21,pun,m1,0.999881182715,0.000118817285421,0.00119267178166
22,pun,m1,0.99999999782,2.17988602264e-09,4.56555181569e-08
23,pun,m1,0.996903096736,0.00309690326387,0.0209840050675
24,pun,m1,0.999934151621,6.58483786143e-05,0.00069984465591
25,pun,m1,0.999882606667,0.000117393333147,0.00117979381101
26,pun,m1,0.773370623994,0.226629376006,0.535171392555
27,pun,m1,0.999107818277,0.000892181723213,0.00715654156488
28,pun,m1,0.999809714758,0.000190285241893,0.00182043820422
29,pun,m1,0.999999989359,1.06413487273e-08,2.06000747295e-07
30,pun,m1,0.195864415152,0.804135584848,0.494615559088
31,pun,m1,0.410697238012,0.589302761988,0.677111312566
32,pun,m1,0.999999173616,8.26384103027e-07,1.24008898724e-05
33,pun,m1,0.818269001732,0.181730998268,0.4740081567
34,pun,m1,0.997275045546,0.00272495445433,0.0188129216427
35,pun,m1,0.750257714671,0.249742285329,0.562051838962
36,pun,m1,0.999999261174,7.3882632981e-07,1.11697261265e-05
37,pun,m1,0.999999471605,5.28395046557e-07,8.16551130673e-06
38,pun,m1,0.999932807343,6.71926567421e-05,0.000712773856555
39,pun,m1,0.999998026576,1.97342438111e-06,2.78958125262e-05
40,pun,m1,0.934208345865,0.065791654135,0.242614640878
41,pun,m1,0.999622218164,0.000377781836473,0.00335508229039
42,pun,m1,0.999999999788,2.11734055275e-10,4.92825615943e-09
43,pun,m1,0.999908563976,9.14360235277e-05,0.000941775069124
44,pun,m1,0.999998804221,1.19577884067e-06,1.75022707906e-05
45,pun,m1,0.000269126860927,0.999730873139,0.0024814016294
46,pun,m1,0.999448890627,0.000551109373189,0.00468624924995
47,pun,m1,0.999999998203,1.79709642579e-09,3.79853952418e-08
48,pun,m1,0.999997519666,2.48033439387e-06,3.44942979618e-05
49,pun,m1,0.057762331282,0.942237668718,0.220765581772
50,pun,m1,0.999999999887,1.13048790982e-10,2.70222804438e-09
51,pun,m1,0.0133844213338,0.986615578666,0.0710303419154
52,pun,m1,0.0799114124736,0.920088587526,0.278552956955
53,pun,m1,0.00532965157742,0.994670348423,0.0332133218495
54,pun,m1,0.0409978039516,0.959002196048,0.171102360728
55,pun,m1,0.067576661057,0.932423338943,0.24732492779
56,pun,m1,0.999226505723,0.000773494277204,0.00631496618549
57,pun,m1,0.999066426309,0.000933573691304,0.00744620591092
58,pun,m1,0.000681536860159,0.99931846314,0.0056504990054
59,pun,m1,1.28879450927e-08,0.999999987112,2.47022901304e-07
60,pun,m1,0.00633737860249,0.993662621398,0.0383925662263
61,pun,m1,0.999999417994,5.8200632328e-07,8.93774552913e-06
62,pun,m1,0.809401441741,0.190598558259,0.487089717186
63,pun,m1,0.999566523583,0.000433476417272,0.00379008215244
64,pun,m1,0.258981542467,0.741018457533,0.571988944718
65,pun,m1,0.999687262679,0.000312737320512,0.0028365245468
66,pun,m1,0.999999999997,2.91846918659e-12,8.04328736328e-11
67,pun,m1,0.0158228149662,0.984177185034,0.0813031443133
68,pun,m1,0.918973626024,0.0810263739761,0.281269004425
69,pun,m1,0.999999901461,9.85393949896e-08,1.68825666992e-06
70,pun,m1,0.999360473074,0.000639526925933,0.00534290340165
71,pun,m1,0.999999906543,9.34574102209e-08,1.60613661878e-06
72,pun,m1,0.992456518747,0.0075434812532,0.0443804896195
73,pun,m1,0.160853448957,0.839146551043,0.441082386584
74,pun,m1,0.988112575096,0.0118874249036,0.0645048141506
75,pun,m1,0.789594691144,0.210405308856,0.514493179752
76,pun,m1,0.999999318803,6.81197451248e-07,1.03538015931e-05
77,pun,m1,0.998695338838,0.00130466116214,0.00996912377681
78,pun,m1,0.999934409655,6.55903448311e-05,0.000697359777186
79,pun,m1,0.293964371832,0.706035628168,0.605663255118
80,pun,m1,0.0269363174287,0.973063682571,0.123925621205
161,nonpun,m1,0.999999611066,3.88933973408e-07,6.12954343283e-06
162,nonpun,m1,0.999999062967,9.37032842272e-07,1.39435612841e-05
163,nonpun,m1,0.999999991678,8.32223999929e-09,1.63151975775e-07
164,nonpun,m1,0.999999921731,7.82689535037e-08,1.35899282346e-06
165,nonpun,m1,0.999999999921,7.8636575785e-11,1.90820959753e-09
166,nonpun,m1,0.999159523245,0.000840476754781,0.00679199427386
