uniqueID,sentenceType,isOrig,maxPm1,maxPm2,numWordsM1,numWordsM2
292,nonpun,m1,1.7585494399e+77,5.36188224069e+59,4,4
293,nonpun,m1,9.41631384377e+100,1.716145215e+84,5,5
294,nonpun,m1,5.9125211356e+60,1.23624559415e+45,3,3
295,nonpun,m1,5.77688239041e+55,8.75500396105e+44,3,3
296,nonpun,m1,1.47122487986e+149,3.34675838185e+141,8,8
297,nonpun,m1,3.04926463966e+113,3.08866796352e+99,6,6
298,nonpun,m1,9.85706024922e+99,1.37589348424e+86,5,5
299,nonpun,m1,2.03538188432e+73,4.47558389575e+56,4,4
300,nonpun,m1,1.51483551029e+57,1.44709279619e+40,3,3
301,nonpun,m1,6.06186922662e+93,3.27886477143e+82,5,5
302,nonpun,m1,2.53904501734e+80,1.74948213705e+63,4,4
303,nonpun,m1,9.78434442788e+76,1.67266245921e+64,4,4
304,nonpun,m1,2.65580980599e+109,1.31052987763e+97,6,6
305,nonpun,m1,1.22888804476e+75,2.25225210305e+66,4,4
306,nonpun,m1,8.47909494039e+93,1.22787135559e+87,5,5
307,nonpun,m1,3.67098681368e+95,6.13662119877e+80,5,5
308,nonpun,m1,1.48692003299e+79,9.34518270904e+61,4,4
309,nonpun,m1,5.06436398898e+74,2.09571074754e+67,4,4
310,nonpun,m1,1.9993465495e+59,5.09560772253e+46,3,3
311,nonpun,m1,2.35037627902e+77,4.42957315527e+65,4,4
312,nonpun,m1,8.42032611867e+97,5.93513875867e+81,5,5
313,nonpun,m1,1.55938912567e+111,2.3871713634e+97,6,6
314,nonpun,m1,3.76292979133e+55,2.29681435928e+41,3,3
315,nonpun,m1,2.53898449603e+98,7.98525774804e+82,5,5
316,nonpun,m1,7.6136178014e+97,7.48519180389e+84,5,5
317,nonpun,m1,2.28352262302e+134,5.66364608491e+122,7,7
318,nonpun,m1,1.78670433287e+78,1.65897859451e+65,4,4
319,nonpun,m1,6.29155806396e+77,5.73265100977e+59,4,4
320,nonpun,m1,1.87386267338e+62,2.73243417371e+47,3,3
