uniqueID,sentenceType,isOrig,p_m1_given_w,p_m2_given_w, entropy
1,pun,m1,0.128586292923,0.871413707077,0.383690444638
2,pun,m1,0.714683804757,0.285316195243,0.597904433601
3,pun,m1,0.999969656672,3.03433277733e-05,0.000346002500765
4,pun,m1,0.999988519858,1.14801420175e-05,0.000142065449376
5,pun,m1,0.0382662609681,0.961733739032,0.16239453909
6,pun,m1,8.45446303011e-07,0.999999154554,1.26676607765e-05
7,pun,m1,0.0648079562297,0.93519204377,0.239996778578
8,pun,m1,0.000289513220613,0.999710486779,0.00264822514778
9,pun,m1,0.515807207905,0.484192792095,0.692647361638
10,pun,m1,0.999999904231,9.57688704878e-08,1.64352100818e-06
11,pun,m1,0.0640207844362,0.935979215564,0.237890431139
12,pun,m1,0.60977352947,0.39022647053,0.668849282099
13,pun,m1,0.00189008308912,0.998109916911,0.0137412610018
14,pun,m1,0.0907959976974,0.909204002303,0.304375613197
15,pun,m1,0.999974351992,2.56480078106e-05,0.000296773914841
16,pun,m1,0.0797104630921,0.920289536908,0.278061652023
17,pun,m1,0.00537907782908,0.994620922171,0.0334715482148
18,pun,m1,0.463306113918,0.536693886082,0.69045187558
19,pun,m1,0.988266229956,0.0117337700437,0.0638246018769
20,pun,m1,0.00344725915969,0.99655274084,0.022987876021
21,pun,m1,0.982669499049,0.0173305009508,0.0874596125707
22,pun,m1,0.999999676476,3.23523667142e-07,5.15825921508e-06
23,pun,m1,0.684439731725,0.315560268275,0.623477508676
24,pun,m1,0.990321185561,0.00967881443855,0.0545203819753
25,pun,m1,0.982873661376,0.0171263386237,0.0866340164117
26,pun,m1,0.0224763776356,0.977523622364,0.107526250197
27,pun,m1,0.8829790133,0.1170209867,0.360947191642
28,pun,m1,0.972529722476,0.0274702775242,0.125835517956
29,pun,m1,0.999998420686,1.5793137043e-06,2.26766064302e-05
30,pun,m1,0.00163848202839,0.998361517972,0.0121463382312
31,pun,m1,0.00467386649768,0.995326133502,0.029741813049
32,pun,m1,0.999877368664,0.000122631336426,0.00122708185193
33,pun,m1,0.0294452151851,0.970554784815,0.132808361102
34,pun,m1,0.71147835599,0.28852164401,0.600822673595
35,pun,m1,0.0198400575882,0.980159942412,0.0974159918527
36,pun,m1,0.999890360392,0.000109639608487,0.00110936173996
37,pun,m1,0.99992158533,7.84146702082e-05,0.000819704643508
38,pun,m1,0.990125532948,0.00987446705172,0.0554238962099
39,pun,m1,0.999707203031,0.000292796969458,0.00267495935739
40,pun,m1,0.0873209788928,0.912679021107,0.296295331954
41,pun,m1,0.94688990607,0.0531100939298,0.20757284724
42,pun,m1,0.999999968576,3.14241190522e-08,5.74297461401e-07
43,pun,m1,0.986610170702,0.0133898292978,0.0710535960757
44,pun,m1,0.999822561962,0.000177438037702,0.00170993494722
45,pun,m1,1.81384739085e-06,0.999998186153,2.57930176974e-05
46,pun,m1,0.924353682293,0.0756463177069,0.268005208149
47,pun,m1,0.999999733287,2.66712687107e-07,4.30396762353e-06
48,pun,m1,0.999632020283,0.000367979717155,0.00327770526555
49,pun,m1,0.000412888216783,0.999587111783,0.00363016571748
50,pun,m1,0.999999983222,1.67779279228e-08,3.17156554305e-07
51,pun,m1,9.13985962347e-05,0.999908601404,0.000941426995887
52,pun,m1,0.000584861020191,0.99941513898,0.00493847511309
53,pun,m1,3.61020246081e-05,0.999963897975,0.000405394817118
54,pun,m1,0.000287967517488,0.999712032483,0.00263562813865
55,pun,m1,0.000488089155355,0.999511910845,0.00420965591817
56,pun,m1,0.896953020704,0.103046979296,0.331726751539
57,pun,m1,0.878206700609,0.121793299391,0.370482853179
58,pun,m1,4.59526998534e-06,0.99999540473,6.10733472808e-05
59,pun,m1,8.68382920733e-11,0.999999999913,2.09861860921e-09
60,pun,m1,4.29714123268e-05,0.999957028588,0.000475046986888
61,pun,m1,0.999913630013,8.63699869089e-05,0.000894519023636
62,pun,m1,0.0278176030828,0.972182396917,0.127072108811
63,pun,m1,0.939530410058,0.0604695899424,0.228257665648
64,pun,m1,0.00234933999514,0.997650660005,0.016568591695
65,pun,m1,0.9556311415,0.0443688584998,0.181588313326
66,pun,m1,0.999999999567,4.33139231539e-10,9.77160462659e-09
67,pun,m1,0.000108315598408,0.999891684402,0.00109728112069
68,pun,m1,0.0709941680499,0.92900583195,0.256202992651
69,pun,m1,0.99998537567,1.46243304734e-05,0.000177434320018
70,pun,m1,0.913262901212,0.0867370987877,0.294922942734
71,pun,m1,0.999986129882,1.38701184059e-05,0.0001690180291
72,pun,m1,0.46991125496,0.53008874504,0.691335420982
73,pun,m1,0.00128991053935,0.998710089461,0.00987108836074
74,pun,m1,0.35900519875,0.64099480125,0.652843673322
75,pun,m1,0.0246621090123,0.975337890988,0.115666612368
76,pun,m1,0.999898911485,0.00010108851466,0.00103104861516
77,pun,m1,0.837603832229,0.162396167771,0.443621997533
78,pun,m1,0.990358749808,0.00964125019245,0.0543464575654
79,pun,m1,0.00279755739022,0.99720244261,0.0192405045373
80,pun,m1,0.000186484848092,0.999813515152,0.00178784279234
161,nonpun,m1,0.99994228039,5.77196103806e-05,0.000621056353425
