uniqueID,sentenceType,isOrig,KL,minKL
1,pun,m1,8.78021510609,1.30120207865
2,pun,m1,9.4762012592,1.64181187623
3,pun,m1,8.67783949621,1.29089933482
4,pun,m1,9.76148194627,1.78622011704
5,pun,m1,10.3789762622,2.10968480754
6,pun,m1,8.81797533523,1.35067902096
7,pun,m1,9.46983496809,1.67832633048
8,pun,m1,7.62132140291,0.755315519943
9,pun,m1,9.54390050505,1.63729903516
10,pun,m1,7.97451039812,0.915718536296
11,pun,m1,9.53377107137,1.67321431072
12,pun,m1,7.88128802571,0.884434981642
13,pun,m1,9.07961854872,1.48497972204
14,pun,m1,10.0318732802,1.98943198626
15,pun,m1,8.92129145372,1.33325017089
16,pun,m1,8.39873387091,1.14190347448
17,pun,m1,8.87607954618,1.35935925878
18,pun,m1,8.81164148063,1.30980874146
19,pun,m1,7.93280693578,0.910174286387
20,pun,m1,7.98624608049,0.940796729086
21,pun,m1,10.8799497427,2.42902898295
22,pun,m1,11.7387063531,2.81998181204
23,pun,m1,8.42816176261,1.16314831886
24,pun,m1,8.70787288765,1.31044382574
25,pun,m1,9.31682299439,1.61192578211
26,pun,m1,9.24485137402,1.54681137836
27,pun,m1,8.22832371087,1.05473897034
28,pun,m1,10.1777684004,2.07881344949
29,pun,m1,7.71523225034,0.799434177166
30,pun,m1,8.00071616709,0.947491414023
31,pun,m1,9.65868843573,1.73534562377
32,pun,m1,7.73219154026,0.807486590971
33,pun,m1,10.1790943282,2.06322738463
34,pun,m1,8.89048356148,1.3818553442
35,pun,m1,9.29412586432,1.56523002833
36,pun,m1,9.61332659383,1.70294938545
37,pun,m1,10.3817534865,2.13177962752
38,pun,m1,7.58650632271,0.736559368419
39,pun,m1,8.70002658396,1.29154703548
40,pun,m1,9.5501663357,1.69768839941
41,pun,m1,9.47481166732,1.6684291385
42,pun,m1,8.8846255601,1.37213552825
43,pun,m1,8.92243181074,1.34732922897
44,pun,m1,9.81431785046,1.79669839199
45,pun,m1,10.6015279205,2.24610347895
46,pun,m1,8.86414396769,1.35209715364
47,pun,m1,8.98992894095,1.42235033686
48,pun,m1,7.88104991663,0.886253923654
49,pun,m1,10.0253206728,1.90000695651
50,pun,m1,8.193453788,1.02778853248
51,pun,m1,9.05496975016,1.42275643949
52,pun,m1,8.5639114516,1.20241679007
53,pun,m1,9.33062985458,1.55218895509
54,pun,m1,7.90289497772,0.897294731663
55,pun,m1,8.13949840451,1.00788567055
56,pun,m1,9.86661162346,1.91726360138
57,pun,m1,9.92478765852,1.87172023647
58,pun,m1,9.15748295947,1.52189676
59,pun,m1,11.9956818936,2.88955136537
60,pun,m1,8.5525358846,1.22549972304
61,pun,m1,8.9130197997,1.35668581641
62,pun,m1,10.9319654613,2.42271390926
63,pun,m1,9.02042007652,1.42482017586
64,pun,m1,8.87767519602,1.37454561494
65,pun,m1,8.4456833561,1.16160633526
66,pun,m1,9.35000650999,1.56354635919
67,pun,m1,9.98620647638,1.91652153868
68,pun,m1,9.2710492561,1.55799914649
69,pun,m1,8.82355573898,1.34243223928
70,pun,m1,8.660697358,1.23388249283
71,pun,m1,8.10809505811,1.02626318745
72,pun,m1,8.82596110417,1.33611880425
73,pun,m1,10.7133601179,2.37290447723
74,pun,m1,8.53408626279,1.21793389324
75,pun,m1,7.84757999585,0.854715672042
76,pun,m1,9.71562189508,1.73937322971
77,pun,m1,8.97646562418,1.45023399112
78,pun,m1,7.75249643604,0.818900089308
79,pun,m1,8.69231140447,1.27493871635
80,pun,m1,9.44834754588,1.69482642885
161,nonpun,m1,10.7340004613,2.45663526335
162,nonpun,m1,8.65547261419,1.22665191385
163,nonpun,m1,7.8542706566,0.870826770389
164,nonpun,m1,8.26494200006,1.05264349924
165,nonpun,m1,7.86908136886,0.87814335392
166,nonpun,m1,9.21464903333,1.47452049789
167,nonpun,m1,8.587234167,1.22932240348
168,nonpun,m1,8.03178712434,0.957368384393
169,nonpun,m1,8.80580018279,1.30082186453
170,nonpun,m1,7.5086255288,0.697453682398
171,nonpun,m1,7.98744579305,0.922624369596
172,nonpun,m1,9.20292088164,1.58670013921
173,nonpun,m1,7.85927916511,0.871093436477
174,nonpun,m1,7.89581901797,0.892249116903
175,nonpun,m1,8.36937273047,1.1109106986
176,nonpun,m1,8.28021639931,1.05913453498
177,nonpun,m1,8.89489175275,1.3381967476
178,nonpun,m1,8.11483986314,0.997791722356
179,nonpun,m1,7.64349593323,0.764897434076
180,nonpun,m1,8.77056929005,1.26598017273
181,nonpun,m1,9.27116073675,1.53942617796
182,nonpun,m1,7.87964829429,0.877521088184
183,nonpun,m1,8.12507396071,1.01526367914
184,nonpun,m1,8.11677590372,1.00201255552
185,nonpun,m1,9.78145280048,1.76274166206
186,nonpun,m1,8.77612903915,1.3329274653
187,nonpun,m1,7.67772301967,0.782169987514
188,nonpun,m1,8.28203633669,1.07697932277
189,nonpun,m1,8.09933583938,0.986093417912
190,nonpun,m1,8.03765632416,0.963139204195
191,nonpun,m1,7.7644535862,0.825915100048
192,nonpun,m1,7.58142697183,0.733705007699
193,nonpun,m1,7.71937641074,0.80227723144
194,nonpun,m1,9.47113381745,1.62541786788
195,nonpun,m1,7.81868641084,0.851574222927
196,nonpun,m1,8.89822635669,1.35735294404
197,nonpun,m1,8.11962806331,1.00142337115
198,nonpun,m1,8.08133358963,1.0028913642
199,nonpun,m1,8.24733325417,1.03797941647
200,nonpun,m1,8.7294851703,1.29594062524
201,nonpun,m1,8.729821217,1.25173367678
202,nonpun,m1,9.27257352861,1.49357418976
203,nonpun,m1,8.9148021918,1.35385393448
204,nonpun,m1,8.44624314043,1.14880460081
205,nonpun,m1,7.58724526346,0.73622791943
206,nonpun,m1,8.88900231794,1.35612749413
207,nonpun,m1,7.73762988227,0.813114251691
208,nonpun,m1,7.87141134216,0.878365353978
