uniqueID,sentenceType,isOrig,p_m1_given_w,p_m2_given_w, entropy
1,pun,0,0.00109713572072,0.998902864279,0.00857357105779
2,pun,0,0.941478439121,0.058521560879,0.222880016678
3,pun,0,0.00029367206891,0.999706327931,0.0026820776307
4,pun,0,3.54955150598e-08,0.999999964504,6.44380592129e-07
5,pun,0,0.324669956645,0.675330043355,0.630339555507
6,pun,0,0.85349684336,0.14650315664,0.416595196386
7,pun,0,0.005695204467,0.994304795533,0.0351125174178
8,pun,0,0.999997808702,2.19129751803e-06,3.07461297034e-05
9,pun,0,0.109888785655,0.890111214345,0.346282753329
10,pun,0,0.966836393695,0.0331636063053,0.145572777151
11,pun,0,0.999999536112,4.63888262737e-07,7.2290592879e-06
12,pun,0,8.65545838301e-05,0.999913445416,0.00089624606
13,pun,0,0.00969306521571,0.990306934784,0.0545863252645
14,pun,0,0.000126102020249,0.99987389798,0.00125829088069
15,pun,0,0.976228364105,0.0237716358954,0.112375203724
16,pun,0,0.0438162034445,0.956183796556,0.179888137888
17,pun,0,0.000635543179722,0.99936445682,0.00531359392435
18,pun,0,0.446366264992,0.553633735008,0.687382941472
19,pun,0,0.0126110540989,0.987388945901,0.0676816273457
20,pun,0,0.979235811904,0.0207641880965,0.100998480885
21,pun,0,0.93815444407,0.0618455559295,0.232015724539
22,pun,0,0.99997269547,2.73045296618e-05,0.000314232658627
23,pun,0,0.00483437806968,0.99516562193,0.0305995909392
24,pun,0,0.114184339786,0.885815660214,0.355175261633
25,pun,0,0.0210409774982,0.978959022502,0.102063224866
26,pun,0,0.0178542286829,0.982145771317,0.0895663483584
27,pun,0,0.995655551986,0.00434444801439,0.0279638268197
28,pun,0,0.319941516921,0.680058483079,0.626825366817
29,pun,0,0.998575729127,0.00142427087266,0.0107580630989
30,pun,0,0.000182836619254,0.999817163381,0.00175647961886
31,pun,0,0.99981373542,0.000186264580157,0.00178595122713
32,pun,0,0.999884556058,0.000115443942092,0.00116213581127
33,pun,0,0.000694070432098,0.999305929568,0.0057417601158
34,pun,0,3.58616560341e-06,0.999996413834,4.85510348132e-05
35,pun,0,0.000355464225883,0.999644535774,0.00317852847304
36,pun,0,0.0778694532061,0.922130546794,0.273534746609
37,pun,0,0.995580646445,0.00441935355522,0.0283702562937
38,pun,0,0.000294634014153,0.999705365986,0.00268989931965
39,pun,0,0.000499942227208,0.999500057773,0.00429988710913
40,pun,0,0.0242285185124,0.975771481488,0.114068145962
41,pun,0,0.613728404869,0.386271595131,0.667051075815
42,pun,0,0.997328971211,0.00267102878938,0.018494082771
43,pun,0,0.00921667835252,0.990783321647,0.0523702540512
44,pun,0,0.0179446676554,0.982055332345,0.089928549649
45,pun,0,0.997620348787,0.00237965121301,0.0167518178574
46,pun,0,0.993700335947,0.00629966405286,0.0382018085618
47,pun,0,0.999406079197,0.000593920802935,0.00500584221877
48,pun,0,0.0812282926294,0.918771707371,0.281759086817
49,pun,0,0.00122564682426,0.998774353176,0.00944198293662
50,pun,0,0.522515534565,0.477484465435,0.692132939025
51,pun,0,0.714719095343,0.285280904657,0.597872025242
52,pun,0,0.00193712777257,0.998062872227,0.0140356137479
53,pun,0,0.461946473322,0.538053526678,0.690248236398
54,pun,0,0.0276486217045,0.972351378296,0.126471041238
55,pun,0,8.01195163779e-10,0.999999999199,1.75821610653e-08
56,pun,0,0.0364302542405,0.963569745759,0.156428424199
57,pun,0,0.949187138201,0.0508128617986,0.200901745526
58,pun,0,0.000542549321621,0.999457450678,0.00462195609778
59,pun,0,0.989847142818,0.0101528571823,0.0567027572679
60,pun,0,0.838165444319,0.161834555681,0.442699508836
61,pun,0,0.0109784984754,0.989021501525,0.0604509847059
62,pun,0,0.00825584729688,0.991744152703,0.0478235990485
63,pun,0,0.998191447772,0.00180855222829,0.0132283366176
64,pun,0,0.0011799898775,0.998820010122,0.00913507948138
65,pun,0,0.63484197079,0.36515802921,0.656328321899
66,depunned,0,0.000755047741933,0.999244952258,0.00618259665562
67,depunned,0,0.83597701084,0.16402298916,0.446281106228
68,depunned,0,4.92199448814e-06,0.999995078006,6.50775984949e-05
69,depunned,0,2.45638844936e-09,0.999999997544,5.11532422135e-08
70,depunned,0,0.0519775337712,0.948022466229,0.204297310407
71,depunned,0,0.999999999993,7.28794667273e-12,1.94185877558e-10
72,depunned,0,0.00987423446361,0.990125765536,0.0554228244692
73,depunned,0,0.999999700729,2.99271235517e-07,4.79489841205e-06
74,depunned,0,0.054965642435,0.945034357565,0.212884478133
75,depunned,0,0.866102272304,0.133897727696,0.393729525164
76,depunned,0,0.999993792924,6.20707593403e-06,8.06287837994e-05
77,depunned,0,1.06468158403e-05,0.999989353184,0.000132555458966
78,depunned,0,0.00106878896155,0.998931211038,0.00838004773053
79,depunned,0,2.10483738471e-05,0.999978951626,0.000247711507467
80,depunned,0,0.653359779676,0.346640220324,0.645341957704
81,depunned,0,0.047711071247,0.952288928753,0.191719666803
82,depunned,0,0.000635543179722,0.99936445682,0.00531359392435
83,depunned,0,0.1412578992,0.8587421008,0.407240382205
84,depunned,0,0.00210520939594,0.997894790604,0.0150781138829
85,depunned,0,0.792860616017,0.207139383983,0.510141822097
86,depunned,0,0.690050708059,0.309949291941,0.619060085918
87,depunned,0,0.999941855507,5.81444925755e-05,0.000625201582326
88,depunned,0,0.00124948085259,0.998750519147,0.00960151332638
89,depunned,0,0.00480391139626,0.995196088604,0.0304371935257
90,depunned,0,0.000324025472213,0.999675974528,0.00292741668204
91,depunned,0,0.00255096598804,0.997449034012,0.0177802497826
92,depunned,0,0.980281653054,0.0197183469461,0.096940937151
93,depunned,0,0.168607641967,0.831392358033,0.453671567379
94,depunned,0,0.995077767073,0.00492223292731,0.0310668101553
95,depunned,0,1.54588397136e-05,0.99998454116,0.000186701382479
96,depunned,0,0.998546885947,0.00145311405253,0.0109467724185
97,depunned,0,0.993545863344,0.0064541366561,0.0389816944351
98,depunned,0,0.000168414705371,0.999831585295,0.00163176956227
99,depunned,0,3.24628384946e-07,0.999999675372,5.17476622637e-06
100,depunned,0,0.000201085047187,0.999798914953,0.00191265703783
101,depunned,0,0.990630348062,0.00936965193822,0.0530845107841
102,depunned,0,0.949056830536,0.0509431694641,0.201283039657
103,depunned,0,0.995957353789,0.00404264621106,0.0263129039973
104,depunned,0,7.28854808049e-05,0.999927114519,0.000767235184256
105,depunned,0,0.00180597798381,0.998194022016,0.0132120824988
106,nonpun,0,0.99999404985,5.95015044996e-06,7.75429025913e-05
107,nonpun,0,0.999999809761,1.90238857151e-07,3.13418237812e-06
108,nonpun,0,0.970972972584,0.0290270274157,0.131343580319
109,nonpun,0,0.897877930609,0.102122069391,0.329720774385
110,nonpun,0,0.989085833053,0.0109141669468,0.0601612518707
111,nonpun,0,0.999999079063,9.20937236902e-07,1.37200064469e-05
112,nonpun,0,0.999999979848,2.01522449375e-08,3.77249020353e-07
113,nonpun,0,0.999999958382,4.16175662136e-08,7.48897428064e-07
114,nonpun,0,0.999969030946,3.09690543784e-05,0.000352505466267
115,nonpun,0,0.999866637769,0.00013336223102,0.00132327005452
116,nonpun,0,0.999999999999,1.36668068345e-12,3.87025369017e-11
117,nonpun,0,0.999609337764,0.000390662236367,0.00345637314316
118,nonpun,0,0.871940383545,0.128059616455,0.382681401253
119,nonpun,0,0.999941091649,5.89083508185e-05,0.000632646130114
120,nonpun,0,0.999999692372,3.07627659127e-07,4.92031230373e-06
121,nonpun,0,0.999906320954,9.36790461589e-05,0.00096260739307
122,nonpun,0,0.979955626813,0.0200443731869,0.0982117555565
123,nonpun,0,0.999999971717,2.8283020629e-08,5.19870320254e-07
124,nonpun,0,0.99999999988,1.20443255357e-10,2.8713481795e-09
125,nonpun,0,0.999999992907,7.09286498663e-09,1.40184635363e-07
126,nonpun,0,0.999998986003,1.01399660335e-06,1.50087827666e-05
127,nonpun,0,0.999999999932,6.84262534799e-11,1.66996082898e-09
128,nonpun,0,0.999993276209,6.72379146151e-06,8.6803172785e-05
129,nonpun,0,0.999697388426,0.000302611573966,0.00275464567702
130,nonpun,0,0.844562154049,0.155437845951,0.43202675244
131,nonpun,0,0.999999983908,1.60915349734e-08,3.04853687143e-07
132,nonpun,0,0.999999999128,8.71986876008e-10,1.90618482055e-08
133,nonpun,0,0.999999999823,1.77247039624e-10,4.15705937176e-09
134,nonpun,0,0.99988202936,0.000117970640114,0.00118501694264
135,nonpun,0,0.999972993962,2.70060375807e-05,0.00031109433772
136,nonpun,0,0.999999304335,6.95665487638e-07,1.05590866482e-05
137,nonpun,0,0.999999999304,6.96258223262e-10,1.53770721458e-08
138,nonpun,0,0.606680396362,0.393319603638,0.670209849098
139,nonpun,0,0.912510809913,0.0874891900867,0.296689911477
140,nonpun,0,0.990124203084,0.00987579691561,0.0554300239719
141,nonpun,0,0.999999967704,3.22959468553e-08,5.89346904726e-07
142,nonpun,0,0.999991043743,8.95625675079e-06,0.000113056205662
143,nonpun,0,0.000285065070296,0.99971493493,0.00261195162052
144,nonpun,0,0.999999951548,4.84516040404e-08,8.64507453255e-07
145,nonpun,0,0.999999998317,1.68271770987e-09,3.56784207608e-08
146,nonpun,0,0.999529708614,0.000470291386479,0.00407362773095
147,nonpun,0,0.996238530874,0.00376146912638,0.0247544636972
148,nonpun,0,0.999998591842,1.40815811547e-06,2.03805924861e-05
149,nonpun,0,0.999369371238,0.000630628762426,0.00527740281102
150,nonpun,0,0.99980047925,0.00019952074987,0.00189933629209
151,nonpun,0,0.999999408335,5.91664534996e-07,9.07632669007e-06
152,nonpun,0,0.999999982136,1.78642475399e-08,3.36570720806e-07
153,nonpun,0,0.823885830836,0.176114169164,0.465449775679
154,nonpun,0,0.999999680436,3.19564372576e-07,5.0990672173e-06
155,nonpun,0,0.355533495303,0.644466504697,0.650804955421
156,nonpun,0,0.0976379116802,0.90236208832,0.319861718298
157,nonpun,0,0.996595165851,0.00340483414867,0.022747202212
158,nonpun,0,0.999982157166,1.78428338326e-05,0.000212934588873
159,nonpun,0,0.999980014684,1.9985316037e-05,0.000236236483365
160,nonpun,0,0.988437053968,0.0115629460316,0.0630659925489
161,nonpun,0,0.913020080065,0.0869799199347,0.295494206363
162,nonpun,0,0.999996439603,3.56039704166e-06,4.82278448717e-05
163,nonpun,0,0.855036621353,0.144963378647,0.413872145235
164,nonpun,0,0.999294053425,0.000705946575464,0.00582802521245
165,nonpun,0,0.999998651985,1.34801516772e-06,1.9568969871e-05
166,nonpun,0,0.999960013763,3.9986237378e-05,0.00044492507333
167,nonpun,0,0.410116098009,0.589883901991,0.676900774531
168,nonpun,0,0.996662679484,0.00333732051579,0.0223631061604
169,nonpun,0,0.999997876844,2.12315560725e-06,2.98571008249e-05
170,nonpun,0,0.999999996421,3.57945649339e-09,7.31929227749e-08
171,nonpun,0,0.999999994978,5.02175965688e-09,1.00985002685e-07
172,nonpun,0,0.999999999929,7.08856479553e-11,1.72747990096e-09
173,nonpun,0,0.999999999276,7.24374016422e-10,1.59693419584e-08
174,nonpun,0,1.0,2.64193069326e-13,7.91570715623e-12
175,nonpun,0,1.0,2.79912585296e-15,9.66838014818e-14
176,nonpun,0,0.999942554927,5.74450726086e-05,0.000618376250363
177,nonpun,0,1.0,1.46338203237e-14,4.80821745087e-13
178,nonpun,0,0.580278004905,0.419721995095,0.680202108962
179,nonpun,0,0.999999998932,1.06808530357e-09,2.31319488539e-08
180,nonpun,0,0.999571527796,0.000428472204325,0.00375130432304
181,nonpun,0,0.999826099995,0.000173900005307,0.00167934246522
182,nonpun,0,0.999999998605,1.39509450808e-09,2.98414951603e-08
183,nonpun,0,0.999999999998,1.90209209827e-12,5.32359335849e-11
184,nonpun,0,1.0,9.8422631878e-15,3.27203527756e-13
185,nonpun,0,0.99999999996,4.03288563191e-11,1.00555783796e-09
186,nonpun,0,0.99999999996,4.02505572387e-11,1.00368378368e-09
187,nonpun,0,1.0,5.10359235949e-14,1.61308832346e-12
188,nonpun,0,0.999999999591,4.08551092123e-10,9.24077370188e-09
189,nonpun,0,0.999882742612,0.00011725738829,0.00117856344992
190,nonpun,0,0.999999731437,2.68563104236e-07,4.33197115659e-06
191,nonpun,0,0.999999997026,2.97413699531e-09,6.13662962707e-08
192,nonpun,0,0.995688016018,0.00431198398171,0.0277872788211
193,nonpun,0,0.999978809096,2.11909041154e-05,0.000249245886849
194,nonpun,0,0.99999996096,3.90402113295e-08,7.050144353e-07
195,nonpun,0,0.999999998136,1.86359429557e-09,3.93232538189e-08
196,nonpun,0,0.999999999353,6.47023195978e-10,1.43371533108e-08
197,nonpun,0,0.999891171648,0.000108828351543,0.00110196152597
198,nonpun,0,0.999999995539,4.46117506931e-09,9.02399963685e-08
199,nonpun,0,0.999999999971,2.94278517852e-11,7.43026223493e-10
200,nonpun,0,0.999997783853,2.21614673543e-06,3.1069799851e-05
201,nonpun,0,0.999999831444,1.6855620113e-07,2.79735812757e-06
202,nonpun,0,0.999999999896,1.03642568603e-10,2.48639275466e-09
203,nonpun,0,0.999999999998,2.42894175292e-12,6.73875086672e-11
204,nonpun,0,0.999999999998,1.88570834248e-12,5.27936493809e-11
205,nonpun,0,0.999999999956,4.35860465671e-11,1.08338713118e-09
206,nonpun,0,0.99999607889,3.92110990485e-06,5.273553193e-05
207,nonpun,0,0.999999999075,9.24942876907e-10,2.01649472266e-08
208,nonpun,0,1.0,4.48803913817e-16,1.63047951088e-14
209,nonpun,0,0.999999998469,1.53085075704e-09,3.26032054338e-08
210,nonpun,0,0.999999996807,3.19269503231e-09,6.56494736941e-08
211,nonpun,0,0.999999999997,2.82033539471e-12,7.78248762706e-11
212,nonpun,0,1.0,4.59731396526e-14,1.45783141075e-12
213,nonpun,0,0.999999999825,1.74505160373e-10,4.09547329385e-09
214,nonpun,0,0.999999998629,1.37104829518e-09,2.93509771459e-08
215,nonpun,0,0.999999990808,9.19156867685e-09,1.79281356062e-07
216,nonpun,0,0.999998316258,1.68374192282e-06,2.40682338707e-05
217,nonpun,0,0.999984503778,1.54962224983e-05,0.000187115438164
218,nonpun,0,0.999999999984,1.57402975119e-11,4.07277002833e-10
219,nonpun,0,0.999999999997,2.80366104343e-12,7.73812964116e-11
220,nonpun,0,0.999999999987,1.34531980673e-11,3.50211059264e-10
221,nonpun,0,0.999999999999,7.5038573987e-13,2.16999216738e-11
222,nonpun,0,0.999996961868,3.03813159484e-06,4.1635364489e-05
223,nonpun,0,0.999999999821,1.79100846581e-10,4.19867405465e-09
224,nonpun,0,0.999999999999,5.26999694148e-13,1.54261349998e-11
225,nonpun,0,1.0,7.26232471322e-19,3.03321280771e-17
226,nonpun,0,0.999999989367,1.06326844241e-08,2.05841680007e-07
227,nonpun,0,0.999999939757,6.02425370786e-08,1.0617679151e-06
228,nonpun,0,0.999999999812,1.87726730604e-10,4.39206092139e-09
229,nonpun,0,0.999999431985,5.68014649098e-07,8.73670053894e-06
230,nonpun,0,0.999999999948,5.1745353429e-11,1.27731774732e-09
231,nonpun,0,0.999999997908,2.09178976908e-09,4.38967224124e-08
232,nonpun,0,0.999999999994,6.39658964004e-12,1.71270286327e-10
233,nonpun,0,0.99999999972,2.80441879761e-10,6.44866417673e-09
234,nonpun,0,0.999999999838,1.6245782519e-10,3.82435511565e-09
235,nonpun,0,0.999998326627,1.6733727013e-06,2.39303483617e-05
