uniqueID,sentenceType,isOrig,KL,minKL
1,pun,0,1.59006395393,0.754617898015
2,pun,0,0.827097195593,0.360452304816
3,pun,0,3.2856816071,1.50844177408
4,pun,0,4.95365347329,2.4363720437
5,pun,0,2.14829543309,1.05185142391
6,pun,0,1.66906603065,0.783689178072
7,pun,0,2.46312299443,1.19800717583
8,pun,0,1.09001819223,0.493275882426
9,pun,0,1.31194739727,0.596560464686
10,pun,0,1.04143644224,0.463433319501
11,pun,0,2.11252663151,0.948500097159
12,pun,0,2.12844038032,0.992919523327
13,pun,0,1.40183723688,0.646976767386
14,pun,0,2.29098121039,1.13995873645
15,pun,0,1.81015892596,0.828558898348
16,pun,0,1.07740076409,0.488065979008
17,pun,0,2.23983055151,1.10305080896
18,pun,0,1.94965349064,0.957013756664
19,pun,0,2.03323668106,0.903505658075
20,pun,0,1.37095976732,0.6045161204
21,pun,0,1.3780330884,0.624354331751
22,pun,0,1.72000813389,0.765709721754
23,pun,0,3.14713204286,1.44655235753
24,pun,0,1.89184342557,0.813273797491
25,pun,0,2.2957740475,1.05654352702
26,pun,0,2.51317075211,1.16817740548
27,pun,0,2.64451229575,1.22244929575
28,pun,0,1.44186184233,0.652776296826
29,pun,0,1.52229252544,0.687294577364
30,pun,0,2.19320526718,0.998859261978
31,pun,0,3.34866931256,1.60726413
32,pun,0,4.13479893764,2.05223713371
33,pun,0,3.60683573601,1.65310044556
34,pun,0,2.26750057343,1.03628610376
35,pun,0,1.36029210483,0.630677661927
36,pun,0,0.764009538152,0.329016434753
37,pun,0,2.01276708658,0.921254363405
38,pun,0,2.85902635129,1.42361171509
39,pun,0,4.74847812668,2.31512165768
40,pun,0,2.46074225039,1.16092071958
41,pun,0,4.40823803323,2.00191079019
42,pun,0,2.75658019843,1.21471096543
43,pun,0,3.53328750863,1.73937482362
44,pun,0,2.8731953047,1.29116785764
45,pun,0,2.22162745594,0.984510352403
46,pun,0,3.75102414037,1.7735715329
47,pun,0,2.13726994713,1.02782164188
48,pun,0,0.850768369542,0.371268933644
49,pun,0,2.25506344429,0.989330244819
50,pun,0,0.912136990956,0.402258549536
