uniqueID,sentenceType,sumKL,sumSupport,sumBalance,numContextCombos
80,depunned,0.000834923175827,0.013762950001,7483361.65587,0
81,depunned,0.00654180127828,0.131996019251,1303731.29701,0
82,depunned,0.00106061383571,6.51279479028,4307910.00939,0
83,depunned,1.51971768122e-05,0.00080652327912,857075.060998,0
84,depunned,0.00670309210728,0.0464494522238,57684283.4333,0
85,depunned,0.0381517382613,0.0837515721875,931220666.096,0
86,depunned,1.5074226909e-06,2.14031509946e-05,447312.183656,0
87,depunned,0.0267671292243,0.0186255416676,175277.258462,0
88,depunned,0.0740211528758,0.0668545591995,40392255.0641,0
89,depunned,3.3144194873e-06,0.000474571595513,54750.6927769,0
90,depunned,0.000139002508267,0.00415128664251,1987528.4114,0
91,depunned,2.5969262869e-05,0.00296912536944,252604.073128,0
92,depunned,0.258979101013,0.366701206191,47332154.795,0
93,depunned,0.000976107959663,0.00644787208851,1462341.65734,0
94,depunned,0.00019904497748,0.00115760030595,25940428.8759,0
95,depunned,0.0352026553285,0.0258780655322,10344589.5009,0
96,depunned,0.0591869244846,0.0428229134093,231237927.844,0
97,depunned,0.00342042028224,0.100126507354,3807722.5139,0
98,depunned,0.00125276976448,0.576855428928,263401.879709,0
99,depunned,0.000140490290145,0.0281497408635,4260814.84587,0
100,depunned,0.000100121971967,0.00171231191556,24911328.4951,0
101,depunned,0.0,1.84596167535e-05,17845.9842068,0
102,depunned,0.00206496554791,0.0104872496905,2715894.28616,0
103,depunned,0.0794322035445,0.132240405284,846967927.75,0
104,depunned,0.0107833504121,0.681514535497,498872.105047,0
105,depunned,0.00133570992438,0.00250897343885,100722995.276,0
106,nonpun,0.0521089339234,0.0379581874306,9937142.38832,0
107,nonpun,0.726421035061,0.208668401798,26242405.9623,0
108,nonpun,0.735173256522,1.44963826787,13111073.7134,0
109,nonpun,0.000476553729096,0.0341536135934,20814.9152913,0
110,nonpun,6.54918174248e-05,0.000217482794756,1817255.90433,0
111,nonpun,2.83391994436,0.749681144478,781191.352466,0
112,nonpun,0.00171273674301,0.0466974240031,3349866.95327,0
113,nonpun,0.0476836017666,0.0210298540118,1094393.49336,0
114,nonpun,0.00537943642259,0.0982310989347,111332.432993,0
115,nonpun,0.0841282104942,0.056991071408,7666145.72424,0
116,nonpun,0.298973268063,0.197100685113,89293.5808186,0
117,nonpun,2.96448195807e-05,0.00114365267755,590180.869085,0
118,nonpun,5.96915476558e-07,0.0001074456544,1674569.20792,0
119,nonpun,1.84399682809e-05,0.000859350553419,5277320.18302,0
120,nonpun,0.00272093402635,0.00210427574871,916000.054128,0
121,nonpun,0.00302750746214,0.00548227799134,23532.9473092,0
122,nonpun,3.85525509569e-06,0.0177185346212,33347.5040318,0
123,nonpun,0.00200035159073,0.00143326080997,745260.539861,0
124,nonpun,0.00106959189196,0.00121962538958,38948.5890855,0
125,nonpun,0.0330595738426,0.0169792477817,1569585.42967,0
126,nonpun,0.0043379668478,0.00449718862888,18149459.0548,0
127,nonpun,0.0620633036358,0.0642607902538,245283.537824,0
128,nonpun,0.00187375816156,0.00134466545139,696916.982408,0
129,nonpun,0.00336290968715,0.0276273769563,59810039.8425,0
130,nonpun,0.00165198790079,0.00975917261024,1933170.59929,0
131,nonpun,0.00603643970102,0.00605125122119,3620099.53954,0
132,nonpun,0.0341838345895,0.0222326879283,781945.695621,0
133,nonpun,0.00058597407697,0.00435961070945,2915737.16639,0
134,nonpun,0.00158633880815,0.00285329114566,24911175.7223,0
135,nonpun,0.0265749636321,0.0265329861927,11957951.3105,0
136,nonpun,0.0247098400328,0.0281493102563,4566243.81293,0
137,nonpun,0.00583665280615,0.00473282451318,3987223.24087,0
138,nonpun,0.0067711837454,0.659466595889,3174864.85507,0
139,nonpun,0.0176155156629,0.0227030346719,9033445.48118,0
140,nonpun,6.36290500297e-07,3.96761255145e-05,361451.652148,0
141,nonpun,0.0079567781776,0.00356562942847,3771341.23282,0
142,nonpun,0.0,0.000429094472524,1373.33583075,0
143,nonpun,0.00209833452433,0.00711410747441,19627405.6612,0
144,nonpun,2.1702224454,0.874069753406,8882433.09308,0
145,nonpun,0.00352788074203,0.00175161306302,548007.204858,0
146,nonpun,0.000871111537124,0.0466233065386,15468.1656839,0
147,nonpun,0.00328222925645,0.00496700752705,41167.0666047,0
148,nonpun,0.000269532438921,0.000197627750554,1446383.98365,0
149,nonpun,0.0,0.00162632265816,313.619059428,0
150,nonpun,0.021219149237,0.0172793814394,297864.212104,0
151,nonpun,0.0,2.00899529146e-05,26488.1899943,0
152,nonpun,0.00537794588645,0.00729329660521,5218.72250065,0
153,nonpun,0.0,5.87927149395e-05,10183.9469879,0
154,nonpun,0.112934013653,0.580240623698,307224.256332,0
155,nonpun,0.00050797120716,0.000923407692811,118021.49511,0
156,nonpun,3.12323859549e-05,0.00463295506779,1652681.42972,0
157,nonpun,0.0,7.14302241181e-05,10932.6485708,0
158,nonpun,0.000158531141715,0.000278127382219,173529.144804,0
159,nonpun,0.000195731292217,0.00192821117867,17760.5502889,0
160,nonpun,1.56009793307e-05,0.000430242220329,111613.133031,0
161,nonpun,0.0,0.0123268503044,33.9973297672,0
162,nonpun,0.00713430802237,0.00360879501499,348462.703464,0
163,nonpun,0.000136994380314,0.00202207922862,15213.4080785,0
164,nonpun,0.000110754046819,0.0016424789568,372799.586901,0
165,nonpun,6.10324093051e-05,0.000323655318406,138056.433663,0
166,nonpun,6.06490984865e-05,0.000747456230239,73589.0760312,0
167,nonpun,0.000220317179664,0.00176914505586,17193.7794346,0
168,nonpun,0.000141914798623,0.000348477284701,266859.625135,0
169,nonpun,0.00170791699166,0.00133437071586,646786.437527,0
170,nonpun,0.00123464125733,0.00139411696968,59291.8049333,0
171,nonpun,3.69734217453,0.985085590928,591968.900817,0
172,nonpun,0.00847380572258,0.00431115489018,419739.202911,0
173,nonpun,0.000516397889698,0.0101087631785,54033.1412679,0
174,nonpun,0.068378034671,0.115472400845,98333.1162673,0
175,nonpun,0.0958634205627,0.0441359792928,5177542.59234,0
176,nonpun,0.00127286204143,0.00219450715353,710792.754713,0
177,nonpun,0.109451752461,0.0771368463474,12984.3313961,0
178,nonpun,0.0,2.10862857126e-05,27407.6590205,0
179,nonpun,0.110808267657,0.104859370751,132878.336751,0
180,nonpun,7.19467436184e-05,0.000684002680389,192418.316078,0
181,nonpun,7.3628353534e-05,0.0347170021965,3689865.33456,0
182,nonpun,0.0324160175947,0.0189976725458,71487.6430055,0
183,nonpun,4.88900558354e-06,9.18212545323e-05,181463.152433,0
184,nonpun,0.00818526220604,0.00568034433485,166168.00129,0
185,nonpun,0.0101653604752,0.00992199488212,1203537.02292,0
186,nonpun,0.00546091837967,0.025790032932,25917.9804826,0
187,nonpun,0.0206391191118,0.0200236601333,2136.78811097,0
188,nonpun,0.00321007659578,0.00258909877255,3814829.8526,0
189,nonpun,0.000339847563281,0.00117619639099,859730.465202,0
190,nonpun,5.20992141958e-05,0.000448264358028,1568466.55464,0
191,nonpun,3.79193206245e-05,7.73435019954e-05,241270.38409,0
192,nonpun,0.000650941378969,0.0091478045294,2282655.4914,0
193,nonpun,0.000195463689688,0.000236520124339,171674.976873,0
194,nonpun,0.00109675324327,0.00397801942586,159368.183288,0
195,nonpun,0.0271341997691,0.0227081549995,627367.312849,0
196,nonpun,0.000249027128241,0.000466065070117,68735.249314,0
197,nonpun,7.5542518599e-05,0.00502447644996,1878142.51489,0
198,nonpun,0.00144409215864,0.00524749916311,1594821.05384,0
199,nonpun,6.19650032815e-05,0.00015057933576,148248.930845,0
200,nonpun,1.30622126807e-05,0.000287946724275,116887.382587,0
201,nonpun,0.00295447440038,0.00392852853721,22137239.2817,0
202,nonpun,0.000361951689044,0.00142489993408,417749.817559,0
203,nonpun,0.010961787393,0.0274046746054,1088.49432474,0
204,nonpun,0.0137586369192,0.046050351943,2389661.46952,0
205,nonpun,0.0260815574608,0.0158305569999,9021301.62764,0
206,nonpun,9.02131152439e-05,0.000374283174239,7462051.81524,0
207,nonpun,1.00469319385,0.398264413545,65748.1953385,0
208,nonpun,0.0049091233349,0.00269759676196,349383.105805,0
209,nonpun,0.00278926040576,0.017885556009,33062.3367697,0
210,nonpun,0.000293645999378,0.000979740246618,28789827.0318,0
211,nonpun,0.0,0.00202245654524,202.22600953,0
212,nonpun,0.0890388609187,0.225824555888,585583.929831,0
213,nonpun,0.000231322908748,0.000152289022816,1875130.55804,0
214,nonpun,0.00227461810294,0.0232428996987,1155.72466592,0
215,nonpun,0.0408851173116,0.0362556782133,37383.9603144,0
216,nonpun,0.0166105413157,0.0171537429014,7336140.96917,0
217,nonpun,8.81509822454e-06,0.00109353513189,25402.7093765,0
218,nonpun,0.0,7.29559736078e-05,5949.8847726,0
219,nonpun,0.00106906519169,0.0104305641883,2558.26686146,0
220,nonpun,0.000497311540303,0.00123030944149,33164.7915249,0
221,nonpun,1.86491836389,0.582348050295,826126.048731,0
222,nonpun,0.00514950414537,0.00757406407082,99187.7117427,0
223,nonpun,0.00272945416329,0.0018464445869,5121386.13733,0
224,nonpun,0.034664795646,0.05723029963,2259119.44713,0
225,nonpun,0.00031880731519,0.00140196462476,362926.856713,0
226,nonpun,2.6851461179,4.1801636916,2717.18673609,0
227,nonpun,0.000315376436005,0.000629165474409,1049557.0075,0
228,nonpun,0.0,0.000701771610331,582.786724868,0
229,nonpun,5.32866717219e-05,0.000516886856235,47280.1543687,0
230,nonpun,0.52392629586,0.19408613281,139261.918008,0
231,nonpun,0.00737141316067,0.0186035444181,561074.738603,0
232,nonpun,1.13981585172,1.45253097086,1199243.59172,0
233,nonpun,0.00414921597994,0.00291931587215,15450.4738463,0
234,nonpun,0.000606132698332,0.000832484023605,1132125.30341,0
235,nonpun,0.0331694149259,0.0301812226008,732776.662465,0
