uniqueID,sentenceType,isOrig,p_m1_given_w,p_m2_given_w,entropy
1,pun,0,0.011204622,0.988795378,0.061466378
2,pun,0,0.654059035,0.345940965,0.644897662
3,pun,0,0.328808397,0.671191603,0.633331547
4,pun,0,6.65E-07,0.999999335,1.01E-05
5,pun,0,0.20727987,0.79272013,0.510330331
6,pun,0,0.998667545,0.001332455,0.010153395
7,pun,0,1.81E-05,0.999981909,0.000215647
8,pun,0,0.861076193,0.138923807,0.403005063
9,pun,0,0.001957969,0.998042031,0.014165645
10,pun,0,0.951977731,0.048022269,0.192650238
11,pun,0,0.999998525,1.48E-06,2.13E-05
12,pun,0,0.077523249,0.922476751,0.272678214
13,pun,0,0.026573914,0.973426086,0.122623175
14,pun,0,0.002247163,0.997752837,0.01594803
15,pun,0,0.733022158,0.266977842,0.580229709
16,pun,0,0.087934156,0.912065844,0.297731978
17,pun,0,2.59E-07,0.999999741,4.19E-06
18,pun,0,0.16941326,0.83058674,0.454954641
19,pun,0,0.993107565,0.006892435,0.041174555
20,pun,0,0.984615894,0.015384106,0.079484886
21,pun,0,0.993633592,0.006366408,0.038539242
22,pun,0,0.999880621,0.000119379,0.001197749
23,pun,0,0.999665029,0.000334971,0.003015172
24,pun,0,0.98335035,0.01664965,0.084696681
25,pun,0,0.998825602,0.001174398,0.009097371
26,pun,0,0.14224663,0.85775337,0.409020903
27,pun,0,0.999993746,6.25E-06,8.12E-05
28,pun,0,0.656574886,0.343425114,0.643281239
29,pun,0,0.98359506,0.01640494,0.083696775
30,pun,0,0.993086674,0.006913326,0.04127836
31,pun,0,0.822979818,0.177020182,0.466844838
32,pun,0,0.966334059,0.033665941,0.147263022
33,pun,0,0.14533726,0.85466274,0.414535094
34,pun,0,0.049828988,0.950171012,0.198011399
35,pun,0,0.735922207,0.264077793,0.577279093
36,pun,0,0.74615583,0.25384417,0.566519123
37,pun,0,0.999130653,0.000869347,0.006995924
38,pun,0,0.005366979,0.994633021,0.033408379
39,pun,0,0.831882798,0.168117202,0.452888199
40,pun,0,0.968741153,0.031258847,0.139091179
41,pun,0,0.99986346,0.00013654,0.001351583
42,pun,0,0.732803813,0.267196187,0.580450118
43,pun,0,0.97136361,0.02863639,0.129969698
44,pun,0,0.998656746,0.001343254,0.010224832
45,pun,0,0.990441465,0.009558535,0.053962961
46,pun,0,0.787553373,0.212446627,0.517180279
47,pun,0,0.99946619,0.00053381,0.004556175
48,pun,0,0.528863628,0.471136372,0.691480036
49,pun,0,0.591584543,0.408415457,0.676276636
50,pun,0,0.601190751,0.398809249,0.672525904
51,pun,0,0.010424968,0.989575032,0.057945318
52,pun,0,0.908960424,0.091039576,0.304936447
53,pun,0,0.965204588,0.034795412,0.151035286
54,pun,0,0.993698945,0.006301055,0.03820885
55,pun,0,0.187132058,0.812867942,0.482037594
56,pun,0,0.960153148,0.039846852,0.16745713
57,pun,0,0.993102596,0.006897404,0.041199254
58,pun,0,0.461190275,0.538809725,0.690131759
59,pun,0,0.988762001,0.011237999,0.061615861
60,pun,0,0.040049715,0.959950285,0.168102114
61,pun,0,0.957085459,0.042914541,0.177098596
62,pun,0,0.512167331,0.487832669,0.692851063
63,pun,0,0.999518837,0.000481163,0.004156797
64,pun,0,0.776664819,0.223335181,0.531096894
65,pun,0,0.082490582,0.917509418,0.28481049
66,depunned,0,0.005334559,0.994665441,0.033238981
67,depunned,0,0.159494523,0.840505477,0.438830732
68,depunned,0,0.000137513,0.999862487,0.001360238
69,depunned,0,3.18E-09,0.999999997,6.55E-08
70,depunned,0,0.003389259,0.996610741,0.022658716
71,depunned,0,0.999971121,2.89E-05,0.000330732
72,depunned,0,5.48E-05,0.99994516,0.000592875
73,depunned,0,0.996999762,0.003000238,0.020424309
74,depunned,0,0.000435248,0.999564752,0.003803798
75,depunned,0,0.493894755,0.506105245,0.693072631
76,depunned,0,0.999735951,0.000264049,0.002439616
77,depunned,0,0.00126975,0.99873025,0.009736823
78,depunned,0,0.000326093,0.999673907,0.002944019
79,depunned,0,6.27E-05,0.999937268,0.000669761
80,depunned,0,0.005750419,0.994249581,0.035397289
81,depunned,0,0.103341042,0.896658958,0.332362582
82,depunned,0,2.59E-07,0.999999741,4.19E-06
83,depunned,0,0.008418854,0.991581146,0.048602554
84,depunned,0,0.797207121,0.202792879,0.504249884
85,depunned,0,0.296575718,0.703424282,0.607934936
86,depunned,0,0.770740492,0.229259508,0.538380048
87,depunned,0,0.999458847,0.000541153,0.004611455
88,depunned,0,0.994973,0.005027,0.031621913
89,depunned,0,0.076487785,0.923512215,0.270106377
90,depunned,0,0.162075157,0.837924843,0.443094998
91,depunned,0,0.003271554,0.996728446,0.02198763
92,depunned,0,0.999867105,0.000132895,0.001319104
93,depunned,0,0.262134062,0.737865938,0.575277264
94,depunned,0,0.832912233,0.167087767,0.451238306
95,depunned,0,0.997548403,0.002451597,0.017185176
96,depunned,0,0.070800336,0.929199664,0.255704266
97,depunned,0,0.008985836,0.991014164,0.051287552
98,depunned,0,0.009902759,0.990097241,0.05555422
99,depunned,0,0.00042954,0.99957046,0.00375958
100,depunned,0,0.471326119,0.528673881,0.691501895
101,depunned,0,0.063210306,0.936789694,0.235710913
102,depunned,0,0.88712944,0.11287056,0.352475167
103,depunned,0,0.587296268,0.412703732,0.677827512
104,depunned,0,0.095088393,0.904911607,0.314155049
105,depunned,0,0.141292062,0.858707938,0.407302037
106,nonpun,0,0.999991394,8.61E-06,0.000108973
107,nonpun,0,0.999999418,5.82E-07,8.94E-06
108,nonpun,0,0.999986569,1.34E-05,0.000164101
109,nonpun,0,0.993199379,0.006800621,0.040717585
110,nonpun,0,0.998160382,0.001839618,0.013424203
111,nonpun,0,0.999999936,6.43E-08,1.13E-06
112,nonpun,0,0.993470887,0.006529113,0.039358881
113,nonpun,0,0.999996514,3.49E-06,4.73E-05
114,nonpun,0,0.876317176,0.123682824,0.3741991
115,nonpun,0,0.992292556,0.007707444,0.045178764
116,nonpun,0,0.999999995,4.74E-09,9.56E-08
117,nonpun,0,0.990674253,0.009325747,0.052879773
118,nonpun,0,0.678820017,0.321179983,0.627755698
119,nonpun,0,0.976594861,0.023405139,0.111010685
120,nonpun,0,0.999894795,0.000105205,0.001068832
121,nonpun,0,0.998639415,0.001360585,0.010339301
122,nonpun,0,0.000260703,0.999739297,0.002412026
123,nonpun,0,0.999984266,1.57E-05,0.000189751
124,nonpun,0,0.99991769,8.23E-05,0.000856431
125,nonpun,0,0.999993564,6.44E-06,8.34E-05
126,nonpun,0,0.999992747,7.25E-06,9.31E-05
127,nonpun,0,0.999968948,3.11E-05,0.000353371
128,nonpun,0,0.999931576,6.84E-05,0.000724597
129,nonpun,0,0.994799534,0.005200466,0.032536206
130,nonpun,0,0.416153153,0.583846847,0.67901994
131,nonpun,0,0.999879841,0.000120159,0.001204792
132,nonpun,0,0.99998088,1.91E-05,0.000226849
133,nonpun,0,0.982249853,0.017750147,0.089148933
134,nonpun,0,0.999477396,0.000522604,0.004471623
135,nonpun,0,0.998791172,0.001208828,0.009329126
136,nonpun,0,0.999999007,9.93E-07,1.47E-05
137,nonpun,0,0.999963826,3.62E-05,0.000406126
138,nonpun,0,0.977790488,0.022209512,0.106517856
139,nonpun,0,0.999598268,0.000401732,0.003543086
140,nonpun,0,0.728271825,0.271728175,0.584970156
141,nonpun,0,0.99999946,5.40E-07,8.34E-06
142,nonpun,0,0.997655784,0.002344216,0.016537577
143,nonpun,0,0.285468956,0.714531044,0.598044647
144,nonpun,0,0.999999744,2.56E-07,4.14E-06
145,nonpun,0,0.999999514,4.86E-07,7.56E-06
146,nonpun,0,0.95401821,0.04598179,0.186509415
147,nonpun,0,0.994107035,0.005892965,0.036130026
148,nonpun,0,0.999996075,3.93E-06,5.28E-05
149,nonpun,0,0.843632567,0.156367433,0.433596859
150,nonpun,0,0.997905683,0.002094317,0.015010977
151,nonpun,0,0.908509715,0.091490285,0.305972307
152,nonpun,0,0.999993549,6.45E-06,8.35E-05
153,nonpun,0,0.995260414,0.004739586,0.03009368
154,nonpun,0,0.996143238,0.003856762,0.025284915
155,nonpun,0,0.997315528,0.002684472,0.018573666
156,nonpun,0,0.234549511,0.765450489,0.544715398
157,nonpun,0,0.905089478,0.094910522,0.313754114
158,nonpun,0,0.979744181,0.020255819,0.099033052
159,nonpun,0,0.981664562,0.018335438,0.091488248
160,nonpun,0,0.20138448,0.79861552,0.502315741
161,nonpun,0,0.114924918,0.885075082,0.356689774
162,nonpun,0,0.999995603,4.40E-06,5.86E-05
163,nonpun,0,0.967616581,0.032383419,0.142931971
164,nonpun,0,0.927717492,0.072282508,0.259503467
165,nonpun,0,0.994582178,0.005417822,0.033673646
166,nonpun,0,0.872190562,0.127809439,0.382201223
167,nonpun,0,0.79050637,0.20949363,0.513284994
168,nonpun,0,0.998387385,0.001612615,0.011980261
169,nonpun,0,0.999932759,6.72E-05,0.000713238
170,nonpun,0,0.99909645,0.00090355,0.007236286
171,nonpun,0,0.999999999,1.50E-09,3.20E-08
172,nonpun,0,0.99999278,7.22E-06,9.27E-05
173,nonpun,0,0.999995149,4.85E-06,6.42E-05
174,nonpun,0,0.999942261,5.77E-05,0.000621244
175,nonpun,0,0.999999957,4.35E-08,7.80E-07
176,nonpun,0,0.993272374,0.006727626,0.040353387
177,nonpun,0,0.999999171,8.29E-07,1.24E-05
178,nonpun,0,0.899949071,0.100050929,0.325194861
179,nonpun,0,0.999999916,8.40E-08,1.45E-06
180,nonpun,0,0.953006266,0.046993734,0.189566482
181,nonpun,0,0.702015636,0.297984364,0.609146772
182,nonpun,0,0.999999657,3.43E-07,5.44E-06
183,nonpun,0,0.999889804,0.000110196,0.001114433
184,nonpun,0,0.999999925,7.48E-08,1.30E-06
185,nonpun,0,0.999993754,6.25E-06,8.11E-05
186,nonpun,0,0.999895686,0.000104314,0.001060666
187,nonpun,0,0.999999929,7.05E-08,1.23E-06
188,nonpun,0,0.999598754,0.000401246,0.003539284
189,nonpun,0,0.994539796,0.005460204,0.033894403
190,nonpun,0,0.976866148,0.023133852,0.109996864
191,nonpun,0,0.999725462,0.000274538,0.002525828
192,nonpun,0,0.73976276,0.26023724,0.573304917
193,nonpun,0,0.999791405,0.000208595,0.001976436
194,nonpun,0,0.999826619,0.000173381,0.001674848
195,nonpun,0,0.99999788,2.12E-06,2.98E-05
196,nonpun,0,0.998768733,0.001231267,0.009479645
197,nonpun,0,0.597911751,0.402088249,0.673849299
198,nonpun,0,0.999056729,0.000943271,0.007513799
199,nonpun,0,0.999638091,0.000361909,0.003229657
200,nonpun,0,0.965823444,0.034176556,0.148973183
201,nonpun,0,0.999976128,2.39E-05,0.000277935
202,nonpun,0,0.998045935,0.001954065,0.014141309
203,nonpun,0,0.999999554,4.46E-07,6.97E-06
204,nonpun,0,0.99999936,6.40E-07,9.77E-06
205,nonpun,0,0.999999607,3.93E-07,6.18E-06
206,nonpun,0,0.966615695,0.033384305,0.146316342
207,nonpun,0,0.999999982,1.75E-08,3.30E-07
208,nonpun,0,1,3.20E-10,7.31E-09
209,nonpun,0,0.999754086,0.000245914,0.002289556
210,nonpun,0,0.986609249,0.013390751,0.071057559
211,nonpun,0,0.999920772,7.92E-05,0.000827388
212,nonpun,0,0.99995096,4.90E-05,0.000535656
213,nonpun,0,0.999789029,0.000210971,0.001996564
214,nonpun,0,0.999660356,0.000339644,0.003052534
215,nonpun,0,0.999966595,3.34E-05,0.0003777
216,nonpun,0,0.999965187,3.48E-05,0.000392189
217,nonpun,0,0.614742999,0.385257001,0.666579135
218,nonpun,0,0.998316851,0.001683149,0.012432156
219,nonpun,0,0.999830121,0.000169879,0.001644488
220,nonpun,0,0.994659169,0.005340831,0.033271767
221,nonpun,0,1,1.25E-10,2.97E-09
222,nonpun,0,0.999989536,1.05E-05,0.000130465
223,nonpun,0,0.999797237,0.000202763,0.001926931
224,nonpun,0,0.999684248,0.000315752,0.002860834
225,nonpun,0,1,1.30E-10,3.09E-09
226,nonpun,0,0.999891028,0.000108972,0.001103272
227,nonpun,0,0.999312467,0.000687533,0.005694188
228,nonpun,0,0.999866408,0.000133592,0.001325322
229,nonpun,0,0.999456605,0.000543395,0.004628317
230,nonpun,0,0.99999999,1.02E-08,1.98E-07
231,nonpun,0,0.999948717,5.13E-05,0.000557864
232,nonpun,0,0.999999962,3.83E-08,6.93E-07
233,nonpun,0,0.99999827,1.73E-06,2.47E-05
234,nonpun,0,0.999480461,0.000519539,0.004448451
235,nonpun,0,0.999986035,1.40E-05,0.000170076
