21	even	3.67E-05	m1	1
21	though	0.156417	m1	1
21	ashley	0.00274991	m1	1
21	was	0.00363688	m1	1
21	blind	0.000108825	m1	1
21	and	0.113168	m1	1
21	under	0.000278334	m1	1
21	arrest	0.000540865	m1	1
21	she	0.0130595	m1	1
21	still	0.00315405	m1	1
21	had	0.117693	m1	1
21	hope	8.12E-06	m1	1
21	that	0.0553756	m1	1
21	someone	0.00188648	m1	1
21	would	0.0280924	m1	1
21	braille	7.10E-08	m1	1
21	her	0.000448319	m1	1
21	out	0.00285679	m1	1
22	even	3.67E-05	m1	1
22	though	0.156417	m1	1
22	he	0.0911162	m1	1
22	contributes	6.20E-06	m1	1
22	either	8.01E-05	m1	1
22	the	0.0244374	m1	1
22	x	2.09E-05	m1	1
22	or	0.00194415	m1	1
22	y	0.221515	m1	1
22	chromosome	2.63E-06	m1	1
22	when	0.00262186	m1	1
22	a	0.0336984	m1	1
22	father	0.000640227	m1	1
22	chooses	1.22E-06	m1	1
22	the	0.079117	m1	1
22	sex	7.33E-05	m1	1
22	of	0.187382	m1	1
22	his	0.00208182	m1	1
22	child	0.000438705	m1	1
22	it's	0.000127239	m1	1
22	just	0.0136544	m1	1
22	a	0.16036	m1	1
22	sperm	7.27E-06	m1	1
22	of	0.0138755	m1	1
22	the	0.0298196	m1	1
22	moment	0.000534063	m1	1
22	decision	4.01E-06	m1	1
23	for	0.000361332	m1	1
23	children	0.00102898	m1	1
23	to	0.0987479	m1	1
23	eat	0.00265646	m1	1
23	without	0.00296036	m1	1
23	washing	0.000134518	m1	1
23	their	0.00738577	m1	1
23	hands	0.282159	m1	1
23	would	0.000540402	m1	1
23	be	0.392032	m1	1
23	a	0.0717831	m1	1
23	grime	1.73E-07	m1	1
24	grandparents	3.00E-07	m1	1
24	faces	3.42E-05	m1	1
24	are	0.0135421	m1	1
24	full	0.000885939	m1	1
24	of	0.703058	m1	1
24	epoch	3.15E-07	m1	1
24	marks	2.47E-05	m1	1
25	he	0.000294829	m1	1
25	labored	1.99E-05	m1	1
25	so	0.00645434	m1	1
25	hard	0.00275891	m1	1
25	that	0.173646	m1	1
25	he	0.0668984	m1	1
25	worked	0.000743532	m1	1
25	his	0.0152884	m1	1
25	fingers	0.000418514	m1	1
25	to	0.0301689	m1	1
25	the	0.1526	m1	1
25	bonus	7.13E-06	m1	1
26	i	7.82E-05	m1	1
26	keep	3.02E-05	m1	1
26	reading	0.000565856	m1	1
26	the	0.0283555	m1	1
26	lord	3.55E-05	m1	1
26	of	0.339438	m1	1
26	the	0.375341	m1	1
26	rings	2.35E-05	m1	1
26	over	0.000256394	m1	1
26	and	0.0180466	m1	1
26	over	0.191066	m1	1
26	i	3.50E-09	m1	1
26	guess	0.00735817	m1	1
26	it's	0.0394386	m1	1
26	just	0.0124207	m1	1
26	force	2.39E-05	m1	1
26	of	0.361381	m1	1
26	hobbit	1.46E-08	m1	1
27	i	7.82E-05	m1	1
27	like	0.00051742	m1	1
27	the	0.040451	m1	1
27	latest	0.000295892	m1	1
27	horror	0.000129657	m1	1
27	movie	0.00946177	m1	1
27	so	0.000625544	m1	1
27	much	0.0145792	m1	1
27	that	0.0490721	m1	1
27	i've	2.20E-07	m1	1
27	arranged	4.59E-05	m1	1
27	a	0.032476	m1	1
27	private	0.000404432	m1	1
27	screaming	2.55E-06	m1	1
28	i	7.82E-05	m1	1
28	like	0.00051742	m1	1
28	to	0.00949449	m1	1
28	stay	0.0053027	m1	1
28	current	9.64E-06	m1	1
28	with	0.00231549	m1	1
28	the	0.0822218	m1	1
28	electrifying	5.15E-07	m1	1
28	adventures	9.92E-06	m1	1
28	of	0.0630758	m1	1
28	sherlock	0.00439061	m1	1
28	ohms	2.61E-06	m1	1
29	i	7.82E-05	m1	1
29	need	0.000108456	m1	1
29	to	0.134023	m1	1
29	do	0.0277191	m1	1
29	my	0.00300829	m1	1
29	philosophy	9.38E-05	m1	1
29	homework	1.64E-06	m1	1
29	but	0.00231798	m1	1
29	i	0.000336188	m1	1
29	just	0.00139074	m1	1
29	kant	0.00788452	m1	1
30	if	0.000250924	m1	1
30	a	0.00760609	m1	1
30	barista	0.00340529	m1	1
30	is	0.00421813	m1	1
30	not	0.021206	m1	1
30	allowed	0.00266571	m1	1
30	to	0.685482	m1	1
30	make	0.0147865	m1	1
30	espresso	2.64E-08	m1	1
30	she	0.000352125	m1	1
30	will	0.00571189	m1	1
30	lose	0.00232544	m1	1
30	her	0.00591661	m1	1
30	tamper	1.59E-07	m1	1
31	if	0.000250924	m1	1
31	you	0.290345	m1	1
